schema,dataset,target,currency,symbol,orientation,rank,formation_return,portfolio_side,chart_direction,recent_h1,recent_close,anchor_h1,anchor_close,scheduled_exit
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2025_DEVELOPMENT,2025.07.14 10:05:00,GBP,GBPUSD,1,6,0.001414006103,SHORT,SELL,2025.07.14 09:00:00,1.3456000000,2025.06.23 09:00:00,1.3437000000,2025.07.21 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2025_DEVELOPMENT,2025.07.14 10:05:00,AUD,AUDUSD,1,2,0.021633829141,LONG,BUY,2025.07.14 09:00:00,0.6559400000,2025.06.23 09:00:00,0.6420500000,2025.07.21 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2025_DEVELOPMENT,2025.07.14 10:05:00,NZD,NZDUSD,1,4,0.008617491315,NONE,NONE,2025.07.14 09:00:00,0.5980900000,2025.06.23 09:00:00,0.5929800000,2025.07.21 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2025_DEVELOPMENT,2025.07.14 10:05:00,CAD,USDCAD,-1,5,0.004797861775,NONE,NONE,2025.07.14 09:00:00,1.3693600000,2025.06.23 09:00:00,1.3759300000,2025.07.21 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2025_DEVELOPMENT,2025.07.14 10:05:00,CHF,USDCHF,-1,1,0.023375321176,LONG,SELL,2025.07.14 09:00:00,0.7978500000,2025.06.23 09:00:00,0.8165000000,2025.07.21 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2025_DEVELOPMENT,2025.07.14 10:05:00,JPY,USDJPY,-1,7,-0.000699476411,SHORT,BUY,2025.07.14 09:00:00,147.2530000000,2025.06.23 09:00:00,147.1500000000,2025.07.21 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2025_DEVELOPMENT,2025.07.21 10:05:00,EUR,EURUSD,1,4,-0.008686247626,NONE,NONE,2025.07.21 09:00:00,1.1640700000,2025.06.30 09:00:00,1.1742700000,2025.07.28 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2025_DEVELOPMENT,2025.07.21 10:05:00,GBP,GBPUSD,1,6,-0.021224543290,SHORT,SELL,2025.07.21 09:00:00,1.3442600000,2025.06.30 09:00:00,1.3734100000,2025.07.28 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2025_DEVELOPMENT,2025.07.21 10:05:00,AUD,AUDUSD,1,2,-0.004613715875,LONG,BUY,2025.07.21 09:00:00,0.6515500000,2025.06.30 09:00:00,0.6545700000,2025.07.28 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2025_DEVELOPMENT,2025.07.21 10:05:00,NZD,NZDUSD,1,5,-0.019502409024,NONE,NONE,2025.07.21 09:00:00,0.5962700000,2025.06.30 09:00:00,0.6081300000,2025.07.28 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2025_DEVELOPMENT,2025.07.21 10:05:00,CAD,USDCAD,-1,3,-0.004643466344,NONE,NONE,2025.07.21 09:00:00,1.3718200000,2025.06.30 09:00:00,1.3654500000,2025.07.28 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2025_DEVELOPMENT,2025.07.21 10:05:00,CHF,USDCHF,-1,1,-0.003323795124,LONG,SELL,2025.07.21 09:00:00,0.8002900000,2025.06.30 09:00:00,0.7976300000,2025.07.28 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2025_DEVELOPMENT,2025.07.21 10:05:00,JPY,USDJPY,-1,7,-0.027404853647,SHORT,BUY,2025.07.21 09:00:00,147.9300000000,2025.06.30 09:00:00,143.8760000000,2025.07.28 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2025_DEVELOPMENT,2025.07.28 10:05:00,EUR,EURUSD,1,4,-0.002943378250,NONE,NONE,2025.07.28 09:00:00,1.1720600000,2025.07.07 09:00:00,1.1755200000,2025.08.04 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2025_DEVELOPMENT,2025.07.28 10:05:00,GBP,GBPUSD,1,6,-0.014053672835,SHORT,SELL,2025.07.28 09:00:00,1.3420800000,2025.07.07 09:00:00,1.3612100000,2025.08.04 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2025_DEVELOPMENT,2025.07.28 10:05:00,AUD,AUDUSD,1,1,0.006346230677,LONG,BUY,2025.07.28 09:00:00,0.6549100000,2025.07.07 09:00:00,0.6507800000,2025.08.04 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2025_DEVELOPMENT,2025.07.28 10:05:00,NZD,NZDUSD,1,3,-0.002012942723,NONE,NONE,2025.07.28 09:00:00,0.5999000000,2025.07.07 09:00:00,0.6011100000,2025.08.04 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2025_DEVELOPMENT,2025.07.28 10:05:00,CAD,USDCAD,-1,5,-0.004813723488,NONE,NONE,2025.07.28 09:00:00,1.3710800000,2025.07.07 09:00:00,1.3644800000,2025.08.04 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2025_DEVELOPMENT,2025.07.28 10:05:00,CHF,USDCHF,-1,2,-0.001030228409,LONG,SELL,2025.07.28 09:00:00,0.7959400000,2025.07.07 09:00:00,0.7951200000,2025.08.04 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2025_DEVELOPMENT,2025.07.28 10:05:00,JPY,USDJPY,-1,7,-0.020228226280,SHORT,BUY,2025.07.28 09:00:00,148.0110000000,2025.07.07 09:00:00,145.0170000000,2025.08.04 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2025_DEVELOPMENT,2025.08.04 10:05:00,EUR,EURUSD,1,3,-0.008574123296,NONE,NONE,2025.08.04 09:00:00,1.1563000000,2025.07.14 09:00:00,1.1663000000,2025.08.11 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2025_DEVELOPMENT,2025.08.04 10:05:00,GBP,GBPUSD,1,7,-0.013369500595,SHORT,SELL,2025.08.04 09:00:00,1.3276100000,2025.07.14 09:00:00,1.3456000000,2025.08.11 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2025_DEVELOPMENT,2025.08.04 10:05:00,AUD,AUDUSD,1,6,-0.013141445864,SHORT,SELL,2025.08.04 09:00:00,0.6473200000,2025.07.14 09:00:00,0.6559400000,2025.08.11 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2025_DEVELOPMENT,2025.08.04 10:05:00,NZD,NZDUSD,1,4,-0.012506478958,NONE,NONE,2025.08.04 09:00:00,0.5906100000,2025.07.14 09:00:00,0.5980900000,2025.08.11 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2025_DEVELOPMENT,2025.08.04 10:05:00,CAD,USDCAD,-1,2,-0.006507875472,LONG,SELL,2025.08.04 09:00:00,1.3783300000,2025.07.14 09:00:00,1.3693600000,2025.08.11 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2025_DEVELOPMENT,2025.08.04 10:05:00,CHF,USDCHF,-1,5,-0.012916156330,NONE,NONE,2025.08.04 09:00:00,0.8082900000,2025.07.14 09:00:00,0.7978500000,2025.08.11 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2025_DEVELOPMENT,2025.08.04 10:05:00,JPY,USDJPY,-1,1,-0.004212989261,LONG,SELL,2025.08.04 09:00:00,147.8760000000,2025.07.14 09:00:00,147.2530000000,2025.08.11 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2025_DEVELOPMENT,2025.08.11 10:05:00,EUR,EURUSD,1,2,0.001967235647,LONG,BUY,2025.08.11 09:00:00,1.1663600000,2025.07.21 09:00:00,1.1640700000,2025.08.18 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2025_DEVELOPMENT,2025.08.11 10:05:00,GBP,GBPUSD,1,3,0.001859759273,NONE,NONE,2025.08.11 09:00:00,1.3467600000,2025.07.21 09:00:00,1.3442600000,2025.08.18 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2025_DEVELOPMENT,2025.08.11 10:05:00,AUD,AUDUSD,1,4,0.001197145269,NONE,NONE,2025.08.11 09:00:00,0.6523300000,2025.07.21 09:00:00,0.6515500000,2025.08.18 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2025_DEVELOPMENT,2025.08.11 10:05:00,NZD,NZDUSD,1,5,-0.002666577222,NONE,NONE,2025.08.11 09:00:00,0.5946800000,2025.07.21 09:00:00,0.5962700000,2025.08.18 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2025_DEVELOPMENT,2025.08.11 10:05:00,CAD,USDCAD,-1,6,-0.002784138407,SHORT,BUY,2025.08.11 09:00:00,1.3756500000,2025.07.21 09:00:00,1.3718200000,2025.08.18 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2025_DEVELOPMENT,2025.08.11 10:05:00,CHF,USDCHF,-1,7,-0.008044324351,SHORT,BUY,2025.08.11 09:00:00,0.8067800000,2025.07.21 09:00:00,0.8002900000,2025.08.18 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2025_DEVELOPMENT,2025.08.11 10:05:00,JPY,USDJPY,-1,1,0.002324052931,LONG,SELL,2025.08.11 09:00:00,147.5870000000,2025.07.21 09:00:00,147.9300000000,2025.08.18 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2025_DEVELOPMENT,2025.08.18 10:05:00,EUR,EURUSD,1,3,-0.002107400645,NONE,NONE,2025.08.18 09:00:00,1.1695900000,2025.07.28 09:00:00,1.1720600000,2025.08.25 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2025_DEVELOPMENT,2025.08.18 10:05:00,GBP,GBPUSD,1,1,0.009209585122,LONG,BUY,2025.08.18 09:00:00,1.3544400000,2025.07.28 09:00:00,1.3420800000,2025.08.25 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2025_DEVELOPMENT,2025.08.18 10:05:00,AUD,AUDUSD,1,4,-0.005787054710,NONE,NONE,2025.08.18 09:00:00,0.6511200000,2025.07.28 09:00:00,0.6549100000,2025.08.25 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2025_DEVELOPMENT,2025.08.18 10:05:00,NZD,NZDUSD,1,6,-0.010768461410,SHORT,SELL,2025.08.18 09:00:00,0.5934400000,2025.07.28 09:00:00,0.5999000000,2025.08.25 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2025_DEVELOPMENT,2025.08.18 10:05:00,CAD,USDCAD,-1,5,-0.006694099919,NONE,NONE,2025.08.18 09:00:00,1.3803200000,2025.07.28 09:00:00,1.3710800000,2025.08.25 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2025_DEVELOPMENT,2025.08.18 10:05:00,CHF,USDCHF,-1,7,-0.012089166915,SHORT,BUY,2025.08.18 09:00:00,0.8056800000,2025.07.28 09:00:00,0.7959400000,2025.08.25 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2025_DEVELOPMENT,2025.08.18 10:05:00,JPY,USDJPY,-1,2,0.004342781144,LONG,SELL,2025.08.18 09:00:00,147.3710000000,2025.07.28 09:00:00,148.0110000000,2025.08.25 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2025_DEVELOPMENT,2025.08.25 10:05:00,EUR,EURUSD,1,2,0.013058894750,LONG,BUY,2025.08.25 09:00:00,1.1714000000,2025.08.04 09:00:00,1.1563000000,2025.09.01 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2025_DEVELOPMENT,2025.08.25 10:05:00,GBP,GBPUSD,1,1,0.018273438736,LONG,BUY,2025.08.25 09:00:00,1.3518700000,2025.08.04 09:00:00,1.3276100000,2025.09.01 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2025_DEVELOPMENT,2025.08.25 10:05:00,AUD,AUDUSD,1,5,0.004124698758,NONE,NONE,2025.08.25 09:00:00,0.6499900000,2025.08.04 09:00:00,0.6473200000,2025.09.01 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2025_DEVELOPMENT,2025.08.25 10:05:00,NZD,NZDUSD,1,7,-0.005418127021,SHORT,SELL,2025.08.25 09:00:00,0.5874100000,2025.08.04 09:00:00,0.5906100000,2025.09.01 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2025_DEVELOPMENT,2025.08.25 10:05:00,CAD,USDCAD,-1,6,-0.002965792120,SHORT,BUY,2025.08.25 09:00:00,1.3824300000,2025.08.04 09:00:00,1.3783300000,2025.09.01 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2025_DEVELOPMENT,2025.08.25 10:05:00,CHF,USDCHF,-1,3,0.007666990800,NONE,NONE,2025.08.25 09:00:00,0.8021400000,2025.08.04 09:00:00,0.8082900000,2025.09.01 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2025_DEVELOPMENT,2025.08.25 10:05:00,JPY,USDJPY,-1,4,0.004865452569,NONE,NONE,2025.08.25 09:00:00,147.1600000000,2025.08.04 09:00:00,147.8760000000,2025.09.01 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2025_DEVELOPMENT,2025.09.01 10:05:00,EUR,EURUSD,1,2,0.005221372475,LONG,BUY,2025.09.01 09:00:00,1.1724500000,2025.08.11 09:00:00,1.1663600000,2025.09.08 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2025_DEVELOPMENT,2025.09.01 10:05:00,GBP,GBPUSD,1,3,0.004707594523,NONE,NONE,2025.09.01 09:00:00,1.3531000000,2025.08.11 09:00:00,1.3467600000,2025.09.08 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2025_DEVELOPMENT,2025.09.01 10:05:00,AUD,AUDUSD,1,5,0.002881976914,NONE,NONE,2025.09.01 09:00:00,0.6542100000,2025.08.11 09:00:00,0.6523300000,2025.09.08 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2025_DEVELOPMENT,2025.09.01 10:05:00,NZD,NZDUSD,1,7,-0.008475146297,SHORT,SELL,2025.09.01 09:00:00,0.5896400000,2025.08.11 09:00:00,0.5946800000,2025.09.08 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2025_DEVELOPMENT,2025.09.01 10:05:00,CAD,USDCAD,-1,6,0.000676501397,SHORT,BUY,2025.09.01 09:00:00,1.3747200000,2025.08.11 09:00:00,1.3756500000,2025.09.08 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2025_DEVELOPMENT,2025.09.01 10:05:00,CHF,USDCHF,-1,1,0.009459222742,LONG,SELL,2025.09.01 09:00:00,0.7992200000,2025.08.11 09:00:00,0.8067800000,2025.09.08 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2025_DEVELOPMENT,2025.09.01 10:05:00,JPY,USDJPY,-1,4,0.004471517049,NONE,NONE,2025.09.01 09:00:00,146.9300000000,2025.08.11 09:00:00,147.5870000000,2025.09.08 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2025_DEVELOPMENT,2025.09.08 10:05:00,EUR,EURUSD,1,3,0.002590651425,NONE,NONE,2025.09.08 09:00:00,1.1726200000,2025.08.18 09:00:00,1.1695900000,2025.09.15 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2025_DEVELOPMENT,2025.09.08 10:05:00,GBP,GBPUSD,1,5,-0.001978677535,NONE,NONE,2025.09.08 09:00:00,1.3517600000,2025.08.18 09:00:00,1.3544400000,2025.09.15 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2025_DEVELOPMENT,2025.09.08 10:05:00,AUD,AUDUSD,1,2,0.009859933653,LONG,BUY,2025.09.08 09:00:00,0.6575400000,2025.08.18 09:00:00,0.6511200000,2025.09.15 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2025_DEVELOPMENT,2025.09.08 10:05:00,NZD,NZDUSD,1,7,-0.003252224319,SHORT,SELL,2025.09.08 09:00:00,0.5915100000,2025.08.18 09:00:00,0.5934400000,2025.09.15 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2025_DEVELOPMENT,2025.09.08 10:05:00,CAD,USDCAD,-1,4,-0.001612961557,NONE,NONE,2025.09.08 09:00:00,1.3825500000,2025.08.18 09:00:00,1.3803200000,2025.09.15 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2025_DEVELOPMENT,2025.09.08 10:05:00,CHF,USDCHF,-1,1,0.011639733303,LONG,SELL,2025.09.08 09:00:00,0.7964100000,2025.08.18 09:00:00,0.8056800000,2025.09.15 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2025_DEVELOPMENT,2025.09.08 10:05:00,JPY,USDJPY,-1,6,-0.003050966703,SHORT,BUY,2025.09.08 09:00:00,147.8220000000,2025.08.18 09:00:00,147.3710000000,2025.09.15 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2025_DEVELOPMENT,2025.09.15 10:05:00,EUR,EURUSD,1,5,0.000887826532,NONE,NONE,2025.09.15 09:00:00,1.1724400000,2025.08.25 09:00:00,1.1714000000,2025.09.22 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2025_DEVELOPMENT,2025.09.15 10:05:00,GBP,GBPUSD,1,4,0.003210367861,NONE,NONE,2025.09.15 09:00:00,1.3562100000,2025.08.25 09:00:00,1.3518700000,2025.09.22 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2025_DEVELOPMENT,2025.09.15 10:05:00,AUD,AUDUSD,1,1,0.024077293497,LONG,BUY,2025.09.15 09:00:00,0.6656400000,2025.08.25 09:00:00,0.6499900000,2025.09.22 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2025_DEVELOPMENT,2025.09.15 10:05:00,NZD,NZDUSD,1,2,0.013942561414,LONG,BUY,2025.09.15 09:00:00,0.5956000000,2025.08.25 09:00:00,0.5874100000,2025.09.22 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2025_DEVELOPMENT,2025.09.15 10:05:00,CAD,USDCAD,-1,6,-0.000845620121,SHORT,BUY,2025.09.15 09:00:00,1.3836000000,2025.08.25 09:00:00,1.3824300000,2025.09.22 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2025_DEVELOPMENT,2025.09.15 10:05:00,CHF,USDCHF,-1,3,0.006764982742,NONE,NONE,2025.09.15 09:00:00,0.7967500000,2025.08.25 09:00:00,0.8021400000,2025.09.22 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2025_DEVELOPMENT,2025.09.15 10:05:00,JPY,USDJPY,-1,7,-0.002460633257,SHORT,BUY,2025.09.15 09:00:00,147.5230000000,2025.08.25 09:00:00,147.1600000000,2025.09.22 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2025_DEVELOPMENT,2025.09.22 10:05:00,EUR,EURUSD,1,3,0.001543775854,NONE,NONE,2025.09.22 09:00:00,1.1742600000,2025.09.01 09:00:00,1.1724500000,2025.09.29 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2025_DEVELOPMENT,2025.09.22 10:05:00,GBP,GBPUSD,1,5,-0.004212548962,NONE,NONE,2025.09.22 09:00:00,1.3474000000,2025.09.01 09:00:00,1.3531000000,2025.09.29 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2025_DEVELOPMENT,2025.09.22 10:05:00,AUD,AUDUSD,1,1,0.006893810856,LONG,BUY,2025.09.22 09:00:00,0.6587200000,2025.09.01 09:00:00,0.6542100000,2025.09.29 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2025_DEVELOPMENT,2025.09.22 10:05:00,NZD,NZDUSD,1,6,-0.007665694322,SHORT,SELL,2025.09.22 09:00:00,0.5851200000,2025.09.01 09:00:00,0.5896400000,2025.09.29 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2025_DEVELOPMENT,2025.09.22 10:05:00,CAD,USDCAD,-1,4,-0.003652809184,NONE,NONE,2025.09.22 09:00:00,1.3797600000,2025.09.01 09:00:00,1.3747200000,2025.09.29 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2025_DEVELOPMENT,2025.09.22 10:05:00,CHF,USDCHF,-1,2,0.004373287757,LONG,SELL,2025.09.22 09:00:00,0.7957400000,2025.09.01 09:00:00,0.7992200000,2025.09.29 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2025_DEVELOPMENT,2025.09.22 10:05:00,JPY,USDJPY,-1,7,-0.007692359643,SHORT,BUY,2025.09.22 09:00:00,148.0690000000,2025.09.01 09:00:00,146.9300000000,2025.09.29 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2025_DEVELOPMENT,2025.09.29 10:05:00,EUR,EURUSD,1,2,-0.000596953830,LONG,BUY,2025.09.29 09:00:00,1.1719200000,2025.09.08 09:00:00,1.1726200000,2025.10.06 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2025_DEVELOPMENT,2025.09.29 10:05:00,GBP,GBPUSD,1,4,-0.005933005859,NONE,NONE,2025.09.29 09:00:00,1.3437400000,2025.09.08 09:00:00,1.3517600000,2025.10.06 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2025_DEVELOPMENT,2025.09.29 10:05:00,AUD,AUDUSD,1,3,-0.001764151230,NONE,NONE,2025.09.29 09:00:00,0.6563800000,2025.09.08 09:00:00,0.6575400000,2025.10.06 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2025_DEVELOPMENT,2025.09.29 10:05:00,NZD,NZDUSD,1,7,-0.021842403341,SHORT,SELL,2025.09.29 09:00:00,0.5785900000,2025.09.08 09:00:00,0.5915100000,2025.10.06 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2025_DEVELOPMENT,2025.09.29 10:05:00,CAD,USDCAD,-1,6,-0.007166811487,SHORT,BUY,2025.09.29 09:00:00,1.3925300000,2025.09.08 09:00:00,1.3825500000,2025.10.06 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2025_DEVELOPMENT,2025.09.29 10:05:00,CHF,USDCHF,-1,1,-0.000313810157,LONG,SELL,2025.09.29 09:00:00,0.7966600000,2025.09.08 09:00:00,0.7964100000,2025.10.06 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2025_DEVELOPMENT,2025.09.29 10:05:00,JPY,USDJPY,-1,5,-0.006699413381,NONE,NONE,2025.09.29 09:00:00,148.8190000000,2025.09.08 09:00:00,147.8220000000,2025.10.06 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2025_DEVELOPMENT,2025.10.06 10:05:00,EUR,EURUSD,1,2,-0.002686704650,LONG,BUY,2025.10.06 09:00:00,1.1692900000,2025.09.15 09:00:00,1.1724400000,2025.10.13 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2025_DEVELOPMENT,2025.10.06 10:05:00,GBP,GBPUSD,1,5,-0.008944042589,NONE,NONE,2025.10.06 09:00:00,1.3440800000,2025.09.15 09:00:00,1.3562100000,2025.10.13 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2025_DEVELOPMENT,2025.10.06 10:05:00,AUD,AUDUSD,1,3,-0.007166035695,NONE,NONE,2025.10.06 09:00:00,0.6608700000,2025.09.15 09:00:00,0.6656400000,2025.10.13 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2025_DEVELOPMENT,2025.10.06 10:05:00,NZD,NZDUSD,1,7,-0.020533915379,SHORT,SELL,2025.10.06 09:00:00,0.5833700000,2025.09.15 09:00:00,0.5956000000,2025.10.13 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2025_DEVELOPMENT,2025.10.06 10:05:00,CAD,USDCAD,-1,4,-0.007923134837,NONE,NONE,2025.10.06 09:00:00,1.3946500000,2025.09.15 09:00:00,1.3836000000,2025.10.13 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2025_DEVELOPMENT,2025.10.06 10:05:00,CHF,USDCHF,-1,1,-0.001090744966,LONG,SELL,2025.10.06 09:00:00,0.7976200000,2025.09.15 09:00:00,0.7967500000,2025.10.13 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2025_DEVELOPMENT,2025.10.06 10:05:00,JPY,USDJPY,-1,6,-0.016690329074,SHORT,BUY,2025.10.06 09:00:00,150.0270000000,2025.09.15 09:00:00,147.5230000000,2025.10.13 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2025_DEVELOPMENT,2025.10.13 10:05:00,EUR,EURUSD,1,4,-0.010994158023,NONE,NONE,2025.10.13 09:00:00,1.1613500000,2025.09.22 09:00:00,1.1742600000,2025.10.20 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2025_DEVELOPMENT,2025.10.13 10:05:00,GBP,GBPUSD,1,2,-0.009373608431,LONG,BUY,2025.10.13 09:00:00,1.3347700000,2025.09.22 09:00:00,1.3474000000,2025.10.20 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2025_DEVELOPMENT,2025.10.13 10:05:00,AUD,AUDUSD,1,3,-0.010702574690,NONE,NONE,2025.10.13 09:00:00,0.6516700000,2025.09.22 09:00:00,0.6587200000,2025.10.20 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2025_DEVELOPMENT,2025.10.13 10:05:00,NZD,NZDUSD,1,6,-0.020252255947,SHORT,SELL,2025.10.13 09:00:00,0.5732700000,2025.09.22 09:00:00,0.5851200000,2025.10.20 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2025_DEVELOPMENT,2025.10.13 10:05:00,CAD,USDCAD,-1,5,-0.014661248741,NONE,NONE,2025.10.13 09:00:00,1.4002900000,2025.09.22 09:00:00,1.3797600000,2025.10.20 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2025_DEVELOPMENT,2025.10.13 10:05:00,CHF,USDCHF,-1,1,-0.006417940266,LONG,SELL,2025.10.13 09:00:00,0.8008800000,2025.09.22 09:00:00,0.7957400000,2025.10.20 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2025_DEVELOPMENT,2025.10.13 10:05:00,JPY,USDJPY,-1,7,-0.025451505897,SHORT,BUY,2025.10.13 09:00:00,151.9360000000,2025.09.22 09:00:00,148.0690000000,2025.10.20 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2025_DEVELOPMENT,2025.10.20 10:05:00,EUR,EURUSD,1,3,-0.005230732473,NONE,NONE,2025.10.20 09:00:00,1.1657900000,2025.09.29 09:00:00,1.1719200000,2025.10.27 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2025_DEVELOPMENT,2025.10.20 10:05:00,GBP,GBPUSD,1,2,-0.001592569991,LONG,BUY,2025.10.20 09:00:00,1.3416000000,2025.09.29 09:00:00,1.3437400000,2025.10.27 10:05:00
