sequence,event,timestamp,segment,direction,setup_timestamp,frozen_boundary,retest_candle_number,confirmation_timestamp,entry_timestamp,stop_level,exit_type,cancellation_reason,bid,ask,spread_points,confirmation_atr,effective_spread_limit_points
43,ENTRY,2025.10.06 11:00:00.052,2025_S4,SELL,2025.10.06 09:00:00.000,1.1705500000,1,2025.10.06 10:00:00.000,2025.10.06 11:00:00.052,1.1692022315,,,1.1662100000,1.1663300000,12.00000000,0.001496115753,29.922315065980
44,EXIT,2025.10.06 16:03:00.937,2025_S4,SELL,,0.0000000000,0,,2025.10.06 11:00:00.000,1.1692022315,INITIAL_STOP,,0.0000000000,0.0000000000,0.00000000,0.000000000000,0.000000000000
45,SETUP,2025.10.07 11:00:00.000,2025_S4,SELL,2025.10.07 11:00:00.000,1.1669600000,0,,,0.0000000000,,,0.0000000000,0.0000000000,0.00000000,0.000000000000,0.000000000000
46,CONFIRMATION,2025.10.07 13:00:00.142,2025_S4,SELL,2025.10.07 11:00:00.000,1.1669600000,1,2025.10.07 12:00:00.000,,0.0000000000,,,1.1665900000,1.1667100000,12.00000000,0.001230939058,24.618781156787
47,ENTRY,2025.10.07 13:00:00.142,2025_S4,SELL,2025.10.07 11:00:00.000,1.1669600000,1,2025.10.07 12:00:00.000,2025.10.07 13:00:00.142,1.1690518781,,,1.1665900000,1.1667100000,12.00000000,0.001230939058,24.618781156787
48,EXIT,2025.10.09 04:00:00.368,2025_S4,SELL,,0.0000000000,0,,2025.10.07 13:00:00.000,1.1690518781,DONCHIAN_10,,0.0000000000,0.0000000000,0.00000000,0.000000000000,0.000000000000
49,SETUP,2025.10.09 17:00:00.000,2025_S4,SELL,2025.10.09 17:00:00.000,1.1590900000,0,,,0.0000000000,,,0.0000000000,0.0000000000,0.00000000,0.000000000000,0.000000000000
50,CANCEL,2025.10.10 00:00:00.277,2025_S4,SELL,2025.10.09 17:00:00.000,1.1590900000,6,,,0.0000000000,,EXPIRED_SIX_CANDLES,0.0000000000,0.0000000000,0.00000000,0.000000000000,0.000000000000
51,SETUP,2025.10.13 14:00:00.000,2025_S4,SELL,2025.10.13 14:00:00.000,1.1577400000,0,,,0.0000000000,,,0.0000000000,0.0000000000,0.00000000,0.000000000000,0.000000000000
52,CONFIRMATION,2025.10.13 20:00:00.038,2025_S4,SELL,2025.10.13 14:00:00.000,1.1577400000,5,2025.10.13 19:00:00.000,,0.0000000000,,,1.1574800000,1.1576000000,12.00000000,0.001524257652,30.000000000000
53,ENTRY,2025.10.13 20:00:00.038,2025_S4,SELL,2025.10.13 14:00:00.000,1.1577400000,5,2025.10.13 19:00:00.000,2025.10.13 20:00:00.038,1.1605285153,,,1.1574800000,1.1576000000,12.00000000,0.001524257652,30.000000000000
54,EXIT,2025.10.14 07:00:00.237,2025_S4,SELL,,0.0000000000,0,,2025.10.13 20:00:00.000,1.1605285153,DONCHIAN_10,,0.0000000000,0.0000000000,0.00000000,0.000000000000,0.000000000000
55,SETUP,2025.10.14 10:00:00.000,2025_S4,SELL,2025.10.14 10:00:00.000,1.1554600000,0,,,0.0000000000,,,0.0000000000,0.0000000000,0.00000000,0.000000000000,0.000000000000
56,CONFIRMATION,2025.10.14 13:00:00.283,2025_S4,SELL,2025.10.14 10:00:00.000,1.1554600000,2,2025.10.14 12:00:00.000,,0.0000000000,,,1.1554200000,1.1555400000,12.00000000,0.001408413490,28.168269802422
57,ENTRY,2025.10.14 13:00:00.283,2025_S4,SELL,2025.10.14 10:00:00.000,1.1554600000,2,2025.10.14 12:00:00.000,2025.10.14 13:00:00.283,1.1582368270,,,1.1554200000,1.1555400000,12.00000000,0.001408413490,28.168269802422
58,EXIT,2025.10.14 16:39:43.742,2025_S4,SELL,,0.0000000000,0,,2025.10.14 13:00:00.000,1.1582368270,INITIAL_STOP,,0.0000000000,0.0000000000,0.00000000,0.000000000000,0.000000000000
59,SETUP,2025.10.15 09:00:00.000,2025_S4,BUY,2025.10.15 09:00:00.000,1.1626100000,0,,,0.0000000000,,,0.0000000000,0.0000000000,0.00000000,0.000000000000,0.000000000000
60,CANCEL,2025.10.15 14:00:00.191,2025_S4,BUY,2025.10.15 09:00:00.000,1.1626100000,4,,,0.0000000000,,WRONG_EMA_SIDE,0.0000000000,0.0000000000,0.00000000,0.000000000000,0.000000000000
61,SETUP,2025.10.16 03:00:00.000,2025_S4,BUY,2025.10.16 03:00:00.000,1.1651300000,0,,,0.0000000000,,,0.0000000000,0.0000000000,0.00000000,0.000000000000,0.000000000000
62,CANCEL,2025.10.16 10:00:00.255,2025_S4,BUY,2025.10.16 03:00:00.000,1.1651300000,6,,,0.0000000000,,EXPIRED_SIX_CANDLES,0.0000000000,0.0000000000,0.00000000,0.000000000000,0.000000000000
63,SETUP,2025.10.16 17:00:00.000,2025_S4,BUY,2025.10.16 17:00:00.000,1.1674700000,0,,,0.0000000000,,,0.0000000000,0.0000000000,0.00000000,0.000000000000,0.000000000000
64,CONFIRMATION,2025.10.16 20:00:00.187,2025_S4,BUY,2025.10.16 17:00:00.000,1.1674700000,2,2025.10.16 19:00:00.000,,0.0000000000,,,1.1676400000,1.1677600000,12.00000000,0.001306952864,26.139057279648
65,ENTRY,2025.10.16 20:00:00.187,2025_S4,BUY,2025.10.16 17:00:00.000,1.1674700000,2,2025.10.16 19:00:00.000,2025.10.16 20:00:00.187,1.1651460943,,,1.1676400000,1.1677600000,12.00000000,0.001306952864,26.139057279648
66,EXIT,2025.10.17 14:00:00.125,2025_S4,BUY,,0.0000000000,0,,2025.10.16 20:00:00.000,1.1651460943,DONCHIAN_10,,0.0000000000,0.0000000000,0.00000000,0.000000000000,0.000000000000
67,SETUP,2025.10.20 20:00:00.000,2025_S4,SELL,2025.10.20 20:00:00.000,1.1643800000,0,,,0.0000000000,,,0.0000000000,0.0000000000,0.00000000,0.000000000000,0.000000000000
68,CONFIRMATION,2025.10.20 23:00:00.209,2025_S4,SELL,2025.10.20 20:00:00.000,1.1643800000,2,2025.10.20 22:00:00.000,,0.0000000000,,,1.1640300000,1.1641500000,12.00000000,0.001097012147,21.940242946611
69,ENTRY,2025.10.20 23:00:00.209,2025_S4,SELL,2025.10.20 20:00:00.000,1.1643800000,2,2025.10.20 22:00:00.000,2025.10.20 23:00:00.209,1.1662240243,,,1.1640300000,1.1641500000,12.00000000,0.001097012147,21.940242946611
70,EXIT,2025.10.22 09:00:00.197,2025_S4,SELL,,0.0000000000,0,,2025.10.20 23:00:00.000,1.1662240243,DONCHIAN_10,,0.0000000000,0.0000000000,0.00000000,0.000000000000,0.000000000000
71,SETUP,2025.10.22 13:00:00.000,2025_S4,SELL,2025.10.22 13:00:00.000,1.1589400000,0,,,0.0000000000,,,0.0000000000,0.0000000000,0.00000000,0.000000000000,0.000000000000
72,CONFIRMATION,2025.10.22 16:00:00.385,2025_S4,SELL,2025.10.22 13:00:00.000,1.1589400000,2,2025.10.22 15:00:00.000,,0.0000000000,,,1.1582500000,1.1583700000,12.00000000,0.000970219987,19.404399735227
73,ENTRY,2025.10.22 16:00:00.385,2025_S4,SELL,2025.10.22 13:00:00.000,1.1589400000,2,2025.10.22 15:00:00.000,2025.10.22 16:00:00.385,1.1601904400,,,1.1582500000,1.1583700000,12.00000000,0.000970219987,19.404399735227
74,EXIT,2025.10.22 17:28:58.898,2025_S4,SELL,,0.0000000000,0,,2025.10.22 16:00:00.000,1.1601904400,INITIAL_STOP,,0.0000000000,0.0000000000,0.00000000,0.000000000000,0.000000000000
75,SETUP,2025.10.23 13:00:00.000,2025_S4,SELL,2025.10.23 13:00:00.000,1.1590000000,0,,,0.0000000000,,,0.0000000000,0.0000000000,0.00000000,0.000000000000,0.000000000000
76,CONFIRMATION,2025.10.23 15:00:00.073,2025_S4,SELL,2025.10.23 13:00:00.000,1.1590000000,1,2025.10.23 14:00:00.000,,0.0000000000,,,1.1586600000,1.1587900000,13.00000000,0.000888195288,17.763905754407
77,ENTRY,2025.10.23 15:00:00.073,2025_S4,SELL,2025.10.23 13:00:00.000,1.1590000000,1,2025.10.23 14:00:00.000,2025.10.23 15:00:00.073,1.1604363906,,,1.1586600000,1.1587900000,13.00000000,0.000888195288,17.763905754407
78,EXIT,2025.10.23 15:49:59.864,2025_S4,SELL,,0.0000000000,0,,2025.10.23 15:00:00.000,1.1604363906,INITIAL_STOP,,0.0000000000,0.0000000000,0.00000000,0.000000000000,0.000000000000
79,SETUP,2025.10.24 15:00:00.000,2025_S4,BUY,2025.10.24 15:00:00.000,1.1627300000,0,,,0.0000000000,,,0.0000000000,0.0000000000,0.00000000,0.000000000000,0.000000000000
80,CANCEL,2025.10.24 18:00:00.089,2025_S4,BUY,2025.10.24 15:00:00.000,1.1627300000,2,,,0.0000000000,,WRONG_EMA_SIDE,0.0000000000,0.0000000000,0.00000000,0.000000000000,0.000000000000
81,SETUP,2025.10.28 03:00:00.000,2025_S4,BUY,2025.10.28 03:00:00.000,1.1654200000,0,,,0.0000000000,,,0.0000000000,0.0000000000,0.00000000,0.000000000000,0.000000000000
82,CONFIRMATION,2025.10.28 07:00:02.366,2025_S4,BUY,2025.10.28 03:00:00.000,1.1654200000,3,2025.10.28 06:00:00.000,,0.0000000000,,,1.1659500000,1.1660700000,12.00000000,0.000930178469,18.603569382890
83,ENTRY,2025.10.28 07:00:02.366,2025_S4,BUY,2025.10.28 03:00:00.000,1.1654200000,3,2025.10.28 06:00:00.000,2025.10.28 07:00:02.366,1.1642096431,,,1.1659500000,1.1660700000,12.00000000,0.000930178469,18.603569382890
84,EXIT,2025.10.28 15:48:15.569,2025_S4,BUY,,0.0000000000,0,,2025.10.28 07:00:02.000,1.1642096431,INITIAL_STOP,,0.0000000000,0.0000000000,0.00000000,0.000000000000,0.000000000000
85,SETUP,2025.10.28 19:00:00.000,2025_S4,BUY,2025.10.28 19:00:00.000,1.1667200000,0,,,0.0000000000,,,0.0000000000,0.0000000000,0.00000000,0.000000000000,0.000000000000
86,CANCEL,2025.10.29 02:00:00.264,2025_S4,BUY,2025.10.28 19:00:00.000,1.1667200000,6,,,0.0000000000,,EXPIRED_SIX_CANDLES,0.0000000000,0.0000000000,0.00000000,0.000000000000,0.000000000000
87,SETUP,2025.10.29 11:00:00.000,2025_S4,SELL,2025.10.29 11:00:00.000,1.1624300000,0,,,0.0000000000,,,0.0000000000,0.0000000000,0.00000000,0.000000000000,0.000000000000
88,CANCEL,2025.10.29 13:00:00.461,2025_S4,SELL,2025.10.29 11:00:00.000,1.1624300000,1,,,0.0000000000,,WRONG_EMA_SIDE,0.0000000000,0.0000000000,0.00000000,0.000000000000,0.000000000000
89,SETUP,2025.10.29 21:00:00.000,2025_S4,SELL,2025.10.29 21:00:00.000,1.1619000000,0,,,0.0000000000,,,0.0000000000,0.0000000000,0.00000000,0.000000000000,0.000000000000
90,CANCEL,2025.10.30 04:00:00.974,2025_S4,SELL,2025.10.29 21:00:00.000,1.1619000000,6,,,0.0000000000,,EXPIRED_SIX_CANDLES,0.0000000000,0.0000000000,0.00000000,0.000000000000,0.000000000000
91,SETUP,2025.10.30 15:00:00.000,2025_S4,SELL,2025.10.30 15:00:00.000,1.1577000000,0,,,0.0000000000,,,0.0000000000,0.0000000000,0.00000000,0.000000000000,0.000000000000
92,CONFIRMATION,2025.10.30 18:00:00.164,2025_S4,SELL,2025.10.30 15:00:00.000,1.1577000000,2,2025.10.30 17:00:00.000,,0.0000000000,,,1.1572600000,1.1573800000,12.00000000,0.001751519803,30.000000000000
93,ENTRY,2025.10.30 18:00:00.164,2025_S4,SELL,2025.10.30 15:00:00.000,1.1577000000,2,2025.10.30 17:00:00.000,2025.10.30 18:00:00.164,1.1607630396,,,1.1572600000,1.1573800000,12.00000000,0.001751519803,30.000000000000
94,EXIT,2025.11.04 09:00:00.123,2025_S4,SELL,,0.0000000000,0,,2025.10.30 18:00:00.000,1.1607630396,DONCHIAN_10,,0.0000000000,0.0000000000,0.00000000,0.000000000000,0.000000000000
95,SETUP,2025.11.04 13:00:00.000,2025_S4,SELL,2025.11.04 13:00:00.000,1.1497700000,0,,,0.0000000000,,,0.0000000000,0.0000000000,0.00000000,0.000000000000,0.000000000000
96,CANCEL,2025.11.04 20:00:00.282,2025_S4,SELL,2025.11.04 13:00:00.000,1.1497700000,6,,,0.0000000000,,EXPIRED_SIX_CANDLES,0.0000000000,0.0000000000,0.00000000,0.000000000000,0.000000000000
97,SETUP,2025.11.05 15:00:00.000,2025_S4,SELL,2025.11.05 15:00:00.000,1.1474600000,0,,,0.0000000000,,,0.0000000000,0.0000000000,0.00000000,0.000000000000,0.000000000000
98,CANCEL,2025.11.05 22:00:00.030,2025_S4,SELL,2025.11.05 15:00:00.000,1.1474600000,6,,,0.0000000000,,EXPIRED_SIX_CANDLES,0.0000000000,0.0000000000,0.00000000,0.000000000000,0.000000000000
99,SETUP,2025.11.07 13:00:00.000,2025_S4,BUY,2025.11.07 13:00:00.000,1.1551600000,0,,,0.0000000000,,,0.0000000000,0.0000000000,0.00000000,0.000000000000,0.000000000000
100,CANCEL,2025.11.07 20:00:01.575,2025_S4,BUY,2025.11.07 13:00:00.000,1.1551600000,6,,,0.0000000000,,EXPIRED_SIX_CANDLES,0.0000000000,0.0000000000,0.00000000,0.000000000000,0.000000000000
101,SETUP,2025.11.11 12:00:00.000,2025_S4,BUY,2025.11.11 12:00:00.000,1.1567800000,0,,,0.0000000000,,,0.0000000000,0.0000000000,0.00000000,0.000000000000,0.000000000000
102,CANCEL,2025.11.11 19:00:00.411,2025_S4,BUY,2025.11.11 12:00:00.000,1.1567800000,6,,,0.0000000000,,EXPIRED_SIX_CANDLES,0.0000000000,0.0000000000,0.00000000,0.000000000000,0.000000000000
103,SETUP,2025.11.12 17:00:00.000,2025_S4,BUY,2025.11.12 17:00:00.000,1.1592200000,0,,,0.0000000000,,,0.0000000000,0.0000000000,0.00000000,0.000000000000,0.000000000000
104,CONFIRMATION,2025.11.12 20:00:00.443,2025_S4,BUY,2025.11.12 17:00:00.000,1.1592200000,2,2025.11.12 19:00:00.000,,0.0000000000,,,1.1592500000,1.1593700000,12.00000000,0.001021815324,20.436306473205
105,ENTRY,2025.11.12 20:00:00.443,2025_S4,BUY,2025.11.12 17:00:00.000,1.1592200000,2,2025.11.12 19:00:00.000,2025.11.12 20:00:00.443,1.1573263694,,,1.1592500000,1.1593700000,12.00000000,0.001021815324,20.436306473205
106,EXIT,2025.11.14 13:00:00.429,2025_S4,BUY,,0.0000000000,0,,2025.11.12 20:00:00.000,1.1573263694,DONCHIAN_10,,0.0000000000,0.0000000000,0.00000000,0.000000000000,0.000000000000
107,SETUP,2025.11.17 16:00:00.000,2025_S4,SELL,2025.11.17 16:00:00.000,1.1588000000,0,,,0.0000000000,,,0.0000000000,0.0000000000,0.00000000,0.000000000000,0.000000000000
108,CANCEL,2025.11.17 18:00:00.014,2025_S4,SELL,2025.11.17 16:00:00.000,1.1588000000,1,,,0.0000000000,,WRONG_EMA_SIDE,0.0000000000,0.0000000000,0.00000000,0.000000000000,0.000000000000
109,SETUP,2025.11.18 18:00:00.000,2025_S4,SELL,2025.11.18 18:00:00.000,1.1579200000,0,,,0.0000000000,,,0.0000000000,0.0000000000,0.00000000,0.000000000000,0.000000000000
110,CONFIRMATION,2025.11.18 20:00:00.403,2025_S4,SELL,2025.11.18 18:00:00.000,1.1579200000,1,2025.11.18 19:00:00.000,,0.0000000000,,,1.1575000000,1.1576200000,12.00000000,0.001062322316,21.246446327711
111,ENTRY,2025.11.18 20:00:00.403,2025_S4,SELL,2025.11.18 18:00:00.000,1.1579200000,1,2025.11.18 19:00:00.000,2025.11.18 20:00:00.403,1.1596246446,,,1.1575000000,1.1576200000,12.00000000,0.001062322316,21.246446327711
112,EXIT,2025.11.19 08:00:00.056,2025_S4,SELL,,0.0000000000,0,,2025.11.18 20:00:00.000,1.1596246446,DONCHIAN_10,,0.0000000000,0.0000000000,0.00000000,0.000000000000,0.000000000000
113,SETUP,2025.11.19 16:00:00.000,2025_S4,SELL,2025.11.19 16:00:00.000,1.1565000000,0,,,0.0000000000,,,0.0000000000,0.0000000000,0.00000000,0.000000000000,0.000000000000
114,CANCEL,2025.11.19 23:00:00.388,2025_S4,SELL,2025.11.19 16:00:00.000,1.1565000000,6,,,0.0000000000,,EXPIRED_SIX_CANDLES,0.0000000000,0.0000000000,0.00000000,0.000000000000,0.000000000000
115,SETUP,2025.11.20 05:00:00.000,2025_S4,SELL,2025.11.20 05:00:00.000,1.1514600000,0,,,0.0000000000,,,0.0000000000,0.0000000000,0.00000000,0.000000000000,0.000000000000
116,CANCEL,2025.11.20 12:00:00.065,2025_S4,SELL,2025.11.20 05:00:00.000,1.1514600000,6,,,0.0000000000,,EXPIRED_SIX_CANDLES,0.0000000000,0.0000000000,0.00000000,0.000000000000,0.000000000000
117,SETUP,2025.11.21 13:00:00.000,2025_S4,SELL,2025.11.21 13:00:00.000,1.1511800000,0,,,0.0000000000,,,0.0000000000,0.0000000000,0.00000000,0.000000000000,0.000000000000
118,CONFIRMATION,2025.11.21 18:00:00.287,2025_S4,SELL,2025.11.21 13:00:00.000,1.1511800000,4,2025.11.21 17:00:00.000,,0.0000000000,,,1.1502200000,1.1503400000,12.00000000,0.001416375641,28.327512824497
119,ENTRY,2025.11.21 18:00:00.287,2025_S4,SELL,2025.11.21 13:00:00.000,1.1511800000,4,2025.11.21 17:00:00.000,2025.11.21 18:00:00.287,1.1530527513,,,1.1502200000,1.1503400000,12.00000000,0.001416375641,28.327512824497
120,EXIT,2025.11.24 08:00:00.395,2025_S4,SELL,,0.0000000000,0,,2025.11.21 18:00:00.000,1.1530527513,DONCHIAN_10,,0.0000000000,0.0000000000,0.00000000,0.000000000000,0.000000000000
121,SETUP,2025.11.25 15:00:00.000,2025_S4,BUY,2025.11.25 15:00:00.000,1.1556200000,0,,,0.0000000000,,,0.0000000000,0.0000000000,0.00000000,0.000000000000,0.000000000000
122,CONFIRMATION,2025.11.25 17:00:00.241,2025_S4,BUY,2025.11.25 15:00:00.000,1.1556200000,1,2025.11.25 16:00:00.000,,0.0000000000,,,1.1565800000,1.1567100000,13.00000000,0.001236477370,24.729547399929
123,ENTRY,2025.11.25 17:00:00.241,2025_S4,BUY,2025.11.25 15:00:00.000,1.1556200000,1,2025.11.25 16:00:00.000,2025.11.25 17:00:00.241,1.1542370453,,,1.1565800000,1.1567100000,13.00000000,0.001236477370,24.729547399929
124,EXIT,2025.11.26 16:00:00.569,2025_S4,BUY,,0.0000000000,0,,2025.11.25 17:00:00.000,1.1542370453,DONCHIAN_10,,0.0000000000,0.0000000000,0.00000000,0.000000000000,0.000000000000
125,SETUP,2025.11.27 01:00:00.000,2025_S4,BUY,2025.11.27 01:00:00.000,1.1600300000,0,,,0.0000000000,,,0.0000000000,0.0000000000,0.00000000,0.000000000000,0.000000000000
126,CONFIRMATION,2025.11.27 03:00:00.011,2025_S4,BUY,2025.11.27 01:00:00.000,1.1600300000,1,2025.11.27 02:00:00.000,,0.0000000000,,,1.1601600000,1.1602800000,12.00000000,0.001173429721,23.468594413729
127,ENTRY,2025.11.27 03:00:00.011,2025_S4,BUY,2025.11.27 01:00:00.000,1.1600300000,1,2025.11.27 02:00:00.000,2025.11.27 03:00:00.011,1.1579331406,,,1.1601600000,1.1602800000,12.00000000,0.001173429721,23.468594413729
128,EXIT,2025.11.27 11:18:12.224,2025_S4,BUY,,0.0000000000,0,,2025.11.27 03:00:00.000,1.1579331406,INITIAL_STOP,,0.0000000000,0.0000000000,0.00000000,0.000000000000,0.000000000000
129,SETUP,2025.11.28 12:00:00.000,2025_S4,SELL,2025.11.28 12:00:00.000,1.1562500000,0,,,0.0000000000,,,0.0000000000,0.0000000000,0.00000000,0.000000000000,0.000000000000
130,CANCEL,2025.11.28 16:00:00.108,2025_S4,SELL,2025.11.28 12:00:00.000,1.1562500000,3,,,0.0000000000,,WRONG_EMA_SIDE,0.0000000000,0.0000000000,0.00000000,0.000000000000,0.000000000000
131,SETUP,2025.11.28 17:00:00.000,2025_S4,BUY,2025.11.28 17:00:00.000,1.1601400000,0,,,0.0000000000,,,0.0000000000,0.0000000000,0.00000000,0.000000000000,0.000000000000
132,CONFIRMATION,2025.11.28 20:00:00.055,2025_S4,BUY,2025.11.28 17:00:00.000,1.1601400000,2,2025.11.28 19:00:00.000,,0.0000000000,,,1.1602200000,1.1603400000,12.00000000,0.001279093637,25.581872747141
133,ENTRY,2025.11.28 20:00:00.055,2025_S4,BUY,2025.11.28 17:00:00.000,1.1601400000,2,2025.11.28 19:00:00.000,2025.11.28 20:00:00.055,1.1577818127,,,1.1602200000,1.1603400000,12.00000000,0.001279093637,25.581872747141
134,EXIT,2025.12.01 22:00:01.373,2025_S4,BUY,,0.0000000000,0,,2025.11.28 20:00:00.000,1.1577818127,DONCHIAN_10,,0.0000000000,0.0000000000,0.00000000,0.000000000000,0.000000000000
135,SETUP,2025.12.03 01:00:00.000,2025_S4,BUY,2025.12.03 01:00:00.000,1.1625200000,0,,,0.0000000000,,,0.0000000000,0.0000000000,0.00000000,0.000000000000,0.000000000000
136,CANCEL,2025.12.03 08:00:00.127,2025_S4,BUY,2025.12.03 01:00:00.000,1.1625200000,6,,,0.0000000000,,EXPIRED_SIX_CANDLES,0.0000000000,0.0000000000,0.00000000,0.000000000000,0.000000000000
137,SETUP,2025.12.03 07:00:00.000,2025_S4,BUY,2025.12.03 07:00:00.000,1.1641500000,0,,,0.0000000000,,,0.0000000000,0.0000000000,0.00000000,0.000000000000,0.000000000000
138,CONFIRMATION,2025.12.03 09:00:00.643,2025_S4,BUY,2025.12.03 07:00:00.000,1.1641500000,1,2025.12.03 08:00:00.000,,0.0000000000,,,1.1642500000,1.1643700000,12.00000000,0.000768273116,15.365462320829
139,ENTRY,2025.12.03 09:00:00.643,2025_S4,BUY,2025.12.03 07:00:00.000,1.1641500000,1,2025.12.03 08:00:00.000,2025.12.03 09:00:00.643,1.1628334538,,,1.1642500000,1.1643700000,12.00000000,0.000768273116,15.365462320829
140,EXIT,2025.12.04 06:00:03.607,2025_S4,BUY,,0.0000000000,0,,2025.12.03 09:00:00.000,1.1628334538,DONCHIAN_10,,0.0000000000,0.0000000000,0.00000000,0.000000000000,0.000000000000
141,SETUP,2025.12.08 08:00:00.000,2025_S4,BUY,2025.12.08 08:00:00.000,1.1659500000,0,,,0.0000000000,,,0.0000000000,0.0000000000,0.00000000,0.000000000000,0.000000000000
142,CANCEL,2025.12.08 15:00:00.499,2025_S4,BUY,2025.12.08 08:00:00.000,1.1659500000,6,,,0.0000000000,,EXPIRED_SIX_CANDLES,0.0000000000,0.0000000000,0.00000000,0.000000000000,0.000000000000
143,SETUP,2025.12.08 17:00:00.000,2025_S4,SELL,2025.12.08 17:00:00.000,1.1632200000,0,,,0.0000000000,,,0.0000000000,0.0000000000,0.00000000,0.000000000000,0.000000000000
144,CANCEL,2025.12.08 20:00:00.587,2025_S4,SELL,2025.12.08 17:00:00.000,1.1632200000,2,,,0.0000000000,,WRONG_EMA_SIDE,0.0000000000,0.0000000000,0.00000000,0.000000000000,0.000000000000
145,SETUP,2025.12.10 09:00:00.000,2025_S4,BUY,2025.12.10 09:00:00.000,1.1647000000,0,,,0.0000000000,,,0.0000000000,0.0000000000,0.00000000,0.000000000000,0.000000000000
146,CONFIRMATION,2025.12.10 11:00:00.179,2025_S4,BUY,2025.12.10 09:00:00.000,1.1647000000,1,2025.12.10 10:00:00.000,,0.0000000000,,,1.1652100000,1.1653300000,12.00000000,0.000859506275,17.190125504654
147,ENTRY,2025.12.10 11:00:00.179,2025_S4,BUY,2025.12.10 09:00:00.000,1.1647000000,1,2025.12.10 10:00:00.000,2025.12.10 11:00:00.179,1.1636109874,,,1.1652100000,1.1653300000,12.00000000,0.000859506275,17.190125504654
148,EXIT,2025.12.10 11:53:10.489,2025_S4,BUY,,0.0000000000,0,,2025.12.10 11:00:00.000,1.1636109874,INITIAL_STOP,,0.0000000000,0.0000000000,0.00000000,0.000000000000,0.000000000000
149,SETUP,2025.12.10 19:00:00.000,2025_S4,BUY,2025.12.10 19:00:00.000,1.1657000000,0,,,0.0000000000,,,0.0000000000,0.0000000000,0.00000000,0.000000000000,0.000000000000
150,CONFIRMATION,2025.12.10 22:00:00.488,2025_S4,BUY,2025.12.10 19:00:00.000,1.1657000000,2,2025.12.10 21:00:00.000,,0.0000000000,,,1.1676600000,1.1677800000,12.00000000,0.001268613277,25.372265540228
151,ENTRY,2025.12.10 22:00:00.488,2025_S4,BUY,2025.12.10 19:00:00.000,1.1657000000,2,2025.12.10 21:00:00.000,2025.12.10 22:00:00.488,1.1652427734,,,1.1676600000,1.1677800000,12.00000000,0.001268613277,25.372265540228
152,EXIT,2025.12.12 11:00:00.313,2025_S4,BUY,,0.0000000000,0,,2025.12.10 22:00:00.000,1.1652427734,DONCHIAN_10,,0.0000000000,0.0000000000,0.00000000,0.000000000000,0.000000000000
153,SETUP,2025.12.12 19:00:00.000,2025_S4,BUY,2025.12.12 19:00:00.000,1.1745600000,0,,,0.0000000000,,,0.0000000000,0.0000000000,0.00000000,0.000000000000,0.000000000000
154,CANCEL,2025.12.15 02:00:00.626,2025_S4,BUY,2025.12.12 19:00:00.000,1.1745600000,6,,,0.0000000000,,EXPIRED_SIX_CANDLES,0.0000000000,0.0000000000,0.00000000,0.000000000000,0.000000000000
155,SETUP,2025.12.15 14:00:00.000,2025_S4,BUY,2025.12.15 14:00:00.000,1.1749200000,0,,,0.0000000000,,,0.0000000000,0.0000000000,0.00000000,0.000000000000,0.000000000000
156,CONFIRMATION,2025.12.15 17:00:00.498,2025_S4,BUY,2025.12.15 14:00:00.000,1.1749200000,2,2025.12.15 16:00:00.000,,0.0000000000,,,1.1763100000,1.1764300000,12.00000000,0.001055622597,21.112451931266
157,ENTRY,2025.12.15 17:00:00.498,2025_S4,BUY,2025.12.15 14:00:00.000,1.1749200000,2,2025.12.15 16:00:00.000,2025.12.15 17:00:00.498,1.1743187548,,,1.1763100000,1.1764300000,12.00000000,0.001055622597,21.112451931266
158,EXIT,2025.12.15 20:16:03.557,2025_S4,BUY,,0.0000000000,0,,2025.12.15 17:00:00.000,1.1743187548,INITIAL_STOP,,0.0000000000,0.0000000000,0.00000000,0.000000000000,0.000000000000
159,SETUP,2025.12.16 14:00:00.000,2025_S4,BUY,2025.12.16 14:00:00.000,1.1764100000,0,,,0.0000000000,,,0.0000000000,0.0000000000,0.00000000,0.000000000000,0.000000000000
160,CONFIRMATION,2025.12.16 16:00:00.434,2025_S4,BUY,2025.12.16 14:00:00.000,1.1764100000,1,2025.12.16 15:00:00.000,,0.0000000000,,,1.1775000000,1.1776300000,13.00000000,0.001205251298,24.105025966092
161,ENTRY,2025.12.16 16:00:00.434,2025_S4,BUY,2025.12.16 14:00:00.000,1.1764100000,1,2025.12.16 15:00:00.000,2025.12.16 16:00:00.434,1.1752194974,,,1.1775000000,1.1776300000,13.00000000,0.001205251298,24.105025966092
162,EXIT,2025.12.16 20:19:24.626,2025_S4,BUY,,0.0000000000,0,,2025.12.16 16:00:00.000,1.1752194974,INITIAL_STOP,,0.0000000000,0.0000000000,0.00000000,0.000000000000,0.000000000000
163,SETUP,2025.12.19 09:00:00.000,2025_S4,SELL,2025.12.19 09:00:00.000,1.1711200000,0,,,0.0000000000,,,0.0000000000,0.0000000000,0.00000000,0.000000000000,0.000000000000
164,CANCEL,2025.12.19 13:00:00.004,2025_S4,SELL,2025.12.19 09:00:00.000,1.1711200000,3,,,0.0000000000,,WRONG_EMA_SIDE,0.0000000000,0.0000000000,0.00000000,0.000000000000,0.000000000000
