schema,time,dataset,execution_layer,canonical_symbol,resolved_symbol,event_type,reason_code,details,dry_run
SOLTRADE_V28_EVENT_V1,2026.03.02 10:05:01,V28_2026_PRESEAL_DEVELOPMENT,FIXED_DELAY_200_MS,AUDUSD,AUDUSD,EXECUTION_REJECTED,RISK_ENGINE_LOCKED,Consecutive-loss pause active until next broker day,NO
SOLTRADE_V28_EVENT_V1,2026.03.02 10:05:01,V28_2026_PRESEAL_DEVELOPMENT,FIXED_DELAY_200_MS,NZDUSD,NZDUSD,EXECUTION_REJECTED,RISK_ENGINE_LOCKED,Consecutive-loss pause active until next broker day,NO
SOLTRADE_V28_EVENT_V1,2026.03.02 10:05:01,V28_2026_PRESEAL_DEVELOPMENT,FIXED_DELAY_200_MS,USDCAD,USDCAD,EXECUTION_REJECTED,RISK_ENGINE_LOCKED,Consecutive-loss pause active until next broker day,NO
SOLTRADE_V28_EVENT_V1,2026.03.02 10:05:01,V28_2026_PRESEAL_DEVELOPMENT,FIXED_DELAY_200_MS,USDCHF,USDCHF,EXECUTION_REJECTED,RISK_ENGINE_LOCKED,Consecutive-loss pause active until next broker day,NO
SOLTRADE_V28_EVENT_V1,2026.03.02 10:05:01,V28_2026_PRESEAL_DEVELOPMENT,FIXED_DELAY_200_MS,USDJPY,USDJPY,EXECUTION_REJECTED,RISK_ENGINE_LOCKED,Consecutive-loss pause active until next broker day,NO
SOLTRADE_V28_EVENT_V1,2026.04.06 10:05:00,V28_2026_PRESEAL_DEVELOPMENT,FIXED_DELAY_200_MS,EURUSD,EURUSD,ORDER_REQUEST_ACCEPTED_AWAITING_TRANSACTION,BROKER_REPORTED_FILL_AWAITING_CONFIRMATION,Broker returned DONE; fill remains unconfirmed until a matching trade transaction,NO
SOLTRADE_V28_EVENT_V1,2026.04.06 10:05:00,V28_2026_PRESEAL_DEVELOPMENT,FIXED_DELAY_200_MS,GBPUSD,GBPUSD,ORDER_REQUEST_ACCEPTED_AWAITING_TRANSACTION,BROKER_REPORTED_FILL_AWAITING_CONFIRMATION,Broker returned DONE; fill remains unconfirmed until a matching trade transaction,NO
SOLTRADE_V28_EVENT_V1,2026.04.06 10:05:00,V28_2026_PRESEAL_DEVELOPMENT,FIXED_DELAY_200_MS,AUDUSD,AUDUSD,ORDER_REQUEST_ACCEPTED_AWAITING_TRANSACTION,BROKER_REPORTED_FILL_AWAITING_CONFIRMATION,Broker returned DONE; fill remains unconfirmed until a matching trade transaction,NO
SOLTRADE_V28_EVENT_V1,2026.04.06 10:05:01,V28_2026_PRESEAL_DEVELOPMENT,FIXED_DELAY_200_MS,NZDUSD,NZDUSD,ORDER_REQUEST_ACCEPTED_AWAITING_TRANSACTION,BROKER_REPORTED_FILL_AWAITING_CONFIRMATION,Broker returned DONE; fill remains unconfirmed until a matching trade transaction,NO
SOLTRADE_V28_EVENT_V1,2026.04.06 10:05:01,V28_2026_PRESEAL_DEVELOPMENT,FIXED_DELAY_200_MS,USDCAD,USDCAD,ORDER_REQUEST_ACCEPTED_AWAITING_TRANSACTION,BROKER_REPORTED_FILL_AWAITING_CONFIRMATION,Broker returned DONE; fill remains unconfirmed until a matching trade transaction,NO
