schema,time,segment_id,record_type,signal_bar_time,position_identifier,direction,requested_price,actual_price,spread_points,slippage_points,volume,initial_risk_amount,stop_loss,order_ticket,deal_ticket,broker_retcode,exit_reason,fill_confirmed
SOLTRADE_PHASE6_V14_TRANSACTION_V1,2025.03.03 00:03:05,D2,EXIT_ATTEMPT,2025.02.28 23:00:00,8,SELL,0.0000000000,0.0000000000,0,0.0000,0.09000000,0.00000000,0.0000000000,0,0,0,NONE,NO
SOLTRADE_PHASE6_V14_TRANSACTION_V1,2025.03.03 01:00:00,D2,EXIT_ATTEMPT,2025.03.03 00:00:00,8,SELL,0.0000000000,0.0000000000,0,0.0000,0.09000000,0.00000000,0.0000000000,0,0,0,NONE,NO
SOLTRADE_PHASE6_V14_TRANSACTION_V1,2025.03.03 02:00:00,D2,EXIT_ATTEMPT,2025.03.03 01:00:00,8,SELL,0.0000000000,0.0000000000,0,0.0000,0.09000000,0.00000000,0.0000000000,0,0,0,NONE,NO
SOLTRADE_PHASE6_V14_TRANSACTION_V1,2025.03.03 03:00:00,D2,EXIT_ATTEMPT,2025.03.03 02:00:00,8,SELL,0.0000000000,0.0000000000,0,0.0000,0.09000000,0.00000000,0.0000000000,0,0,0,NONE,NO
SOLTRADE_PHASE6_V14_TRANSACTION_V1,2025.03.03 04:00:00,D2,EXIT_ATTEMPT,2025.03.03 03:00:00,8,SELL,0.0000000000,0.0000000000,0,0.0000,0.09000000,0.00000000,0.0000000000,0,0,0,NONE,NO
SOLTRADE_PHASE6_V14_TRANSACTION_V1,2025.03.03 05:00:00,D2,EXIT_ATTEMPT,2025.03.03 04:00:00,8,SELL,0.0000000000,0.0000000000,0,0.0000,0.09000000,0.00000000,0.0000000000,0,0,0,NONE,NO
SOLTRADE_PHASE6_V14_TRANSACTION_V1,2025.03.03 06:00:00,D2,EXIT_ATTEMPT,2025.03.03 05:00:00,8,SELL,0.0000000000,0.0000000000,0,0.0000,0.09000000,0.00000000,0.0000000000,0,0,0,NONE,NO
SOLTRADE_PHASE6_V14_TRANSACTION_V1,2025.03.03 07:00:00,D2,EXIT_ATTEMPT,2025.03.03 06:00:00,8,SELL,0.0000000000,0.0000000000,0,0.0000,0.09000000,0.00000000,0.0000000000,0,0,0,NONE,NO
SOLTRADE_PHASE6_V14_TRANSACTION_V1,2025.03.03 08:00:01,D2,EXIT_ATTEMPT,2025.03.03 07:00:00,8,SELL,0.0000000000,0.0000000000,0,0.0000,0.09000000,0.00000000,0.0000000000,0,0,0,NONE,NO
SOLTRADE_PHASE6_V14_TRANSACTION_V1,2025.03.03 09:00:00,D2,EXIT_ATTEMPT,2025.03.03 08:00:00,8,SELL,0.0000000000,0.0000000000,0,0.0000,0.09000000,0.00000000,0.0000000000,0,0,0,NONE,NO
SOLTRADE_PHASE6_V14_TRANSACTION_V1,2025.03.03 10:00:00,D2,EXIT_ATTEMPT,2025.03.03 09:00:00,8,SELL,0.0000000000,0.0000000000,0,0.0000,0.09000000,0.00000000,0.0000000000,0,0,0,NONE,NO
SOLTRADE_PHASE6_V14_TRANSACTION_V1,2025.03.03 11:00:00,D2,EXIT_ATTEMPT,2025.03.03 10:00:00,8,SELL,0.0000000000,0.0000000000,0,0.0000,0.09000000,0.00000000,0.0000000000,0,0,0,NONE,NO
SOLTRADE_PHASE6_V14_TRANSACTION_V1,2025.03.03 12:01:32,D2,EXIT_ATTEMPT,2025.03.03 11:00:00,8,SELL,1.0428900000,0.0000000000,0,0.0000,0.09000000,0.00000000,0.0000000000,9,9,10009,SHORT_EXIT_BREAKOUT,NO
SOLTRADE_PHASE6_V14_TRANSACTION_V1,2025.03.03 12:01:32,D2,EXIT_TRANSACTION,NONE,8,SELL,1.0428900000,1.0428900000,0,0.0000,0.09000000,0.00000000,0.0000000000,9,9,10009,SHORT_EXIT_BREAKOUT,YES
SOLTRADE_PHASE6_V14_TRANSACTION_V1,2025.03.03 14:00:00,D2,ENTRY_ATTEMPT,2025.03.03 13:00:00,0,BUY,1.0453100000,0.0000000000,12,0.0000,0.08000000,24.00000000,1.0423100000,10,10,10009,NONE,NO
SOLTRADE_PHASE6_V14_TRANSACTION_V1,2025.03.03 15:00:00,D2,EXIT_ATTEMPT,2025.03.03 14:00:00,10,BUY,0.0000000000,0.0000000000,0,0.0000,0.08000000,0.00000000,0.0000000000,0,0,0,NONE,NO
SOLTRADE_PHASE6_V14_TRANSACTION_V1,2025.03.03 15:00:00,D2,ENTRY_ATTEMPT,2025.03.03 14:00:00,0,BUY,0.0000000000,0.0000000000,12,0.0000,0.00000000,0.00000000,0.0000000000,0,0,0,NONE,NO
SOLTRADE_PHASE6_V14_TRANSACTION_V1,2025.03.03 16:00:00,D2,EXIT_ATTEMPT,2025.03.03 15:00:00,10,BUY,0.0000000000,0.0000000000,0,0.0000,0.08000000,0.00000000,0.0000000000,0,0,0,NONE,NO
SOLTRADE_PHASE6_V14_TRANSACTION_V1,2025.03.03 17:00:00,D2,EXIT_ATTEMPT,2025.03.03 16:00:00,10,BUY,0.0000000000,0.0000000000,0,0.0000,0.08000000,0.00000000,0.0000000000,0,0,0,NONE,NO
SOLTRADE_PHASE6_V14_TRANSACTION_V1,2025.03.03 17:00:00,D2,ENTRY_ATTEMPT,2025.03.03 16:00:00,0,BUY,0.0000000000,0.0000000000,75,0.0000,0.00000000,0.00000000,0.0000000000,0,0,0,NONE,NO
SOLTRADE_PHASE6_V14_TRANSACTION_V1,2025.03.03 18:00:00,D2,EXIT_ATTEMPT,2025.03.03 17:00:00,10,BUY,0.0000000000,0.0000000000,0,0.0000,0.08000000,0.00000000,0.0000000000,0,0,0,NONE,NO
SOLTRADE_PHASE6_V14_TRANSACTION_V1,2025.03.03 19:00:00,D2,EXIT_ATTEMPT,2025.03.03 18:00:00,10,BUY,0.0000000000,0.0000000000,0,0.0000,0.08000000,0.00000000,0.0000000000,0,0,0,NONE,NO
SOLTRADE_PHASE6_V14_TRANSACTION_V1,2025.03.03 20:00:00,D2,EXIT_ATTEMPT,2025.03.03 19:00:00,10,BUY,0.0000000000,0.0000000000,0,0.0000,0.08000000,0.00000000,0.0000000000,0,0,0,NONE,NO
SOLTRADE_PHASE6_V14_TRANSACTION_V1,2025.03.03 21:00:00,D2,EXIT_ATTEMPT,2025.03.03 20:00:00,10,BUY,0.0000000000,0.0000000000,0,0.0000,0.08000000,0.00000000,0.0000000000,0,0,0,NONE,NO
SOLTRADE_PHASE6_V14_TRANSACTION_V1,2025.03.03 22:00:00,D2,EXIT_ATTEMPT,2025.03.03 21:00:00,10,BUY,0.0000000000,0.0000000000,0,0.0000,0.08000000,0.00000000,0.0000000000,0,0,0,NONE,NO
SOLTRADE_PHASE6_V14_TRANSACTION_V1,2025.03.03 23:00:00,D2,EXIT_ATTEMPT,2025.03.03 22:00:00,10,BUY,0.0000000000,0.0000000000,0,0.0000,0.08000000,0.00000000,0.0000000000,0,0,0,NONE,NO
SOLTRADE_PHASE6_V14_TRANSACTION_V1,2025.03.04 00:02:57,D2,EXIT_ATTEMPT,2025.03.03 23:00:00,10,BUY,0.0000000000,0.0000000000,0,0.0000,0.08000000,0.00000000,0.0000000000,0,0,0,NONE,NO
SOLTRADE_PHASE6_V14_TRANSACTION_V1,2025.03.04 01:00:00,D2,EXIT_ATTEMPT,2025.03.04 00:00:00,10,BUY,0.0000000000,0.0000000000,0,0.0000,0.08000000,0.00000000,0.0000000000,0,0,0,NONE,NO
