physical_run,run_id,segment,formal_dataset,classification,cost_profile,execution_layer,position_identifier,direction,entry_time,exit_time,entry_price,exit_price,volume,initial_risk_amount,native_deal_net_before_external_commission,native_tester_commission,external_commission_adjustment,native_trade_net,spread_cost,swap_cost,fee_cost,adverse_entry_slippage_cost,adverse_exit_slippage_cost,native_friction,supplementary_multiplier,supplementary_charge,adjusted_trade_net,adjusted_net_R,exit_reason,retest_candle_number,confirmation_timestamp,confirmation_atr,naturally_closed,holding_seconds,synthetic_equity_before,synthetic_cash_flow,synthetic_equity_after
3,003-2025-s1-stress-native,2025_S1,V31_2025_DEVELOPMENT_REUSE,DEVELOPMENT_REUSE_DATA,STRESS,NATIVE_NORMAL_EXECUTION,4,BUY,2025.01.24 06:00:00,2025.01.27 04:00:00,1.04467,1.04622,0.08,23.36,11.620000000000001,0.0,0.48,11.14,0.96,0.78,0.0,0,0,2.2199999999999998,1.0,2.2199999999999998,8.920000000000002,0.38184931506849323,DONCHIAN_10_EXIT,1,2025.01.24 05:00:00,0.001459660644,True,252000.0,9966.993603411514,9.514724201886851,9976.508327613401
3,003-2025-s1-stress-native,2025_S1,V31_2025_DEVELOPMENT_REUSE,DEVELOPMENT_REUSE_DATA,STRESS,NATIVE_NORMAL_EXECUTION,6,BUY,2025.01.30 18:00:00,2025.01.30 22:39:56,1.04319,1.03943,0.06,21.9,-22.56,0.0,0.36,-22.919999999999998,0.72,0.0,0.0,0,0.0,1.08,1.0,1.08,-24.0,-1.0958904109589043,STOP_LOSS_EXIT,2,2025.01.30 17:00:00,0.001824657835,True,16796.0,9976.508327613401,-27.33289952770795,9949.175428085693
9,009-2025-s3-stress-native,2025_S3,V31_2025_DEVELOPMENT_REUSE,DEVELOPMENT_REUSE_DATA,STRESS,NATIVE_NORMAL_EXECUTION,2,BUY,2025.04.09 16:00:00,2025.04.09 20:03:15,1.10761,1.10015,0.03,22.26,-22.38,0.0,0.18,-22.56,0.36,0.0,0.0,0,0.0,0.54,1.0,0.54,-23.099999999999998,-1.0377358490566035,STOP_LOSS_EXIT,6,2025.04.09 15:00:00,0.003707260167,True,14595.0,9949.175428085693,-25.81154002569401,9923.36388806
9,009-2025-s3-stress-native,2025_S3,V31_2025_DEVELOPMENT_REUSE,DEVELOPMENT_REUSE_DATA,STRESS,NATIVE_NORMAL_EXECUTION,4,BUY,2025.04.10 15:00:00,2025.04.14 16:00:00,1.10702,1.13383,0.03,18.78,79.85000000000001,0.0,0.18,79.67,0.36,0.58,0.0,0,0,1.12,1.0,1.12,78.55,4.182641107561235,DONCHIAN_10_EXIT,1,2025.04.10 14:00:00,0.003125125632,True,349200.0,9923.36388806,103.7646743087211,10027.12856236872
9,009-2025-s3-stress-native,2025_S3,V31_2025_DEVELOPMENT_REUSE,DEVELOPMENT_REUSE_DATA,STRESS,NATIVE_NORMAL_EXECUTION,6,BUY,2025.04.16 12:00:00,2025.04.17 09:00:00,1.13703,1.1352,0.04,20.28,-8.49,0.0,0.24,-8.73,0.96,1.17,0.0,0,0,2.37,1.0,2.37,-11.100000000000001,-0.5473372781065089,DONCHIAN_10_EXIT,3,2025.04.16 11:00:00,0.002531696171,True,75600.0,10027.12856236872,-13.720553136377317,10013.408009232342
9,009-2025-s3-stress-native,2025_S3,V31_2025_DEVELOPMENT_REUSE,DEVELOPMENT_REUSE_DATA,STRESS,NATIVE_NORMAL_EXECUTION,8,BUY,2025.04.18 19:00:00,2025.04.21 18:00:00,1.1394,1.14973,0.09,24.12,92.1,0.0,0.54,91.55999999999999,2.34,0.87,0.0,0,0,3.75,1.0,3.75,87.80999999999999,3.6405472636815914,DONCHIAN_10_EXIT,1,2025.04.18 18:00:00,0.001337241098,True,255600.0,10013.408009232342,91.13571282034533,10104.543722052687
9,009-2025-s3-stress-native,2025_S3,V31_2025_DEVELOPMENT_REUSE,DEVELOPMENT_REUSE_DATA,STRESS,NATIVE_NORMAL_EXECUTION,10,SELL,2025.04.23 03:00:00,2025.04.23 04:44:03,1.135,1.14079,0.04,23.12,-23.16,0.0,0.24,-23.4,0.52,0.0,0.0,0,0.0,0.76,1.0,0.76,-24.16,-1.0449826989619377,STOP_LOSS_EXIT,1,2025.04.23 02:00:00,0.002887249641,True,6243.0,10104.543722052687,-26.397683426123805,10078.146038626564
9,009-2025-s3-stress-native,2025_S3,V31_2025_DEVELOPMENT_REUSE,DEVELOPMENT_REUSE_DATA,STRESS,NATIVE_NORMAL_EXECUTION,12,SELL,2025.04.25 09:00:00,2025.04.25 17:13:16,1.13305,1.13703,0.06,23.88,-23.88,0.0,0.36,-24.24,0.84,0.0,0.0,0,0.0,1.2,1.0,1.2,-25.439999999999998,-1.065326633165829,STOP_LOSS_EXIT,2,2025.04.25 08:00:00,0.001989650385,True,29596.0,10078.146038626564,-26.84129346970894,10051.304745156856
9,009-2025-s3-stress-native,2025_S3,V31_2025_DEVELOPMENT_REUSE,DEVELOPMENT_REUSE_DATA,STRESS,NATIVE_NORMAL_EXECUTION,14,SELL,2025.04.30 21:00:00,2025.05.01 14:00:00,1.13452,1.13328,0.05,21.3,6.88,0.0,0.30000000000000004,6.58,0.55,0.68,0.0,0,0,1.5300000000000002,1.0,1.5300000000000002,5.05,0.23708920187793425,DONCHIAN_10_EXIT,2,2025.04.30 20:00:00,0.002127653673,True,61200.0,10051.304745156856,5.957639549652831,10057.26238470651
9,009-2025-s3-stress-native,2025_S3,V31_2025_DEVELOPMENT_REUSE,DEVELOPMENT_REUSE_DATA,STRESS,NATIVE_NORMAL_EXECUTION,16,SELL,2025.05.01 19:00:00,2025.05.02 07:00:00,1.12782,1.13134,0.06,25.2,-20.85,0.0,0.36,-21.21,0.72,0.27,0.0,0,0,1.35,1.0,1.35,-22.560000000000002,-0.8952380952380954,DONCHIAN_10_EXIT,1,2025.05.01 18:00:00,0.002096022495,True,43200.0,10057.26238470651,-22.509111051486002,10034.753273655024
9,009-2025-s3-stress-native,2025_S3,V31_2025_DEVELOPMENT_REUSE,DEVELOPMENT_REUSE_DATA,STRESS,NATIVE_NORMAL_EXECUTION,18,BUY,2025.05.06 21:00:00,2025.05.07 03:23:51,1.13652,1.13249,0.06,24.18,-24.759999999999998,0.0,0.36,-25.119999999999997,0.78,0.58,0.0,0,0.0,1.7200000000000002,1.0,1.7200000000000002,-26.839999999999996,-1.1100082712985937,STOP_LOSS_EXIT,4,2025.05.06 20:00:00,0.002012739787,True,23031.0,10034.753273655024,-27.84664783549429,10006.906625819529
9,009-2025-s3-stress-native,2025_S3,V31_2025_DEVELOPMENT_REUSE,DEVELOPMENT_REUSE_DATA,STRESS,NATIVE_NORMAL_EXECUTION,20,SELL,2025.05.08 04:00:00,2025.05.09 09:00:00,1.13094,1.12359,0.06,22.98,44.370000000000005,0.0,0.36,44.010000000000005,1.02,0.27,0.0,0,0,1.65,1.0,1.65,42.36000000000001,1.8433420365535251,DONCHIAN_10_EXIT,5,2025.05.08 03:00:00,0.001914132659,True,104400.0,10006.906625819529,46.11537909809784,10053.022004917626
9,009-2025-s3-stress-native,2025_S3,V31_2025_DEVELOPMENT_REUSE,DEVELOPMENT_REUSE_DATA,STRESS,NATIVE_NORMAL_EXECUTION,22,BUY,2025.05.23 11:00:00,2025.05.23 14:52:23,1.134,1.13063,0.07,23.45,-23.59,0.0,0.42000000000000004,-24.01,0.8400000000000001,0.0,0.0,0,0.0,1.2600000000000002,1.0,1.2600000000000002,-25.270000000000003,-1.0776119402985076,STOP_LOSS_EXIT,2,2025.05.23 10:00:00,0.001674102364,True,13943.0,10053.022004917626,-27.08314137145719,10025.93886354617
9,009-2025-s3-stress-native,2025_S3,V31_2025_DEVELOPMENT_REUSE,DEVELOPMENT_REUSE_DATA,STRESS,NATIVE_NORMAL_EXECUTION,24,SELL,2025.05.28 20:00:00,2025.05.29 14:00:00,1.12931,1.12867,0.07,22.47,5.430000000000001,0.0,0.42000000000000004,5.010000000000001,0.8400000000000001,0.95,0.0,0,0,2.21,1.0,2.21,2.8000000000000007,0.12461059190031157,DONCHIAN_10_EXIT,1,2025.05.28 19:00:00,0.001604538027,True,64800.0,10025.93886354617,3.123345440357063,10029.062208986526
9,009-2025-s3-stress-native,2025_S3,V31_2025_DEVELOPMENT_REUSE,DEVELOPMENT_REUSE_DATA,STRESS,NATIVE_NORMAL_EXECUTION,26,BUY,2025.06.02 09:00:00,2025.06.03 12:00:00,1.13801,1.14105,0.08,24.08,23.54,0.0,0.48,23.06,0.96,0.78,0.0,0,0,2.2199999999999998,1.0,2.2199999999999998,20.84,0.8654485049833888,DONCHIAN_10_EXIT,5,2025.06.02 08:00:00,0.001502518818,True,97200.0,10029.062208986526,21.69909223788198,10050.76130122441
9,009-2025-s3-stress-native,2025_S3,V31_2025_DEVELOPMENT_REUSE,DEVELOPMENT_REUSE_DATA,STRESS,NATIVE_NORMAL_EXECUTION,28,BUY,2025.06.04 16:00:00,2025.06.05 09:00:00,1.141,1.14055,0.07,22.47,-5.1899999999999995,0.0,0.42000000000000004,-5.609999999999999,0.8400000000000001,2.04,0.0,0,0,3.3000000000000003,1.0,3.3000000000000003,-8.91,-0.39652870493991993,DONCHIAN_10_EXIT,4,2025.06.04 15:00:00,0.001601695349,True,61200.0,10050.76130122441,-9.963538406086949,10040.797762818322
9,009-2025-s3-stress-native,2025_S3,V31_2025_DEVELOPMENT_REUSE,DEVELOPMENT_REUSE_DATA,STRESS,NATIVE_NORMAL_EXECUTION,30,BUY,2025.06.16 11:00:00,2025.06.16 23:00:00,1.15795,1.15548,0.06,23.82,-14.82,0.0,0.36,-15.18,0.72,0.0,0.0,0,0,1.08,1.0,1.08,-16.259999999999998,-0.6826196473551637,DONCHIAN_10_EXIT,1,2025.06.16 10:00:00,0.001981324461,True,43200.0,10040.797762818322,-17.1351145700489,10023.662648248273
9,009-2025-s3-stress-native,2025_S3,V31_2025_DEVELOPMENT_REUSE,DEVELOPMENT_REUSE_DATA,STRESS,NATIVE_NORMAL_EXECUTION,32,SELL,2025.06.19 09:00:00,2025.06.19 22:11:44,1.14556,1.149,0.07,24.08,-24.08,0.0,0.42000000000000004,-24.5,0.8400000000000001,0.0,0.0,0,0.0,1.2600000000000002,1.0,1.2600000000000002,-25.76,-1.0697674418604652,STOP_LOSS_EXIT,4,2025.06.19 08:00:00,0.001718964227,True,47504.0,10023.662648248273,-26.80746987322213,9996.855178375052
9,009-2025-s3-stress-native,2025_S3,V31_2025_DEVELOPMENT_REUSE,DEVELOPMENT_REUSE_DATA,STRESS,NATIVE_NORMAL_EXECUTION,34,BUY,2025.06.20 01:00:00,2025.06.23 00:01:01,1.14945,1.14534,0.08,24.48,-33.660000000000004,0.0,0.48,-34.14,1.52,0.78,0.0,0,0.0,2.7800000000000002,1.0,2.7800000000000002,-36.92,-1.5081699346405228,STOP_LOSS_EXIT,2,2025.06.20 00:00:00,0.001528703076,True,255661.0,9996.855178375052,-37.69239105245168,9959.1627873226
9,009-2025-s3-stress-native,2025_S3,V31_2025_DEVELOPMENT_REUSE,DEVELOPMENT_REUSE_DATA,STRESS,NATIVE_NORMAL_EXECUTION,36,BUY,2025.06.26 13:00:00,2025.06.26 15:37:11,1.17255,1.16892,0.06,21.72,-21.78,0.0,0.36,-22.14,0.72,0.0,0.0,0,0.0,1.08,1.0,1.08,-23.22,-1.069060773480663,STOP_LOSS_EXIT,1,2025.06.26 12:00:00,0.001805283507,True,9431.0,9959.1627873226,-26.617375681587337,9932.545411641013
9,009-2025-s3-stress-native,2025_S3,V31_2025_DEVELOPMENT_REUSE,DEVELOPMENT_REUSE_DATA,STRESS,NATIVE_NORMAL_EXECUTION,38,BUY,2025.06.30 20:00:00,2025.07.01 20:00:00,1.17633,1.17649,0.06,23.34,0.38,0.0,0.36,0.020000000000000018,0.78,0.58,0.0,0,0,1.7200000000000002,1.0,1.7200000000000002,-1.7000000000000002,-0.07283633247643531,DONCHIAN_10_EXIT,1,2025.06.30 19:00:00,0.001944802254,True,86400.0,9932.545411641013,-1.808625449848942,9930.736786191164
9,009-2025-s3-stress-native,2025_S3,V31_2025_DEVELOPMENT_REUSE,DEVELOPMENT_REUSE_DATA,STRESS,NATIVE_NORMAL_EXECUTION,40,SELL,2025.07.14 02:00:00,2025.07.14 03:55:23,1.1664,1.16939,0.08,23.84,-23.92,0.0,0.48,-24.400000000000002,1.36,0.0,0.0,0,0.0,1.84,1.0,1.84,-26.240000000000002,-1.1006711409395975,STOP_LOSS_EXIT,1,2025.07.14 01:00:00,0.001486551977,True,6923.0,9930.736786191164,-27.326188472069653,9903.410597719094
9,009-2025-s3-stress-native,2025_S3,V31_2025_DEVELOPMENT_REUSE,DEVELOPMENT_REUSE_DATA,STRESS,NATIVE_NORMAL_EXECUTION,42,SELL,2025.07.16 18:00:00,2025.07.16 18:11:39,1.15918,1.16247,0.07,22.96,-23.03,0.0,0.42000000000000004,-23.450000000000003,0.8400000000000001,0.0,0.0,0,0.0,1.2600000000000002,1.0,1.2600000000000002,-24.710000000000004,-1.0762195121951221,STOP_LOSS_EXIT,1,2025.07.16 17:00:00,0.001635643081,True,699.0,9903.410597719094,-26.645609306363117,9876.764988412731
9,009-2025-s3-stress-native,2025_S3,V31_2025_DEVELOPMENT_REUSE,DEVELOPMENT_REUSE_DATA,STRESS,NATIVE_NORMAL_EXECUTION,44,BUY,2025.07.24 01:00:00,2025.07.24 10:00:00,1.17712,1.17565,0.08,22.64,-11.76,0.0,0.48,-12.24,2.0,0.0,0.0,0,0,2.48,1.0,2.48,-14.72,-0.6501766784452296,DONCHIAN_10_EXIT,3,2025.07.24 00:00:00,0.001411165989,True,32400.0,9876.764988412731,-16.054105634875818,9860.710882777856
9,009-2025-s3-stress-native,2025_S3,V31_2025_DEVELOPMENT_REUSE,DEVELOPMENT_REUSE_DATA,STRESS,NATIVE_NORMAL_EXECUTION,46,BUY,2025.07.28 04:00:00,2025.07.28 09:04:58,1.17646,1.17371,0.09,24.75,-24.75,0.0,0.54,-25.29,1.17,0.0,0.0,0,0.0,1.71,1.0,1.71,-27.0,-1.0909090909090908,STOP_LOSS_EXIT,3,2025.07.28 03:00:00,0.001371716015,True,18298.0,9860.710882777856,-26.892847862121425,9833.818034915734
9,009-2025-s3-stress-native,2025_S3,V31_2025_DEVELOPMENT_REUSE,DEVELOPMENT_REUSE_DATA,STRESS,NATIVE_NORMAL_EXECUTION,48,SELL,2025.07.28 18:00:00,2025.07.30 04:00:00,1.16365,1.15679,0.06,22.68,41.699999999999996,0.0,0.36,41.339999999999996,0.72,0.54,0.0,0,0,1.62,1.0,1.62,39.72,1.7513227513227514,DONCHIAN_10_EXIT,1,2025.07.28 17:00:00,0.001885548873,True,122400.0,9833.818034915734,43.05547314228979,9876.873508058023
9,009-2025-s3-stress-native,2025_S3,V31_2025_DEVELOPMENT_REUSE,DEVELOPMENT_REUSE_DATA,STRESS,NATIVE_NORMAL_EXECUTION,50,SELL,2025.08.01 15:00:00,2025.08.01 15:30:18,1.14042,1.14376,0.07,23.1,-23.38,0.0,0.42000000000000004,-23.8,0.8400000000000001,0.0,0.0,0,0.0,1.2600000000000002,1.0,1.2600000000000002,-25.060000000000002,-1.084848484848485,STOP_LOSS_EXIT,2,2025.08.01 14:00:00,0.001646335852,True,1818.0,9876.873508058023,-26.787278150642216,9850.08622990738
9,009-2025-s3-stress-native,2025_S3,V31_2025_DEVELOPMENT_REUSE,DEVELOPMENT_REUSE_DATA,STRESS,NATIVE_NORMAL_EXECUTION,52,SELL,2025.08.05 09:00:00,2025.08.05 17:00:00,1.15504,1.15658,0.08,24.8,-12.32,0.0,0.48,-12.8,0.96,0.0,0.0,0,0,1.44,1.0,1.44,-14.24,-0.5741935483870968,DONCHIAN_10_EXIT,1,2025.08.05 08:00:00,0.00154656118,True,28800.0,9850.08622990738,-14.139639910673498,9835.946589996705
12,012-2025-s4-stress-native,2025_S4,V31_2025_DEVELOPMENT_REUSE,DEVELOPMENT_REUSE_DATA,STRESS,NATIVE_NORMAL_EXECUTION,2,BUY,2025.09.05 12:00:00,2025.09.09 11:00:00,1.1684,1.1752,0.11,23.65,72.66,0.0,0.66,72.0,1.32,2.14,0.0,0,0,4.12,1.0,4.12,67.88,2.8701902748414376,DONCHIAN_10_EXIT,1,2025.09.05 11:00:00,0.001074880382,True,342000.0,9835.946589996705,70.57759561617087,9906.524185612876
12,012-2025-s4-stress-native,2025_S4,V31_2025_DEVELOPMENT_REUSE,DEVELOPMENT_REUSE_DATA,STRESS,NATIVE_NORMAL_EXECUTION,4,BUY,2025.09.16 07:00:00,2025.09.17 11:00:00,1.17808,1.18399,0.12,24.84,69.75,0.0,0.72,69.03,1.44,1.17,0.0,0,0,3.33,1.0,3.33,65.7,2.6449275362318843,DONCHIAN_10_EXIT,1,2025.09.16 06:00:00,0.001030946522,True,100800.0,9906.524185612876,65.5050965171866,9972.029282130063
12,012-2025-s4-stress-native,2025_S4,V31_2025_DEVELOPMENT_REUSE,DEVELOPMENT_REUSE_DATA,STRESS,NATIVE_NORMAL_EXECUTION,6,SELL,2025.09.19 21:00:00,2025.09.22 12:00:00,1.17502,1.17629,0.08,24.48,-9.8,0.0,0.48,-10.280000000000001,1.04,0.36,0.0,0,0,1.88,1.0,1.88,-12.16,-0.49673202614379086,DONCHIAN_10_EXIT,6,2025.09.19 20:00:00,0.00152528736,True,226800.0,9972.029282130063,-12.383565775194196,9959.64571635487
12,012-2025-s4-stress-native,2025_S4,V31_2025_DEVELOPMENT_REUSE,DEVELOPMENT_REUSE_DATA,STRESS,NATIVE_NORMAL_EXECUTION,8,BUY,2025.09.22 15:00:00,2025.09.24 10:00:00,1.17791,1.17868,0.1,24.4,5.76,0.0,0.6000000000000001,5.16,1.3,1.94,0.0,0,0,3.84,1.0,3.84,1.3200000000000003,0.05409836065573772,DONCHIAN_10_EXIT,2,2025.09.22 14:00:00,0.001217681703,True,154800.0,9959.64571635487,1.3470012649168475,9960.992717619787
12,012-2025-s4-stress-native,2025_S4,V31_2025_DEVELOPMENT_REUSE,DEVELOPMENT_REUSE_DATA,STRESS,NATIVE_NORMAL_EXECUTION,10,SELL,2025.10.06 11:00:00,2025.10.06 16:03:00,1.16621,1.16921,0.08,24.0,-24.0,0.0,0.48,-24.48,0.96,0.0,0.0,0,0.0,1.44,1.0,1.44,-25.92,-1.08,STOP_LOSS_EXIT,1,2025.10.06 10:00:00,0.001496115753,True,18180.0,9960.992717619787,-26.894680337573426,9934.098037282214
12,012-2025-s4-stress-native,2025_S4,V31_2025_DEVELOPMENT_REUSE,DEVELOPMENT_REUSE_DATA,STRESS,NATIVE_NORMAL_EXECUTION,12,SELL,2025.10.07 13:00:00,2025.10.09 04:00:00,1.16659,1.16371,0.1,24.7,30.6,0.0,0.6000000000000001,30.0,1.2000000000000002,1.8,0.0,0,0,3.6000000000000005,1.0,3.6000000000000005,26.4,1.068825910931174,DONCHIAN_10_EXIT,1,2025.10.07 12:00:00,0.001230939058,True,140400.0,9934.098037282214,26.544553459944375,9960.642590742158
12,012-2025-s4-stress-native,2025_S4,V31_2025_DEVELOPMENT_REUSE,DEVELOPMENT_REUSE_DATA,STRESS,NATIVE_NORMAL_EXECUTION,14,SELL,2025.10.13 20:00:00,2025.10.14 07:00:00,1.15748,1.15794,0.08,24.4,-3.3200000000000003,0.0,0.48,-3.8000000000000003,0.96,0.36,0.0,0,0,1.7999999999999998,1.0,1.7999999999999998,-5.6,-0.22950819672131148,DONCHIAN_10_EXIT,5,2025.10.13 19:00:00,0.001524257652,True,39600.0,9960.642590742158,-5.715122797966812,9954.927467944191
12,012-2025-s4-stress-native,2025_S4,V31_2025_DEVELOPMENT_REUSE,DEVELOPMENT_REUSE_DATA,STRESS,NATIVE_NORMAL_EXECUTION,16,SELL,2025.10.14 13:00:00,2025.10.14 16:39:43,1.15542,1.1583,0.08,22.56,-23.04,0.0,0.48,-23.52,0.96,0.0,0.0,0,0.0,1.44,1.0,1.44,-24.96,-1.1063829787234043,STOP_LOSS_EXIT,2,2025.10.14 12:00:00,0.00140841349,True,13183.0,9954.927467944191,-27.534905762398832,9927.392562181793
12,012-2025-s4-stress-native,2025_S4,V31_2025_DEVELOPMENT_REUSE,DEVELOPMENT_REUSE_DATA,STRESS,NATIVE_NORMAL_EXECUTION,18,BUY,2025.10.16 20:00:00,2025.10.17 14:00:00,1.16776,1.16891,0.09,23.58,9.48,0.0,0.54,8.940000000000001,1.08,0.87,0.0,0,0,2.49,1.0,2.49,6.450000000000001,0.27353689567430034,DONCHIAN_10_EXIT,2,2025.10.16 19:00:00,0.001306952864,True,64800.0,9927.392562181793,6.788770358998365,9934.181332540791
12,012-2025-s4-stress-native,2025_S4,V31_2025_DEVELOPMENT_REUSE,DEVELOPMENT_REUSE_DATA,STRESS,NATIVE_NORMAL_EXECUTION,20,SELL,2025.10.20 23:00:00,2025.10.22 09:00:00,1.16403,1.16147,0.11,24.2,29.16,0.0,0.66,28.5,1.32,1.0,0.0,0,0,2.98,1.0,2.98,25.52,1.0545454545454545,DONCHIAN_10_EXIT,2,2025.10.20 22:00:00,0.001097012147,True,122400.0,9934.181332540791,26.19011442215299,9960.371446962945
12,012-2025-s4-stress-native,2025_S4,V31_2025_DEVELOPMENT_REUSE,DEVELOPMENT_REUSE_DATA,STRESS,NATIVE_NORMAL_EXECUTION,22,SELL,2025.10.22 16:00:00,2025.10.22 17:28:58,1.15825,1.16023,0.13,25.35,-25.74,0.0,0.78,-26.52,1.56,0.0,0.0,0,0.0,2.34,1.0,2.34,-28.86,-1.1384615384615384,STOP_LOSS_EXIT,2,2025.10.22 15:00:00,0.000970219987,True,5338.0,9960.371446962945,-28.348749502894535,9932.02269746005
12,012-2025-s4-stress-native,2025_S4,V31_2025_DEVELOPMENT_REUSE,DEVELOPMENT_REUSE_DATA,STRESS,NATIVE_NORMAL_EXECUTION,24,SELL,2025.10.23 15:00:00,2025.10.23 15:49:59,1.15866,1.16044,0.14,24.92,-24.92,0.0,0.8400000000000001,-25.76,1.8200000000000003,0.0,0.0,0,0.0,2.66,1.0,2.66,-28.42,-1.1404494382022472,STOP_LOSS_EXIT,1,2025.10.23 14:00:00,0.000888195288,True,2999.0,9932.02269746005,-28.317424263825703,9903.705273196225
12,012-2025-s4-stress-native,2025_S4,V31_2025_DEVELOPMENT_REUSE,DEVELOPMENT_REUSE_DATA,STRESS,NATIVE_NORMAL_EXECUTION,26,BUY,2025.10.28 07:00:02,2025.10.28 15:48:15,1.16607,1.16419,0.13,24.31,-24.44,0.0,0.78,-25.220000000000002,1.56,0.0,0.0,0,0.0,2.34,1.0,2.34,-27.560000000000002,-1.1336898395721926,STOP_LOSS_EXIT,3,2025.10.28 06:00:00,0.000930178469,True,31693.0,9903.705273196225,-28.069325105850265,9875.635948090374
12,012-2025-s4-stress-native,2025_S4,V31_2025_DEVELOPMENT_REUSE,DEVELOPMENT_REUSE_DATA,STRESS,NATIVE_NORMAL_EXECUTION,28,SELL,2025.10.30 18:00:00,2025.11.04 09:00:00,1.15726,1.15241,0.07,24.57,34.910000000000004,0.0,0.42000000000000004,34.49,0.8400000000000001,0.96,0.0,0,0,2.22,1.0,2.22,32.27,1.3133903133903135,DONCHIAN_10_EXIT,2,2025.10.30 17:00:00,0.001751519803,True,399600.0,9875.635948090374,32.42641148197766,9908.062359572352
12,012-2025-s4-stress-native,2025_S4,V31_2025_DEVELOPMENT_REUSE,DEVELOPMENT_REUSE_DATA,STRESS,NATIVE_NORMAL_EXECUTION,30,BUY,2025.11.12 20:00:00,2025.11.14 13:00:00,1.15937,1.16127,0.12,24.6,18.130000000000003,0.0,0.72,17.410000000000004,1.44,4.67,0.0,0,0,6.83,1.0,6.83,10.580000000000004,0.43008130081300827,DONCHIAN_10_EXIT,2,2025.11.12 19:00:00,0.001021815324,True,147600.0,9908.062359572352,10.653180870353204,9918.715540442705
12,012-2025-s4-stress-native,2025_S4,V31_2025_DEVELOPMENT_REUSE,DEVELOPMENT_REUSE_DATA,STRESS,NATIVE_NORMAL_EXECUTION,32,SELL,2025.11.18 20:00:00,2025.11.19 08:00:00,1.1575,1.15896,0.11,23.43,-15.559999999999999,0.0,0.66,-16.22,1.32,0.5,0.0,0,0,2.48,1.0,2.48,-18.7,-0.7981220657276995,DONCHIAN_10_EXIT,1,2025.11.18 19:00:00,0.001062322316,True,43200.0,9918.715540442705,-19.790864341258917,9898.924676101446
12,012-2025-s4-stress-native,2025_S4,V31_2025_DEVELOPMENT_REUSE,DEVELOPMENT_REUSE_DATA,STRESS,NATIVE_NORMAL_EXECUTION,34,SELL,2025.11.21 18:00:00,2025.11.24 08:00:00,1.15022,1.1523,0.08,22.72,-16.28,0.0,0.48,-16.76,0.96,0.36,0.0,0,0,1.7999999999999998,1.0,1.7999999999999998,-18.560000000000002,-0.8169014084507044,DONCHIAN_10_EXIT,4,2025.11.21 17:00:00,0.001416375641,True,223200.0,9898.924676101446,-20.21611377513676,9878.708562326308
12,012-2025-s4-stress-native,2025_S4,V31_2025_DEVELOPMENT_REUSE,DEVELOPMENT_REUSE_DATA,STRESS,NATIVE_NORMAL_EXECUTION,36,BUY,2025.11.25 17:00:00,2025.11.26 16:00:00,1.15671,1.15516,0.1,24.8,-16.47,0.0,0.6000000000000001,-17.07,1.3,0.97,0.0,0,0,2.87,1.0,2.87,-19.94,-0.8040322580645162,DONCHIAN_10_EXIT,1,2025.11.25 16:00:00,0.00123647737,True,82800.0,9878.708562326308,-19.85700088032123,9858.851561445987
12,012-2025-s4-stress-native,2025_S4,V31_2025_DEVELOPMENT_REUSE,DEVELOPMENT_REUSE_DATA,STRESS,NATIVE_NORMAL_EXECUTION,38,BUY,2025.11.27 03:00:00,2025.11.27 11:18:12,1.16028,1.15793,0.1,23.5,-23.5,0.0,0.6000000000000001,-24.1,1.2000000000000002,0.0,0.0,0,0.0,1.8000000000000003,1.0,1.8000000000000003,-25.900000000000002,-1.1021276595744682,STOP_LOSS_EXIT,1,2025.11.27 02:00:00,0.001173429721,True,29892.0,9858.851561445987,-27.164282493771392,9831.687278952215
12,012-2025-s4-stress-native,2025_S4,V31_2025_DEVELOPMENT_REUSE,DEVELOPMENT_REUSE_DATA,STRESS,NATIVE_NORMAL_EXECUTION,40,BUY,2025.11.28 20:00:00,2025.12.01 22:00:01,1.16034,1.1608,0.09,23.04,3.2699999999999996,0.0,0.54,2.7299999999999995,1.08,0.87,0.0,0,0,2.49,1.0,2.49,0.23999999999999932,0.010416666666666638,DONCHIAN_10_EXIT,2,2025.11.28 19:00:00,0.001279093637,True,266401.0,9831.687278952215,0.2560335228893799,9831.943312475105
12,012-2025-s4-stress-native,2025_S4,V31_2025_DEVELOPMENT_REUSE,DEVELOPMENT_REUSE_DATA,STRESS,NATIVE_NORMAL_EXECUTION,42,BUY,2025.12.03 09:00:00,2025.12.04 06:00:03,1.16437,1.16552,0.16,24.64,13.739999999999998,0.0,0.96,12.779999999999998,1.92,4.66,0.0,0,0,7.54,1.0,7.54,5.2399999999999975,0.21266233766233755,DONCHIAN_10_EXIT,1,2025.12.03 08:00:00,0.000768273116,True,75603.0,9831.943312475105,5.227210121486356,9837.17052259659
12,012-2025-s4-stress-native,2025_S4,V31_2025_DEVELOPMENT_REUSE,DEVELOPMENT_REUSE_DATA,STRESS,NATIVE_NORMAL_EXECUTION,44,BUY,2025.12.10 11:00:00,2025.12.10 11:53:10,1.16533,1.16361,0.14,24.08,-24.08,0.0,0.8400000000000001,-24.919999999999998,1.6800000000000002,0.0,0.0,0,0.0,2.5200000000000005,1.0,2.5200000000000005,-27.439999999999998,-1.1395348837209303,STOP_LOSS_EXIT,1,2025.12.10 10:00:00,0.000859506275,True,3190.0,9837.17052259659,-28.024497419025174,9809.146025177566
