schema,time,segment_id,record_type,signal_bar_time,position_identifier,direction,requested_price,actual_price,spread_points,slippage_points,volume,initial_risk_amount,stop_loss,order_ticket,deal_ticket,broker_retcode,exit_reason,fill_confirmed
SOLTRADE_PHASE6_V14_TRANSACTION_V1,2025.01.24 11:00:00,D1,EXIT_ATTEMPT,2025.01.24 10:00:00,6,BUY,0.0000000000,0.0000000000,0,0.0000,0.07000000,0.00000000,0.0000000000,0,0,0,NONE,NO
SOLTRADE_PHASE6_V14_TRANSACTION_V1,2025.01.24 11:00:00,D1,ENTRY_ATTEMPT,2025.01.24 10:00:00,0,BUY,0.0000000000,0.0000000000,17,0.0000,0.00000000,0.00000000,0.0000000000,0,0,0,NONE,NO
SOLTRADE_PHASE6_V14_TRANSACTION_V1,2025.01.24 12:00:00,D1,EXIT_ATTEMPT,2025.01.24 11:00:00,6,BUY,0.0000000000,0.0000000000,0,0.0000,0.07000000,0.00000000,0.0000000000,0,0,0,NONE,NO
SOLTRADE_PHASE6_V14_TRANSACTION_V1,2025.01.24 13:00:00,D1,EXIT_ATTEMPT,2025.01.24 12:00:00,6,BUY,0.0000000000,0.0000000000,0,0.0000,0.07000000,0.00000000,0.0000000000,0,0,0,NONE,NO
SOLTRADE_PHASE6_V14_TRANSACTION_V1,2025.01.24 14:00:00,D1,EXIT_ATTEMPT,2025.01.24 13:00:00,6,BUY,0.0000000000,0.0000000000,0,0.0000,0.07000000,0.00000000,0.0000000000,0,0,0,NONE,NO
SOLTRADE_PHASE6_V14_TRANSACTION_V1,2025.01.24 15:00:00,D1,EXIT_ATTEMPT,2025.01.24 14:00:00,6,BUY,0.0000000000,0.0000000000,0,0.0000,0.07000000,0.00000000,0.0000000000,0,0,0,NONE,NO
SOLTRADE_PHASE6_V14_TRANSACTION_V1,2025.01.24 16:00:00,D1,EXIT_ATTEMPT,2025.01.24 15:00:00,6,BUY,0.0000000000,0.0000000000,0,0.0000,0.07000000,0.00000000,0.0000000000,0,0,0,NONE,NO
SOLTRADE_PHASE6_V14_TRANSACTION_V1,2025.01.24 17:00:00,D1,EXIT_ATTEMPT,2025.01.24 16:00:00,6,BUY,0.0000000000,0.0000000000,0,0.0000,0.07000000,0.00000000,0.0000000000,0,0,0,NONE,NO
SOLTRADE_PHASE6_V14_TRANSACTION_V1,2025.01.24 18:00:00,D1,EXIT_ATTEMPT,2025.01.24 17:00:00,6,BUY,0.0000000000,0.0000000000,0,0.0000,0.07000000,0.00000000,0.0000000000,0,0,0,NONE,NO
SOLTRADE_PHASE6_V14_TRANSACTION_V1,2025.01.24 18:00:00,D1,ENTRY_ATTEMPT,2025.01.24 17:00:00,0,BUY,0.0000000000,0.0000000000,11,0.0000,0.00000000,0.00000000,0.0000000000,0,0,0,NONE,NO
SOLTRADE_PHASE6_V14_TRANSACTION_V1,2025.01.24 19:00:00,D1,EXIT_ATTEMPT,2025.01.24 18:00:00,6,BUY,0.0000000000,0.0000000000,0,0.0000,0.07000000,0.00000000,0.0000000000,0,0,0,NONE,NO
SOLTRADE_PHASE6_V14_TRANSACTION_V1,2025.01.24 20:00:00,D1,EXIT_ATTEMPT,2025.01.24 19:00:00,6,BUY,0.0000000000,0.0000000000,0,0.0000,0.07000000,0.00000000,0.0000000000,0,0,0,NONE,NO
SOLTRADE_PHASE6_V14_TRANSACTION_V1,2025.01.24 21:00:00,D1,EXIT_ATTEMPT,2025.01.24 20:00:00,6,BUY,0.0000000000,0.0000000000,0,0.0000,0.07000000,0.00000000,0.0000000000,0,0,0,NONE,NO
SOLTRADE_PHASE6_V14_TRANSACTION_V1,2025.01.24 22:00:00,D1,EXIT_ATTEMPT,2025.01.24 21:00:00,6,BUY,0.0000000000,0.0000000000,0,0.0000,0.07000000,0.00000000,0.0000000000,0,0,0,NONE,NO
SOLTRADE_PHASE6_V14_TRANSACTION_V1,2025.01.24 23:00:00,D1,EXIT_ATTEMPT,2025.01.24 22:00:00,6,BUY,0.0000000000,0.0000000000,0,0.0000,0.07000000,0.00000000,0.0000000000,0,0,0,NONE,NO
SOLTRADE_PHASE6_V14_TRANSACTION_V1,2025.01.27 00:01:32,D1,EXIT_ATTEMPT,2025.01.24 23:00:00,6,BUY,0.0000000000,0.0000000000,0,0.0000,0.07000000,0.00000000,0.0000000000,0,0,0,NONE,NO
SOLTRADE_PHASE6_V14_TRANSACTION_V1,2025.01.27 01:00:00,D1,EXIT_ATTEMPT,2025.01.27 00:00:00,6,BUY,0.0000000000,0.0000000000,0,0.0000,0.07000000,0.00000000,0.0000000000,0,0,0,NONE,NO
SOLTRADE_PHASE6_V14_TRANSACTION_V1,2025.01.27 02:00:00,D1,EXIT_ATTEMPT,2025.01.27 01:00:00,6,BUY,0.0000000000,0.0000000000,0,0.0000,0.07000000,0.00000000,0.0000000000,0,0,0,NONE,NO
SOLTRADE_PHASE6_V14_TRANSACTION_V1,2025.01.27 03:00:00,D1,EXIT_ATTEMPT,2025.01.27 02:00:00,6,BUY,0.0000000000,0.0000000000,0,0.0000,0.07000000,0.00000000,0.0000000000,0,0,0,NONE,NO
SOLTRADE_PHASE6_V14_TRANSACTION_V1,2025.01.27 04:00:00,D1,EXIT_ATTEMPT,2025.01.27 03:00:00,6,BUY,1.0462200000,0.0000000000,0,0.0000,0.07000000,0.00000000,0.0000000000,7,7,10009,LONG_EXIT_BREAKOUT,NO
SOLTRADE_PHASE6_V14_TRANSACTION_V1,2025.01.27 04:00:00,D1,EXIT_TRANSACTION,NONE,6,BUY,1.0462200000,1.0462200000,0,0.0000,0.07000000,0.00000000,0.0000000000,7,7,10009,LONG_EXIT_BREAKOUT,YES
SOLTRADE_PHASE6_V14_TRANSACTION_V1,2025.01.29 16:00:00,D1,ENTRY_ATTEMPT,2025.01.29 15:00:00,0,SELL,1.0387200000,0.0000000000,11,0.0000,0.09000000,23.31000000,1.0413100000,8,8,10009,NONE,NO
SOLTRADE_PHASE6_V14_TRANSACTION_V1,2025.01.29 17:00:00,D1,EXIT_ATTEMPT,2025.01.29 16:00:00,8,SELL,0.0000000000,0.0000000000,0,0.0000,0.09000000,0.00000000,0.0000000000,0,0,0,NONE,NO
SOLTRADE_PHASE6_V14_TRANSACTION_V1,2025.01.29 17:37:25,D1,EXIT_TRANSACTION,NONE,8,SELL,0.0000000000,1.0413100000,0,0.0000,0.09000000,0.00000000,0.0000000000,9,9,0,STOP_LOSS_EXIT,YES
SOLTRADE_PHASE6_V14_TRANSACTION_V1,2025.01.30 16:00:00,D1,ENTRY_ATTEMPT,2025.01.30 15:00:00,0,BUY,1.0457300000,0.0000000000,11,0.0000,0.07000000,22.68000000,1.0424900000,10,10,10009,NONE,NO
SOLTRADE_PHASE6_V14_TRANSACTION_V1,2025.01.30 16:34:46,D1,EXIT_TRANSACTION,NONE,10,BUY,0.0000000000,1.0424900000,0,0.0000,0.07000000,0.00000000,0.0000000000,11,11,0,STOP_LOSS_EXIT,YES
SOLTRADE_PHASE6_V14_TRANSACTION_V1,2025.02.03 00:00:01,D1,ENTRY_ATTEMPT,2025.01.31 23:00:00,0,SELL,0.0000000000,0.0000000000,131,0.0000,0.00000000,0.00000000,0.0000000000,0,0,0,NONE,NO
SOLTRADE_PHASE6_V14_TRANSACTION_V1,2025.02.03 01:00:00,D1,ENTRY_ATTEMPT,2025.02.03 00:00:00,0,SELL,0.0000000000,0.0000000000,35,0.0000,0.00000000,0.00000000,0.0000000000,0,0,0,NONE,NO
SOLTRADE_PHASE6_V14_TRANSACTION_V1,2025.02.03 03:00:00,D1,ENTRY_ATTEMPT,2025.02.03 02:00:00,0,SELL,1.0231300000,0.0000000000,13,0.0000,0.03000000,19.26000000,1.0295500000,12,12,10009,NONE,NO
SOLTRADE_PHASE6_V14_TRANSACTION_V1,2025.02.03 04:00:00,D1,EXIT_ATTEMPT,2025.02.03 03:00:00,12,SELL,0.0000000000,0.0000000000,0,0.0000,0.03000000,0.00000000,0.0000000000,0,0,0,NONE,NO
SOLTRADE_PHASE6_V14_TRANSACTION_V1,2025.02.03 05:00:00,D1,EXIT_ATTEMPT,2025.02.03 04:00:00,12,SELL,0.0000000000,0.0000000000,0,0.0000,0.03000000,0.00000000,0.0000000000,0,0,0,NONE,NO
SOLTRADE_PHASE6_V14_TRANSACTION_V1,2025.02.03 06:00:00,D1,EXIT_ATTEMPT,2025.02.03 05:00:00,12,SELL,0.0000000000,0.0000000000,0,0.0000,0.03000000,0.00000000,0.0000000000,0,0,0,NONE,NO
SOLTRADE_PHASE6_V14_TRANSACTION_V1,2025.02.03 07:00:00,D1,EXIT_ATTEMPT,2025.02.03 06:00:00,12,SELL,0.0000000000,0.0000000000,0,0.0000,0.03000000,0.00000000,0.0000000000,0,0,0,NONE,NO
SOLTRADE_PHASE6_V14_TRANSACTION_V1,2025.02.03 08:00:00,D1,EXIT_ATTEMPT,2025.02.03 07:00:00,12,SELL,0.0000000000,0.0000000000,0,0.0000,0.03000000,0.00000000,0.0000000000,0,0,0,NONE,NO
SOLTRADE_PHASE6_V14_TRANSACTION_V1,2025.02.03 09:00:00,D1,EXIT_ATTEMPT,2025.02.03 08:00:00,12,SELL,0.0000000000,0.0000000000,0,0.0000,0.03000000,0.00000000,0.0000000000,0,0,0,NONE,NO
SOLTRADE_PHASE6_V14_TRANSACTION_V1,2025.02.03 10:00:00,D1,EXIT_ATTEMPT,2025.02.03 09:00:00,12,SELL,0.0000000000,0.0000000000,0,0.0000,0.03000000,0.00000000,0.0000000000,0,0,0,NONE,NO
SOLTRADE_PHASE6_V14_TRANSACTION_V1,2025.02.03 11:00:00,D1,EXIT_ATTEMPT,2025.02.03 10:00:00,12,SELL,0.0000000000,0.0000000000,0,0.0000,0.03000000,0.00000000,0.0000000000,0,0,0,NONE,NO
SOLTRADE_PHASE6_V14_TRANSACTION_V1,2025.02.03 12:00:00,D1,EXIT_ATTEMPT,2025.02.03 11:00:00,12,SELL,0.0000000000,0.0000000000,0,0.0000,0.03000000,0.00000000,0.0000000000,0,0,0,NONE,NO
SOLTRADE_PHASE6_V14_TRANSACTION_V1,2025.02.03 13:00:00,D1,EXIT_ATTEMPT,2025.02.03 12:00:00,12,SELL,0.0000000000,0.0000000000,0,0.0000,0.03000000,0.00000000,0.0000000000,0,0,0,NONE,NO
SOLTRADE_PHASE6_V14_TRANSACTION_V1,2025.02.03 14:00:00,D1,EXIT_ATTEMPT,2025.02.03 13:00:00,12,SELL,0.0000000000,0.0000000000,0,0.0000,0.03000000,0.00000000,0.0000000000,0,0,0,NONE,NO
SOLTRADE_PHASE6_V14_TRANSACTION_V1,2025.02.03 15:00:00,D1,EXIT_ATTEMPT,2025.02.03 14:00:00,12,SELL,1.0258300000,0.0000000000,0,0.0000,0.03000000,0.00000000,0.0000000000,13,13,10009,SHORT_EXIT_BREAKOUT,NO
SOLTRADE_PHASE6_V14_TRANSACTION_V1,2025.02.03 15:00:00,D1,EXIT_TRANSACTION,NONE,12,SELL,1.0258300000,1.0258800000,0,5.0000,0.03000000,0.00000000,0.0000000000,13,13,10009,SHORT_EXIT_BREAKOUT,YES
