schema,symbol,previous_tick,current_tick,gap_seconds,classification,over_six_hours
SOLTRADE_PHASE6_V30_TICK_GAP_V1,NZDUSD,2022.09.09 23:56:59,2022.09.12 00:05:00,173281,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,NZDUSD,2022.09.16 23:56:59,2022.09.19 00:05:30,173311,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,NZDUSD,2022.09.23 23:56:59,2022.09.26 00:05:00,173281,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,NZDUSD,2022.09.30 23:56:59,2022.10.03 00:05:00,173281,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,NZDUSD,2022.10.07 23:56:59,2022.10.10 00:05:00,173281,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,NZDUSD,2022.10.14 23:56:59,2022.10.17 00:05:00,173281,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,NZDUSD,2022.10.21 23:56:59,2022.10.24 00:06:00,173341,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,NZDUSD,2022.10.28 23:57:30,2022.10.31 00:05:30,173280,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,NZDUSD,2022.11.04 23:56:59,2022.11.07 00:05:00,173281,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,NZDUSD,2022.11.11 23:56:59,2022.11.14 00:05:00,173281,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,NZDUSD,2022.11.18 23:56:55,2022.11.21 00:05:00,173285,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,NZDUSD,2022.11.25 23:53:15,2022.11.28 00:02:00,173325,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,NZDUSD,2022.12.02 23:56:59,2022.12.05 00:02:00,173101,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,NZDUSD,2022.12.09 23:56:57,2022.12.12 00:02:00,173103,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,NZDUSD,2022.12.16 23:56:59,2022.12.19 00:02:00,173101,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,NZDUSD,2022.12.23 23:56:30,2022.12.27 00:02:00,259530,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,NZDUSD,2022.12.30 23:56:59,2023.01.02 00:04:46,173267,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,NZDUSD,2023.01.06 23:56:50,2023.01.09 00:02:00,173110,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,NZDUSD,2023.01.13 23:57:00,2023.01.16 00:02:00,173100,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,NZDUSD,2023.01.20 23:56:49,2023.01.23 00:02:01,173112,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,NZDUSD,2023.01.27 23:56:15,2023.01.30 00:02:00,173145,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,NZDUSD,2023.02.03 23:56:46,2023.02.06 00:02:00,173114,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,NZDUSD,2023.02.10 23:56:49,2023.02.13 00:02:00,173111,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,NZDUSD,2023.02.17 23:56:49,2023.02.20 00:02:00,173111,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,NZDUSD,2023.02.24 23:56:42,2023.02.27 00:02:01,173119,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,NZDUSD,2023.03.03 23:56:57,2023.03.06 00:02:01,173104,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,NZDUSD,2023.03.10 23:56:59,2023.03.13 00:02:01,173102,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,NZDUSD,2023.03.17 23:57:38,2023.03.20 00:02:00,173062,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,NZDUSD,2023.03.24 23:57:49,2023.03.27 00:02:00,173051,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,NZDUSD,2023.03.31 23:57:48,2023.04.03 00:02:00,173052,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,NZDUSD,2023.04.07 23:47:33,2023.04.10 00:02:00,173667,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,NZDUSD,2023.04.14 23:56:48,2023.04.17 00:02:00,173112,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,NZDUSD,2023.04.21 23:56:40,2023.04.24 00:02:01,173121,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,NZDUSD,2023.04.28 23:56:59,2023.05.01 00:02:01,173102,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,NZDUSD,2023.05.05 23:56:59,2023.05.08 00:02:00,173101,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,NZDUSD,2023.05.12 23:56:49,2023.05.15 00:02:00,173111,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,NZDUSD,2023.05.19 23:56:59,2023.05.22 00:02:00,173101,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,NZDUSD,2023.05.26 23:56:05,2023.05.29 00:02:01,173156,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,NZDUSD,2023.06.02 23:56:59,2023.06.05 00:02:01,173102,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,NZDUSD,2023.06.09 23:56:31,2023.06.12 00:02:00,173129,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,NZDUSD,2023.06.16 23:57:00,2023.06.19 00:02:00,173100,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,NZDUSD,2023.06.23 23:56:59,2023.06.26 00:02:00,173101,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,NZDUSD,2023.06.30 23:57:00,2023.07.03 00:02:01,173101,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,NZDUSD,2023.07.07 23:57:00,2023.07.10 00:02:01,173101,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,NZDUSD,2023.07.14 23:56:57,2023.07.17 00:02:00,173103,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,NZDUSD,2023.07.21 23:56:52,2023.07.24 00:02:01,173109,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,NZDUSD,2023.07.28 23:56:59,2023.07.31 00:02:00,173101,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,NZDUSD,2023.08.04 23:56:59,2023.08.07 00:02:00,173101,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,NZDUSD,2023.08.11 23:56:59,2023.08.14 00:02:00,173101,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,NZDUSD,2023.08.18 23:56:59,2023.08.21 00:02:00,173101,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,NZDUSD,2023.08.25 23:56:36,2023.08.28 00:02:00,173124,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,NZDUSD,2023.09.01 23:56:30,2023.09.04 00:02:00,173130,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,NZDUSD,2023.09.08 23:56:44,2023.09.11 00:02:00,173116,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,NZDUSD,2023.09.15 23:56:57,2023.09.18 00:02:00,173103,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,NZDUSD,2023.09.22 23:56:43,2023.09.25 00:02:00,173117,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,NZDUSD,2023.09.29 23:56:59,2023.10.02 00:02:00,173101,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,NZDUSD,2023.10.06 23:56:57,2023.10.09 00:02:00,173103,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,NZDUSD,2023.10.13 23:56:31,2023.10.16 00:02:00,173129,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,NZDUSD,2023.10.20 23:56:53,2023.10.23 00:02:00,173107,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,NZDUSD,2023.10.27 23:56:58,2023.10.30 00:02:00,173102,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,NZDUSD,2023.11.03 23:56:57,2023.11.06 00:02:00,173103,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,NZDUSD,2023.11.10 23:58:49,2023.11.13 00:02:00,172991,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,NZDUSD,2023.11.17 23:58:03,2023.11.20 00:02:01,173038,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,NZDUSD,2023.11.24 23:58:59,2023.11.27 00:02:00,172981,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,NZDUSD,2023.12.01 23:58:57,2023.12.04 00:02:00,172983,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,NZDUSD,2023.12.08 23:58:59,2023.12.11 00:02:00,172981,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,NZDUSD,2023.12.15 23:58:22,2023.12.18 00:02:00,173018,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,NZDUSD,2023.12.22 23:58:59,2023.12.27 00:00:11,345672,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,NZDUSD,2023.12.27 02:04:35,2023.12.27 04:09:03,7468,NON_WEEKEND_CLOSURE_OR_GAP,False
SOLTRADE_PHASE6_V30_TICK_GAP_V1,NZDUSD,2023.12.29 23:58:58,2024.01.02 00:02:30,259412,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,NZDUSD,2024.01.05 23:58:30,2024.01.08 00:02:30,173040,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,NZDUSD,2024.01.12 23:58:59,2024.01.15 00:02:00,172981,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,NZDUSD,2024.01.19 23:58:59,2024.01.22 00:02:30,173011,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,NZDUSD,2024.01.26 23:58:59,2024.01.29 00:02:00,172981,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,NZDUSD,2024.02.02 23:58:59,2024.02.05 00:02:00,172981,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,NZDUSD,2024.02.09 23:58:59,2024.02.12 00:02:00,172981,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,NZDUSD,2024.02.16 23:58:59,2024.02.19 00:02:30,173011,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,NZDUSD,2024.02.23 23:58:59,2024.02.26 00:02:00,172981,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,NZDUSD,2024.03.01 23:58:59,2024.03.04 00:02:00,172981,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,NZDUSD,2024.03.08 23:58:59,2024.03.11 00:02:30,173011,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,NZDUSD,2024.03.15 23:58:59,2024.03.18 00:02:30,173011,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,NZDUSD,2024.03.22 23:58:59,2024.03.25 00:02:00,172981,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,NZDUSD,2024.03.29 23:58:30,2024.04.01 00:02:30,173040,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,NZDUSD,2024.04.05 23:58:59,2024.04.08 00:02:00,172981,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,NZDUSD,2024.04.12 23:58:30,2024.04.15 00:02:00,173010,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,NZDUSD,2024.04.19 23:58:59,2024.04.22 00:02:30,173011,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,NZDUSD,2024.04.26 23:58:59,2024.04.29 00:02:00,172981,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,NZDUSD,2024.05.03 23:58:59,2024.05.06 00:02:00,172981,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,NZDUSD,2024.05.10 23:58:59,2024.05.13 00:02:00,172981,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,NZDUSD,2024.05.17 23:58:59,2024.05.20 00:02:00,172981,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,NZDUSD,2024.05.24 23:58:59,2024.05.27 00:02:00,172981,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,NZDUSD,2024.05.31 23:58:59,2024.06.03 00:02:30,173011,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,NZDUSD,2024.06.07 23:58:59,2024.06.10 00:02:30,173011,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,NZDUSD,2024.06.14 23:58:59,2024.06.17 00:02:00,172981,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,NZDUSD,2024.06.21 23:58:30,2024.06.24 00:02:30,173040,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,NZDUSD,2024.06.28 23:58:59,2024.07.01 00:02:00,172981,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,NZDUSD,2024.07.05 23:58:59,2024.07.08 00:02:30,173011,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,NZDUSD,2024.07.12 23:58:59,2024.07.15 00:02:00,172981,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,NZDUSD,2024.07.19 23:58:59,2024.07.22 00:02:00,172981,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,NZDUSD,2024.07.26 23:58:59,2024.07.29 00:02:30,173011,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,NZDUSD,2024.08.02 23:58:59,2024.08.05 00:02:00,172981,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,NZDUSD,2024.08.09 23:58:59,2024.08.12 00:02:00,172981,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,NZDUSD,2024.08.16 23:58:59,2024.08.19 00:02:00,172981,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,NZDUSD,2024.08.23 23:58:59,2024.08.26 00:02:00,172981,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,NZDUSD,2024.08.30 23:58:59,2024.09.02 00:02:00,172981,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,NZDUSD,2024.09.06 23:58:59,2024.09.09 00:02:30,173011,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,NZDUSD,2024.09.13 23:58:59,2024.09.16 00:02:00,172981,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,NZDUSD,2024.09.20 23:58:59,2024.09.23 00:02:30,173011,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,NZDUSD,2024.09.27 23:58:59,2024.09.30 00:02:00,172981,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,NZDUSD,2024.10.04 23:58:59,2024.10.07 00:02:30,173011,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,NZDUSD,2024.10.11 23:58:59,2024.10.14 00:02:00,172981,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,NZDUSD,2024.10.18 23:58:59,2024.10.21 00:02:30,173011,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,NZDUSD,2024.10.25 22:28:59,2024.10.25 23:46:00,4621,NON_WEEKEND_CLOSURE_OR_GAP,False
SOLTRADE_PHASE6_V30_TICK_GAP_V1,NZDUSD,2024.10.25 23:58:59,2024.10.28 00:02:00,172981,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,NZDUSD,2024.11.01 23:58:59,2024.11.04 00:02:00,172981,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,NZDUSD,2024.11.08 23:58:59,2024.11.11 00:02:00,172981,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,NZDUSD,2024.11.15 23:58:59,2024.11.18 00:02:30,173011,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,NZDUSD,2024.11.22 23:58:59,2024.11.25 00:02:00,172981,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,NZDUSD,2024.11.29 23:58:59,2024.12.02 00:02:00,172981,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,NZDUSD,2024.12.06 23:58:59,2024.12.09 00:02:00,172981,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,NZDUSD,2024.12.13 23:58:59,2024.12.16 00:02:30,173011,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,NZDUSD,2024.12.20 23:58:59,2024.12.23 00:02:30,173011,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,NZDUSD,2024.12.24 23:58:30,2024.12.26 00:02:30,86640,YEAR_END_HOLIDAY_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,NZDUSD,2024.12.27 23:58:59,2024.12.30 00:02:00,172981,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,USDCAD,2017.11.02 23:59:59,2017.11.03 01:00:00,3601,NON_WEEKEND_CLOSURE_OR_GAP,False
SOLTRADE_PHASE6_V30_TICK_GAP_V1,USDCAD,2017.11.03 23:59:59,2017.11.06 01:01:00,176461,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,USDCAD,2017.11.11 00:59:59,2017.11.13 01:00:00,172801,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,USDCAD,2017.11.18 00:59:59,2017.11.20 01:01:00,172861,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,USDCAD,2017.11.25 00:59:59,2017.11.27 01:01:30,172891,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,USDCAD,2017.12.02 00:59:59,2017.12.04 01:01:00,172861,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,USDCAD,2017.12.09 00:59:59,2017.12.11 01:00:30,172831,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,USDCAD,2017.12.16 00:59:59,2017.12.18 01:01:00,172861,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,USDCAD,2017.12.23 00:59:59,2017.12.26 07:00:00,280801,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,USDCAD,2017.12.30 00:59:59,2018.01.02 01:01:30,259291,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,USDCAD,2018.01.06 00:59:59,2018.01.08 01:00:00,172801,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,USDCAD,2018.01.13 00:59:59,2018.01.15 01:00:30,172831,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,USDCAD,2018.01.20 00:59:59,2018.01.22 01:00:30,172831,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,USDCAD,2018.01.27 00:59:59,2018.01.29 01:00:00,172801,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,USDCAD,2018.02.03 00:59:59,2018.02.05 01:00:30,172831,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,USDCAD,2018.02.10 00:59:59,2018.02.12 01:02:30,172951,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,USDCAD,2018.02.17 00:59:59,2018.02.19 01:01:01,172862,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,USDCAD,2018.02.24 00:59:59,2018.02.26 01:00:00,172801,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,USDCAD,2018.03.03 00:59:59,2018.03.05 01:02:00,172921,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,USDCAD,2018.03.10 00:59:59,2018.03.12 01:01:00,172861,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,USDCAD,2018.03.16 23:59:59,2018.03.19 01:01:00,176461,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,USDCAD,2018.03.24 00:00:30,2018.03.26 01:01:30,176460,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,USDCAD,2018.03.31 00:59:59,2018.04.02 01:03:00,172981,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,USDCAD,2018.04.07 00:59:59,2018.04.09 01:01:00,172861,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,USDCAD,2018.04.14 00:59:59,2018.04.16 01:01:00,172861,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,USDCAD,2018.04.21 00:59:59,2018.04.23 01:01:00,172861,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,USDCAD,2018.04.23 23:59:59,2018.04.24 01:00:30,3631,NON_WEEKEND_CLOSURE_OR_GAP,False
SOLTRADE_PHASE6_V30_TICK_GAP_V1,USDCAD,2018.04.28 00:59:59,2018.04.30 01:01:00,172861,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,USDCAD,2018.05.05 00:59:59,2018.05.07 01:03:00,172981,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,USDCAD,2018.05.12 00:59:59,2018.05.14 01:01:00,172861,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,USDCAD,2018.05.19 00:59:59,2018.05.21 01:00:00,172801,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,USDCAD,2018.05.26 00:59:59,2018.05.28 01:02:00,172921,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,USDCAD,2018.06.02 00:59:59,2018.06.04 01:01:00,172861,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,USDCAD,2018.06.09 00:59:59,2018.06.11 01:01:00,172861,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,USDCAD,2018.06.16 00:59:59,2018.06.18 01:01:30,172891,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,USDCAD,2018.06.23 00:59:59,2018.06.25 01:01:00,172861,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,USDCAD,2018.06.30 00:59:30,2018.07.02 01:01:00,172890,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,USDCAD,2018.07.07 00:59:59,2018.07.09 01:01:00,172861,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,USDCAD,2018.07.14 00:59:59,2018.07.16 01:00:00,172801,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,USDCAD,2018.07.21 00:59:59,2018.07.23 01:01:00,172861,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,USDCAD,2018.07.28 00:59:59,2018.07.30 01:00:00,172801,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,USDCAD,2018.08.04 00:59:59,2018.08.06 01:01:30,172891,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,USDCAD,2018.08.11 00:59:59,2018.08.13 01:01:00,172861,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,USDCAD,2018.08.18 00:59:59,2018.08.20 01:01:00,172861,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,USDCAD,2018.08.25 00:59:59,2018.08.27 01:01:30,172891,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,USDCAD,2018.09.01 00:57:59,2018.09.03 01:02:00,173041,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,USDCAD,2018.09.08 00:58:30,2018.09.10 01:02:30,173040,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,USDCAD,2018.09.15 00:57:59,2018.09.17 01:03:00,173101,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,USDCAD,2018.09.22 00:57:59,2018.09.24 01:02:30,173071,WEEKEND_CLOSURE,True
SOLTRADE_PHASE6_V30_TICK_GAP_V1,USDCAD,2018.09.29 00:57:59,2018.10.01 01:01:00,172981,WEEKEND_CLOSURE,True
