schema,time,dataset,execution_layer,symbol,record_type,signal_time,direction,requested_price,actual_price,spread_points,slippage_points,volume,initial_risk_amount,stop_loss,order_ticket,deal_ticket,broker_retcode,fill_confirmed,atr_or_exit_reason
SOLTRADE_PHASE6_V29_TRANSACTION_V1,2025.02.04 16:16:49,V29_2025_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,USDCAD,EXIT_TRANSACTION,NONE,BUY,0.0000000000,1.4367100000,0,0.0000,0.01000000,0,0,18,18,0,YES,STOP_LOSS_EXIT
SOLTRADE_PHASE6_V29_TRANSACTION_V1,2025.02.05 12:38:24,V29_2025_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,USDCHF,EXIT_TRANSACTION,NONE,BUY,0.0000000000,0.9008700000,0,0.0000,0.01000000,0,0,19,19,0,YES,STOP_LOSS_EXIT
SOLTRADE_PHASE6_V29_TRANSACTION_V1,2025.02.10 10:05:00,V29_2025_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,EURUSD,ENTRY_ATTEMPT,2025.02.10 10:05:00,SELL,1.0311100000,0.0000000000,11,0.0000,0.00000000,0.00000000,1.0571300000,0,0,0,NO,0.008671428571
SOLTRADE_PHASE6_V29_TRANSACTION_V1,2025.02.10 10:05:00,V29_2025_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,GBPUSD,ENTRY_ATTEMPT,2025.02.10 10:05:00,BUY,1.2404400000,0.0000000000,15,0.0000,0.00000000,0.00000000,1.2078900000,0,0,0,NO,0.010847857143
SOLTRADE_PHASE6_V29_TRANSACTION_V1,2025.02.10 10:05:00,V29_2025_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,USDCHF,ENTRY_ATTEMPT,2025.02.10 10:05:00,BUY,0.9108600000,0.0000000000,14,0.0000,0.01000000,21.91215159,0.8911200000,20,20,10009,NO,0.006577857143
SOLTRADE_PHASE6_V29_TRANSACTION_V1,2025.02.10 10:05:00,V29_2025_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,USDJPY,ENTRY_ATTEMPT,2025.02.10 10:05:00,SELL,152.1690000000,0.0000000000,11,0.0000,0.00000000,0.00000000,156.8890000000,0,0,0,NO,1.573142857143
SOLTRADE_PHASE6_V29_TRANSACTION_V1,2025.02.10 10:05:00,V29_2025_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,USDCHF,ENTRY_TRANSACTION,NONE,BUY,0.9108600000,0.9108600000,14,0.0000,0.01000000,21.91215159,0.8911200000,20,20,10009,YES,0.000000000000
SOLTRADE_PHASE6_V29_TRANSACTION_V1,2025.02.17 10:05:00,V29_2025_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,USDCHF,EXIT_ATTEMPT,2025.02.17 10:05:00,BUY,0.8999100000,0.0000000000,0,0.0000,0.01000000,0,0,21,21,10009,NO,CROSS_SECTIONAL_WEEKLY_REBALANCE
SOLTRADE_PHASE6_V29_TRANSACTION_V1,2025.02.17 10:05:00,V29_2025_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,USDCHF,EXIT_TRANSACTION,NONE,BUY,0.8999100000,0.8999100000,0,0.0000,0.01000000,0,0,21,21,10009,YES,CROSS_SECTIONAL_WEEKLY_REBALANCE
SOLTRADE_PHASE6_V29_TRANSACTION_V1,2025.02.17 10:05:01,V29_2025_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,EURUSD,ENTRY_ATTEMPT,2025.02.17 10:05:00,SELL,1.0478300000,0.0000000000,11,0.0000,0.00000000,0.00000000,1.0739900000,0,0,0,NO,0.008719285714
SOLTRADE_PHASE6_V29_TRANSACTION_V1,2025.02.17 10:05:01,V29_2025_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,USDCAD,ENTRY_ATTEMPT,2025.02.17 10:05:00,SELL,1.4186400000,0.0000000000,15,0.0000,0.00000000,0.00000000,1.4564000000,0,0,0,NO,0.012585000000
SOLTRADE_PHASE6_V29_TRANSACTION_V1,2025.02.17 10:05:01,V29_2025_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,USDCHF,ENTRY_ATTEMPT,2025.02.17 10:05:00,BUY,0.9000700000,0.0000000000,13,0.0000,0.01000000,22.03553689,0.8802400000,22,22,10009,NO,0.006607142857
SOLTRADE_PHASE6_V29_TRANSACTION_V1,2025.02.17 10:05:01,V29_2025_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,USDJPY,ENTRY_ATTEMPT,2025.02.17 10:05:00,SELL,151.8930000000,0.0000000000,16,0.0000,0.00000000,0.00000000,156.5590000000,0,0,0,NO,1.555071428571
SOLTRADE_PHASE6_V29_TRANSACTION_V1,2025.02.17 10:05:01,V29_2025_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,USDCHF,ENTRY_TRANSACTION,NONE,BUY,0.9000700000,0.9000700000,13,0.0000,0.01000000,22.03553689,0.8802400000,22,22,10009,YES,0.000000000000
SOLTRADE_PHASE6_V29_TRANSACTION_V1,2025.02.24 10:05:00,V29_2025_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,USDCHF,EXIT_ATTEMPT,2025.02.24 10:05:00,BUY,0.8967000000,0.0000000000,0,0.0000,0.01000000,0,0,23,23,10009,NO,CROSS_SECTIONAL_WEEKLY_REBALANCE
SOLTRADE_PHASE6_V29_TRANSACTION_V1,2025.02.24 10:05:00,V29_2025_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,USDCHF,EXIT_TRANSACTION,NONE,BUY,0.8967000000,0.8967000000,0,0.0000,0.01000000,0,0,23,23,10009,YES,CROSS_SECTIONAL_WEEKLY_REBALANCE
SOLTRADE_PHASE6_V29_TRANSACTION_V1,2025.02.24 10:05:01,V29_2025_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,EURUSD,ENTRY_ATTEMPT,2025.02.24 10:05:00,SELL,1.0488500000,0.0000000000,13,0.0000,0.01000000,22.75000000,1.0716000000,24,24,10009,NO,0.007581428571
SOLTRADE_PHASE6_V29_TRANSACTION_V1,2025.02.24 10:05:01,V29_2025_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,AUDUSD,ENTRY_ATTEMPT,2025.02.24 10:05:00,BUY,0.6369900000,0.0000000000,15,0.0000,0.01000000,16.48000000,0.6205100000,25,25,10009,NO,0.005492857143
SOLTRADE_PHASE6_V29_TRANSACTION_V1,2025.02.24 10:05:01,V29_2025_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,USDCHF,ENTRY_ATTEMPT,2025.02.24 10:05:00,BUY,0.8968600000,0.0000000000,16,0.0000,0.01000000,20.17397123,0.8787700000,26,26,10009,NO,0.006027142857
SOLTRADE_PHASE6_V29_TRANSACTION_V1,2025.02.24 10:05:01,V29_2025_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,USDJPY,ENTRY_ATTEMPT,2025.02.24 10:05:00,SELL,149.4970000000,0.0000000000,14,0.0000,0.00000000,0.00000000,154.1950000000,0,0,0,NO,1.565928571429
SOLTRADE_PHASE6_V29_TRANSACTION_V1,2025.02.24 10:05:01,V29_2025_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,AUDUSD,ENTRY_TRANSACTION,NONE,BUY,0.6369900000,0.6369900000,15,0.0000,0.01000000,16.48000000,0.6205100000,25,25,10009,YES,0.000000000000
SOLTRADE_PHASE6_V29_TRANSACTION_V1,2025.02.24 10:05:01,V29_2025_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,USDCHF,ENTRY_TRANSACTION,NONE,BUY,0.8968600000,0.8968600000,16,0.0000,0.01000000,20.17397123,0.8787700000,26,26,10009,YES,0.000000000000
SOLTRADE_PHASE6_V29_TRANSACTION_V1,2025.02.28 19:50:47,V29_2025_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,AUDUSD,EXIT_TRANSACTION,NONE,BUY,0.0000000000,0.6205100000,0,0.0000,0.01000000,0,0,27,27,0,YES,STOP_LOSS_EXIT
SOLTRADE_PHASE6_V29_TRANSACTION_V1,2025.03.03 10:05:00,V29_2025_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,EURUSD,EXIT_ATTEMPT,2025.03.03 10:05:00,SELL,1.0403600000,0.0000000000,0,0.0000,0.01000000,0,0,28,28,10009,NO,CROSS_SECTIONAL_WEEKLY_REBALANCE
SOLTRADE_PHASE6_V29_TRANSACTION_V1,2025.03.03 10:05:00,V29_2025_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,USDCHF,EXIT_ATTEMPT,2025.03.03 10:05:00,BUY,0.9013500000,0.0000000000,0,0.0000,0.01000000,0,0,29,29,10009,NO,CROSS_SECTIONAL_WEEKLY_REBALANCE
SOLTRADE_PHASE6_V29_TRANSACTION_V1,2025.03.03 10:05:00,V29_2025_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,EURUSD,EXIT_TRANSACTION,NONE,SELL,1.0403600000,1.0403600000,0,0.0000,0.01000000,0,0,28,28,10009,YES,CROSS_SECTIONAL_WEEKLY_REBALANCE
SOLTRADE_PHASE6_V29_TRANSACTION_V1,2025.03.03 10:05:00,V29_2025_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,USDCHF,EXIT_TRANSACTION,NONE,BUY,0.9013500000,0.9013500000,0,0.0000,0.01000000,0,0,29,29,10009,YES,CROSS_SECTIONAL_WEEKLY_REBALANCE
SOLTRADE_PHASE6_V29_TRANSACTION_V1,2025.03.03 10:05:01,V29_2025_DEVELOPMENT,NATIVE_NORMAL_EXECUTION,GBPUSD,ENTRY_ATTEMPT,2025.03.03 10:05:00,BUY,1.2601200000,0.0000000000,14,0.0000,0.01000000,24.69000000,1.2354300000,30,30,10009,NO,0.008227142857
