schema,dataset,monday,symbol,orientation,evaluation_status,tail,foreign_gap_log_return,lower_5pct_threshold,upper_95pct_threshold,monday_00_h1_open,friday_23_h1_close,oldest_threshold_observation,entry_target,scheduled_exit
SOLTRADE_PHASE6_V27_SIGNAL_V1,V27_2025_DEVELOPMENT,2025.07.21 00:00:00,GBPUSD,1,EVALUATED,NONE,0.000909762108,-0.002451590620,0.001360921205,1.3416200000,1.3404000000,2020.06.22 00:00:00,2025.07.21 02:05:00,2025.07.25 23:55:00
SOLTRADE_PHASE6_V27_SIGNAL_V1,V27_2025_DEVELOPMENT,2025.07.21 00:00:00,AUDUSD,1,EVALUATED,NONE,0.000368986675,-0.003982623873,0.001582843551,0.6505500000,0.6503100000,2020.06.22 00:00:00,2025.07.21 02:05:00,2025.07.25 23:55:00
SOLTRADE_PHASE6_V27_SIGNAL_V1,V27_2025_DEVELOPMENT,2025.07.21 00:00:00,NZDUSD,1,EVALUATED,UPPER,0.001862276038,-0.003676595416,0.001387760851,0.5966000000,0.5954900000,2020.06.15 00:00:00,2025.07.21 02:05:00,2025.07.25 23:55:00
SOLTRADE_PHASE6_V27_SIGNAL_V1,V27_2025_DEVELOPMENT,2025.07.21 00:00:00,USDCAD,-1,EVALUATED,NONE,0.001152351142,-0.001298461948,0.001663959193,1.3703200000,1.3719000000,2020.06.22 00:00:00,2025.07.21 02:05:00,2025.07.25 23:55:00
SOLTRADE_PHASE6_V27_SIGNAL_V1,V27_2025_DEVELOPMENT,2025.07.21 00:00:00,USDCHF,-1,EVALUATED,UPPER,0.003475785550,-0.001398953199,0.003152364919,0.7984300000,0.8012100000,2020.06.22 00:00:00,2025.07.21 02:05:00,2025.07.25 23:55:00
SOLTRADE_PHASE6_V27_SIGNAL_V1,V27_2025_DEVELOPMENT,2025.07.21 00:00:00,USDJPY,-1,EVALUATED,UPPER,0.006573537467,-0.001880486000,0.002332754087,147.8350000000,148.8100000000,2020.06.22 00:00:00,2025.07.21 02:05:00,2025.07.25 23:55:00
SOLTRADE_PHASE6_V27_SIGNAL_V1,V27_2025_DEVELOPMENT,2025.07.28 00:00:00,EURUSD,1,EVALUATED,NONE,0.000868425140,-0.002892774721,0.001137172767,1.1750500000,1.1740300000,2020.06.29 00:00:00,2025.07.28 02:05:00,2025.08.01 23:55:00
SOLTRADE_PHASE6_V27_SIGNAL_V1,V27_2025_DEVELOPMENT,2025.07.28 00:00:00,GBPUSD,1,EVALUATED,NONE,-0.001042729663,-0.002451590620,0.001360921205,1.3419300000,1.3433300000,2020.06.29 00:00:00,2025.07.28 02:05:00,2025.08.01 23:55:00
SOLTRADE_PHASE6_V27_SIGNAL_V1,V27_2025_DEVELOPMENT,2025.07.28 00:00:00,AUDUSD,1,EVALUATED,NONE,0.000852657755,-0.003982623873,0.001582843551,0.6570500000,0.6564900000,2020.06.29 00:00:00,2025.07.28 02:05:00,2025.08.01 23:55:00
SOLTRADE_PHASE6_V27_SIGNAL_V1,V27_2025_DEVELOPMENT,2025.07.28 00:00:00,NZDUSD,1,EVALUATED,NONE,-0.001214410038,-0.003676595416,0.001493003992,0.6007500000,0.6014800000,2020.06.22 00:00:00,2025.07.28 02:05:00,2025.08.01 23:55:00
SOLTRADE_PHASE6_V27_SIGNAL_V1,V27_2025_DEVELOPMENT,2025.07.28 00:00:00,USDCAD,-1,EVALUATED,NONE,-0.000087595717,-0.001298461948,0.001663959193,1.3699900000,1.3698700000,2020.06.29 00:00:00,2025.07.28 02:05:00,2025.08.01 23:55:00
SOLTRADE_PHASE6_V27_SIGNAL_V1,V27_2025_DEVELOPMENT,2025.07.28 00:00:00,USDCHF,-1,EVALUATED,NONE,-0.000679270942,-0.001398953199,0.003221343913,0.7952400000,0.7947000000,2020.06.29 00:00:00,2025.07.28 02:05:00,2025.08.01 23:55:00
SOLTRADE_PHASE6_V27_SIGNAL_V1,V27_2025_DEVELOPMENT,2025.07.28 00:00:00,USDJPY,-1,EVALUATED,NONE,-0.000311488511,-0.001880486000,0.002418714479,147.7010000000,147.6550000000,2020.06.29 00:00:00,2025.07.28 02:05:00,2025.08.01 23:55:00
SOLTRADE_PHASE6_V27_SIGNAL_V1,V27_2025_DEVELOPMENT,2025.08.04 00:00:00,EURUSD,1,EVALUATED,NONE,0.000422816569,-0.002892774721,0.001137172767,1.1591400000,1.1586500000,2020.07.06 00:00:00,2025.08.04 02:05:00,2025.08.08 23:55:00
SOLTRADE_PHASE6_V27_SIGNAL_V1,V27_2025_DEVELOPMENT,2025.08.04 00:00:00,GBPUSD,1,EVALUATED,NONE,-0.000075314249,-0.002451590620,0.001360921205,1.3277200000,1.3278200000,2020.07.06 00:00:00,2025.08.04 02:05:00,2025.08.08 23:55:00
SOLTRADE_PHASE6_V27_SIGNAL_V1,V27_2025_DEVELOPMENT,2025.08.04 00:00:00,AUDUSD,1,EVALUATED,NONE,-0.000402296188,-0.003982623873,0.001582843551,0.6461600000,0.6464200000,2020.07.06 00:00:00,2025.08.04 02:05:00,2025.08.08 23:55:00
SOLTRADE_PHASE6_V27_SIGNAL_V1,V27_2025_DEVELOPMENT,2025.08.04 00:00:00,NZDUSD,1,EVALUATED,NONE,0.000236954794,-0.003664493520,0.001493003992,0.5909000000,0.5907600000,2020.06.29 00:00:00,2025.08.04 02:05:00,2025.08.08 23:55:00
SOLTRADE_PHASE6_V27_SIGNAL_V1,V27_2025_DEVELOPMENT,2025.08.04 00:00:00,USDCAD,-1,EVALUATED,NONE,0.000232148170,-0.001298461948,0.001663959193,1.3782700000,1.3785900000,2020.07.06 00:00:00,2025.08.04 02:05:00,2025.08.08 23:55:00
SOLTRADE_PHASE6_V27_SIGNAL_V1,V27_2025_DEVELOPMENT,2025.08.04 00:00:00,USDCHF,-1,EVALUATED,NONE,0.000199066875,-0.001398953199,0.003221343913,0.8036700000,0.8038300000,2020.07.06 00:00:00,2025.08.04 02:05:00,2025.08.08 23:55:00
SOLTRADE_PHASE6_V27_SIGNAL_V1,V27_2025_DEVELOPMENT,2025.08.04 00:00:00,USDJPY,-1,EVALUATED,NONE,0.001004950143,-0.001880486000,0.002418714479,147.1970000000,147.3450000000,2020.07.06 00:00:00,2025.08.04 02:05:00,2025.08.08 23:55:00
SOLTRADE_PHASE6_V27_SIGNAL_V1,V27_2025_DEVELOPMENT,2025.08.11 00:00:00,EURUSD,1,EVALUATED,NONE,0.000025773528,-0.002892774721,0.001137172767,1.1640000000,1.1639700000,2020.07.13 00:00:00,2025.08.11 02:05:00,2025.08.15 23:55:00
SOLTRADE_PHASE6_V27_SIGNAL_V1,V27_2025_DEVELOPMENT,2025.08.11 00:00:00,GBPUSD,1,EVALUATED,NONE,-0.000029747518,-0.002451590620,0.001360921205,1.3446300000,1.3446700000,2020.07.13 00:00:00,2025.08.11 02:05:00,2025.08.15 23:55:00
SOLTRADE_PHASE6_V27_SIGNAL_V1,V27_2025_DEVELOPMENT,2025.08.11 00:00:00,AUDUSD,1,EVALUATED,NONE,0.000383703356,-0.003982623873,0.001582843551,0.6516700000,0.6514200000,2020.07.13 00:00:00,2025.08.11 02:05:00,2025.08.15 23:55:00
SOLTRADE_PHASE6_V27_SIGNAL_V1,V27_2025_DEVELOPMENT,2025.08.11 00:00:00,NZDUSD,1,EVALUATED,NONE,0.000336174007,-0.003664493520,0.001493003992,0.5950300000,0.5948300000,2020.07.06 00:00:00,2025.08.11 02:05:00,2025.08.15 23:55:00
SOLTRADE_PHASE6_V27_SIGNAL_V1,V27_2025_DEVELOPMENT,2025.08.11 00:00:00,USDCAD,-1,EVALUATED,NONE,0.000640009331,-0.001229166990,0.001663959193,1.3745400000,1.3754200000,2020.07.13 00:00:00,2025.08.11 02:05:00,2025.08.15 23:55:00
SOLTRADE_PHASE6_V27_SIGNAL_V1,V27_2025_DEVELOPMENT,2025.08.11 00:00:00,USDCHF,-1,EVALUATED,NONE,0.001312693687,-0.001398953199,0.003221343913,0.8069700000,0.8080300000,2020.07.13 00:00:00,2025.08.11 02:05:00,2025.08.15 23:55:00
SOLTRADE_PHASE6_V27_SIGNAL_V1,V27_2025_DEVELOPMENT,2025.08.11 00:00:00,USDJPY,-1,EVALUATED,NONE,0.001585828182,-0.001880486000,0.002418714479,147.4400000000,147.6740000000,2020.07.13 00:00:00,2025.08.11 02:05:00,2025.08.15 23:55:00
SOLTRADE_PHASE6_V27_SIGNAL_V1,V27_2025_DEVELOPMENT,2025.08.18 00:00:00,EURUSD,1,EVALUATED,NONE,0.000367365948,-0.002892774721,0.001137172767,1.1707100000,1.1702800000,2020.07.20 00:00:00,2025.08.18 02:05:00,2025.08.22 23:55:00
SOLTRADE_PHASE6_V27_SIGNAL_V1,V27_2025_DEVELOPMENT,2025.08.18 00:00:00,GBPUSD,1,EVALUATED,NONE,-0.000391200215,-0.002451590620,0.001255492946,1.3545400000,1.3550700000,2020.07.20 00:00:00,2025.08.18 02:05:00,2025.08.22 23:55:00
SOLTRADE_PHASE6_V27_SIGNAL_V1,V27_2025_DEVELOPMENT,2025.08.18 00:00:00,AUDUSD,1,EVALUATED,NONE,-0.000092263690,-0.003982623873,0.001582843551,0.6502800000,0.6503400000,2020.07.20 00:00:00,2025.08.18 02:05:00,2025.08.22 23:55:00
SOLTRADE_PHASE6_V27_SIGNAL_V1,V27_2025_DEVELOPMENT,2025.08.18 00:00:00,NZDUSD,1,EVALUATED,NONE,-0.000591411039,-0.003664493520,0.001493003992,0.5916300000,0.5919800000,2020.07.13 00:00:00,2025.08.18 02:05:00,2025.08.22 23:55:00
SOLTRADE_PHASE6_V27_SIGNAL_V1,V27_2025_DEVELOPMENT,2025.08.18 00:00:00,USDCAD,-1,EVALUATED,NONE,0.001100643843,-0.001229166990,0.001663959193,1.3802500000,1.3817700000,2020.07.20 00:00:00,2025.08.18 02:05:00,2025.08.22 23:55:00
SOLTRADE_PHASE6_V27_SIGNAL_V1,V27_2025_DEVELOPMENT,2025.08.18 00:00:00,USDCHF,-1,EVALUATED,NONE,0.002322102607,-0.001398953199,0.003221343913,0.8043700000,0.8062400000,2020.07.20 00:00:00,2025.08.18 02:05:00,2025.08.22 23:55:00
SOLTRADE_PHASE6_V27_SIGNAL_V1,V27_2025_DEVELOPMENT,2025.08.18 00:00:00,USDJPY,-1,EVALUATED,NONE,0.000421430423,-0.001880486000,0.002418714479,147.0870000000,147.1490000000,2020.07.20 00:00:00,2025.08.18 02:05:00,2025.08.22 23:55:00
SOLTRADE_PHASE6_V27_SIGNAL_V1,V27_2025_DEVELOPMENT,2025.08.25 00:00:00,EURUSD,1,EVALUATED,NONE,-0.000375471477,-0.002892774721,0.001137172767,1.1716400000,1.1720800000,2020.07.27 00:00:00,2025.08.25 02:05:00,2025.08.29 23:55:00
SOLTRADE_PHASE6_V27_SIGNAL_V1,V27_2025_DEVELOPMENT,2025.08.25 00:00:00,GBPUSD,1,EVALUATED,NONE,0.000051758495,-0.002451590620,0.001255492946,1.3524700000,1.3524000000,2020.07.27 00:00:00,2025.08.25 02:05:00,2025.08.29 23:55:00
SOLTRADE_PHASE6_V27_SIGNAL_V1,V27_2025_DEVELOPMENT,2025.08.25 00:00:00,AUDUSD,1,EVALUATED,NONE,-0.000339254876,-0.003982623873,0.001582843551,0.6483700000,0.6485900000,2020.07.27 00:00:00,2025.08.25 02:05:00,2025.08.29 23:55:00
SOLTRADE_PHASE6_V27_SIGNAL_V1,V27_2025_DEVELOPMENT,2025.08.25 00:00:00,NZDUSD,1,EVALUATED,NONE,-0.000392380990,-0.003664493520,0.001493003992,0.5860500000,0.5862800000,2020.07.20 00:00:00,2025.08.25 02:05:00,2025.08.29 23:55:00
SOLTRADE_PHASE6_V27_SIGNAL_V1,V27_2025_DEVELOPMENT,2025.08.25 00:00:00,USDCAD,-1,EVALUATED,NONE,0.000926321341,-0.001229166990,0.001663959193,1.3811700000,1.3824500000,2020.07.27 00:00:00,2025.08.25 02:05:00,2025.08.29 23:55:00
SOLTRADE_PHASE6_V27_SIGNAL_V1,V27_2025_DEVELOPMENT,2025.08.25 00:00:00,USDCHF,-1,EVALUATED,NONE,0.001599140803,-0.001398953199,0.003221343913,0.7997900000,0.8010700000,2020.07.27 00:00:00,2025.08.25 02:05:00,2025.08.29 23:55:00
SOLTRADE_PHASE6_V27_SIGNAL_V1,V27_2025_DEVELOPMENT,2025.08.25 00:00:00,USDJPY,-1,EVALUATED,NONE,0.000313157378,-0.001880486000,0.002418714479,146.8680000000,146.9140000000,2020.07.27 00:00:00,2025.08.25 02:05:00,2025.08.29 23:55:00
SOLTRADE_PHASE6_V27_SIGNAL_V1,V27_2025_DEVELOPMENT,2025.09.01 00:00:00,EURUSD,1,EVALUATED,NONE,0.000718661268,-0.002892774721,0.001137172767,1.1692600000,1.1684200000,2020.08.03 00:00:00,2025.09.01 02:05:00,2025.09.05 23:55:00
SOLTRADE_PHASE6_V27_SIGNAL_V1,V27_2025_DEVELOPMENT,2025.09.01 00:00:00,GBPUSD,1,EVALUATED,NONE,-0.002417251147,-0.002451590620,0.001255492946,1.3470100000,1.3502700000,2020.08.03 00:00:00,2025.09.01 02:05:00,2025.09.05 23:55:00
SOLTRADE_PHASE6_V27_SIGNAL_V1,V27_2025_DEVELOPMENT,2025.09.01 00:00:00,AUDUSD,1,EVALUATED,NONE,0.000214211397,-0.003982623873,0.001582843551,0.6536300000,0.6534900000,2020.08.03 00:00:00,2025.09.01 02:05:00,2025.09.05 23:55:00
SOLTRADE_PHASE6_V27_SIGNAL_V1,V27_2025_DEVELOPMENT,2025.09.01 00:00:00,NZDUSD,1,EVALUATED,NONE,-0.001291133829,-0.003664493520,0.001493003992,0.5882500000,0.5890100000,2020.07.27 00:00:00,2025.09.01 02:05:00,2025.09.05 23:55:00
SOLTRADE_PHASE6_V27_SIGNAL_V1,V27_2025_DEVELOPMENT,2025.09.01 00:00:00,USDCAD,-1,EVALUATED,NONE,0.000706263568,-0.001229166990,0.001663959193,1.3729400000,1.3739100000,2020.08.03 00:00:00,2025.09.01 02:05:00,2025.09.05 23:55:00
SOLTRADE_PHASE6_V27_SIGNAL_V1,V27_2025_DEVELOPMENT,2025.09.01 00:00:00,USDCHF,-1,EVALUATED,NONE,0.002890591330,-0.001398953199,0.003221343913,0.7979900000,0.8003000000,2020.08.03 00:00:00,2025.09.01 02:05:00,2025.09.05 23:55:00
SOLTRADE_PHASE6_V27_SIGNAL_V1,V27_2025_DEVELOPMENT,2025.09.01 00:00:00,USDJPY,-1,EVALUATED,NONE,0.000027206813,-0.001880486000,0.002418714479,147.0200000000,147.0240000000,2020.08.03 00:00:00,2025.09.01 02:05:00,2025.09.05 23:55:00
SOLTRADE_PHASE6_V27_SIGNAL_V1,V27_2025_DEVELOPMENT,2025.09.08 00:00:00,EURUSD,1,EVALUATED,NONE,-0.000930713173,-0.002892774721,0.001137172767,1.1706000000,1.1716900000,2020.08.10 00:00:00,2025.09.08 02:05:00,2025.09.12 23:55:00
SOLTRADE_PHASE6_V27_SIGNAL_V1,V27_2025_DEVELOPMENT,2025.09.08 00:00:00,GBPUSD,1,EVALUATED,NONE,-0.000881523982,-0.002451590620,0.001255492946,1.3493400000,1.3505300000,2020.08.10 00:00:00,2025.09.08 02:05:00,2025.09.12 23:55:00
SOLTRADE_PHASE6_V27_SIGNAL_V1,V27_2025_DEVELOPMENT,2025.09.08 00:00:00,AUDUSD,1,EVALUATED,NONE,-0.000488766028,-0.003982623873,0.001582843551,0.6545500000,0.6548700000,2020.08.10 00:00:00,2025.09.08 02:05:00,2025.09.12 23:55:00
SOLTRADE_PHASE6_V27_SIGNAL_V1,V27_2025_DEVELOPMENT,2025.09.08 00:00:00,NZDUSD,1,EVALUATED,NONE,-0.000305675375,-0.003664493520,0.001493003992,0.5887700000,0.5889500000,2020.08.03 00:00:00,2025.09.08 02:05:00,2025.09.12 23:55:00
SOLTRADE_PHASE6_V27_SIGNAL_V1,V27_2025_DEVELOPMENT,2025.09.08 00:00:00,USDCAD,-1,EVALUATED,NONE,-0.000108531675,-0.001229166990,0.001663959193,1.3821600000,1.3820100000,2020.08.10 00:00:00,2025.09.08 02:05:00,2025.09.12 23:55:00
SOLTRADE_PHASE6_V27_SIGNAL_V1,V27_2025_DEVELOPMENT,2025.09.08 00:00:00,USDCHF,-1,EVALUATED,NONE,0.001229133114,-0.001398953199,0.003221343913,0.7968200000,0.7978000000,2020.08.10 00:00:00,2025.09.08 02:05:00,2025.09.12 23:55:00
SOLTRADE_PHASE6_V27_SIGNAL_V1,V27_2025_DEVELOPMENT,2025.09.08 00:00:00,USDJPY,-1,EVALUATED,LOWER,-0.004495515448,-0.001880486000,0.002418714479,148.0350000000,147.3710000000,2020.08.10 00:00:00,2025.09.08 02:05:00,2025.09.12 23:55:00
SOLTRADE_PHASE6_V27_SIGNAL_V1,V27_2025_DEVELOPMENT,2025.09.15 00:00:00,EURUSD,1,EVALUATED,NONE,-0.000545581655,-0.002892774721,0.001137172767,1.1727400000,1.1733800000,2020.08.17 00:00:00,2025.09.15 02:05:00,2025.09.19 23:55:00
SOLTRADE_PHASE6_V27_SIGNAL_V1,V27_2025_DEVELOPMENT,2025.09.15 00:00:00,GBPUSD,1,EVALUATED,NONE,-0.000708398238,-0.002451590620,0.001255492946,1.3546900000,1.3556500000,2020.08.17 00:00:00,2025.09.15 02:05:00,2025.09.19 23:55:00
SOLTRADE_PHASE6_V27_SIGNAL_V1,V27_2025_DEVELOPMENT,2025.09.15 00:00:00,AUDUSD,1,EVALUATED,NONE,-0.003149371599,-0.003982623873,0.001582843551,0.6625800000,0.6646700000,2020.08.17 00:00:00,2025.09.15 02:05:00,2025.09.19 23:55:00
SOLTRADE_PHASE6_V27_SIGNAL_V1,V27_2025_DEVELOPMENT,2025.09.15 00:00:00,NZDUSD,1,EVALUATED,NONE,-0.001647834648,-0.003664493520,0.001493003992,0.5942300000,0.5952100000,2020.08.10 00:00:00,2025.09.15 02:05:00,2025.09.19 23:55:00
SOLTRADE_PHASE6_V27_SIGNAL_V1,V27_2025_DEVELOPMENT,2025.09.15 00:00:00,USDCAD,-1,EVALUATED,NONE,0.000925009280,-0.001229166990,0.001663959193,1.3831300000,1.3844100000,2020.08.17 00:00:00,2025.09.15 02:05:00,2025.09.19 23:55:00
SOLTRADE_PHASE6_V27_SIGNAL_V1,V27_2025_DEVELOPMENT,2025.09.15 00:00:00,USDCHF,-1,EVALUATED,NONE,0.001168334503,-0.001398953199,0.003221343913,0.7955400000,0.7964700000,2020.08.17 00:00:00,2025.09.15 02:05:00,2025.09.19 23:55:00
SOLTRADE_PHASE6_V27_SIGNAL_V1,V27_2025_DEVELOPMENT,2025.09.15 00:00:00,USDJPY,-1,EVALUATED,NONE,0.001090996676,-0.001958755249,0.002418714479,147.4910000000,147.6520000000,2020.08.17 00:00:00,2025.09.15 02:05:00,2025.09.19 23:55:00
SOLTRADE_PHASE6_V27_SIGNAL_V1,V27_2025_DEVELOPMENT,2025.09.22 00:00:00,EURUSD,1,EVALUATED,NONE,0.000017030843,-0.002892774721,0.001137172767,1.1743500000,1.1743300000,2020.08.24 00:00:00,2025.09.22 02:05:00,2025.09.26 23:55:00
SOLTRADE_PHASE6_V27_SIGNAL_V1,V27_2025_DEVELOPMENT,2025.09.22 00:00:00,GBPUSD,1,EVALUATED,NONE,-0.000482752740,-0.002451590620,0.001255492946,1.3461200000,1.3467700000,2020.08.24 00:00:00,2025.09.22 02:05:00,2025.09.26 23:55:00
SOLTRADE_PHASE6_V27_SIGNAL_V1,V27_2025_DEVELOPMENT,2025.09.22 00:00:00,AUDUSD,1,EVALUATED,NONE,0.000379440406,-0.003982623873,0.001582843551,0.6589900000,0.6587400000,2020.08.24 00:00:00,2025.09.22 02:05:00,2025.09.26 23:55:00
SOLTRADE_PHASE6_V27_SIGNAL_V1,V27_2025_DEVELOPMENT,2025.09.22 00:00:00,NZDUSD,1,EVALUATED,NONE,0.000768344256,-0.003664493520,0.001493003992,0.5859000000,0.5854500000,2020.08.17 00:00:00,2025.09.22 02:05:00,2025.09.26 23:55:00
SOLTRADE_PHASE6_V27_SIGNAL_V1,V27_2025_DEVELOPMENT,2025.09.22 00:00:00,USDCAD,-1,EVALUATED,NONE,0.000029047180,-0.001229166990,0.001589088595,1.3770500000,1.3770900000,2020.08.24 00:00:00,2025.09.22 02:05:00,2025.09.26 23:55:00
SOLTRADE_PHASE6_V27_SIGNAL_V1,V27_2025_DEVELOPMENT,2025.09.22 00:00:00,USDCHF,-1,EVALUATED,NONE,0.002291384394,-0.001398953199,0.003221343913,0.7933700000,0.7951900000,2020.08.24 00:00:00,2025.09.22 02:05:00,2025.09.26 23:55:00
SOLTRADE_PHASE6_V27_SIGNAL_V1,V27_2025_DEVELOPMENT,2025.09.22 00:00:00,USDJPY,-1,EVALUATED,NONE,0.000561153964,-0.001958755249,0.002418714479,147.8680000000,147.9510000000,2020.08.24 00:00:00,2025.09.22 02:05:00,2025.09.26 23:55:00
SOLTRADE_PHASE6_V27_SIGNAL_V1,V27_2025_DEVELOPMENT,2025.09.29 00:00:00,EURUSD,1,EVALUATED,NONE,-0.000153868511,-0.002892774721,0.001137172767,1.1697400000,1.1699200000,2020.08.31 00:00:00,2025.09.29 02:05:00,2025.10.03 23:55:00
SOLTRADE_PHASE6_V27_SIGNAL_V1,V27_2025_DEVELOPMENT,2025.09.29 00:00:00,GBPUSD,1,EVALUATED,NONE,-0.000918427985,-0.002451590620,0.001255492946,1.3386300000,1.3398600000,2020.08.31 00:00:00,2025.09.29 02:05:00,2025.10.03 23:55:00
SOLTRADE_PHASE6_V27_SIGNAL_V1,V27_2025_DEVELOPMENT,2025.09.29 00:00:00,AUDUSD,1,EVALUATED,NONE,0.000015282224,-0.003982623873,0.001582843551,0.6543600000,0.6543500000,2020.08.31 00:00:00,2025.09.29 02:05:00,2025.10.03 23:55:00
SOLTRADE_PHASE6_V27_SIGNAL_V1,V27_2025_DEVELOPMENT,2025.09.29 00:00:00,NZDUSD,1,EVALUATED,NONE,0.000779605559,-0.003664493520,0.001493003992,0.5774400000,0.5769900000,2020.08.24 00:00:00,2025.09.29 02:05:00,2025.10.03 23:55:00
SOLTRADE_PHASE6_V27_SIGNAL_V1,V27_2025_DEVELOPMENT,2025.09.29 00:00:00,USDCAD,-1,EVALUATED,NONE,0.001105440458,-0.001229166990,0.001589088595,1.3923400000,1.3938800000,2020.08.31 00:00:00,2025.09.29 02:05:00,2025.10.03 23:55:00
SOLTRADE_PHASE6_V27_SIGNAL_V1,V27_2025_DEVELOPMENT,2025.09.29 00:00:00,USDCHF,-1,EVALUATED,NONE,0.001492378488,-0.001398953199,0.003221343913,0.7967900000,0.7979800000,2020.08.31 00:00:00,2025.09.29 02:05:00,2025.10.03 23:55:00
SOLTRADE_PHASE6_V27_SIGNAL_V1,V27_2025_DEVELOPMENT,2025.09.29 00:00:00,USDJPY,-1,EVALUATED,NONE,0.000809665171,-0.001958755249,0.002418714479,149.3840000000,149.5050000000,2020.08.31 00:00:00,2025.09.29 02:05:00,2025.10.03 23:55:00
SOLTRADE_PHASE6_V27_SIGNAL_V1,V27_2025_DEVELOPMENT,2025.10.06 00:00:00,EURUSD,1,EVALUATED,NONE,-0.001653710142,-0.002892774721,0.001137172767,1.1721500000,1.1740900000,2020.09.07 00:00:00,2025.10.06 02:05:00,2025.10.10 23:55:00
SOLTRADE_PHASE6_V27_SIGNAL_V1,V27_2025_DEVELOPMENT,2025.10.06 00:00:00,GBPUSD,1,EVALUATED,LOWER,-0.003300234904,-0.002451590620,0.001255492946,1.3431400000,1.3475800000,2020.09.07 00:00:00,2025.10.06 02:05:00,2025.10.10 23:55:00
SOLTRADE_PHASE6_V27_SIGNAL_V1,V27_2025_DEVELOPMENT,2025.10.06 00:00:00,AUDUSD,1,EVALUATED,NONE,-0.000757966261,-0.003982623873,0.001582843551,0.6594100000,0.6599100000,2020.09.07 00:00:00,2025.10.06 02:05:00,2025.10.10 23:55:00
SOLTRADE_PHASE6_V27_SIGNAL_V1,V27_2025_DEVELOPMENT,2025.10.06 00:00:00,NZDUSD,1,EVALUATED,LOWER,-0.003956994410,-0.003664493520,0.001493003992,0.5801000000,0.5824000000,2020.08.31 00:00:00,2025.10.06 02:05:00,2025.10.10 23:55:00
SOLTRADE_PHASE6_V27_SIGNAL_V1,V27_2025_DEVELOPMENT,2025.10.06 00:00:00,USDCAD,-1,EVALUATED,NONE,-0.000179269942,-0.001229166990,0.001589088595,1.3946700000,1.3944200000,2020.09.07 00:00:00,2025.10.06 02:05:00,2025.10.10 23:55:00
SOLTRADE_PHASE6_V27_SIGNAL_V1,V27_2025_DEVELOPMENT,2025.10.06 00:00:00,USDCHF,-1,EVALUATED,LOWER,-0.003128438020,-0.001398953199,0.003221343913,0.7971700000,0.7946800000,2020.09.07 00:00:00,2025.10.06 02:05:00,2025.10.10 23:55:00
SOLTRADE_PHASE6_V27_SIGNAL_V1,V27_2025_DEVELOPMENT,2025.10.06 00:00:00,USDJPY,-1,EVALUATED,LOWER,-0.013410543310,-0.001958755249,0.002418714479,149.4630000000,147.4720000000,2020.09.07 00:00:00,2025.10.06 02:05:00,2025.10.10 23:55:00
SOLTRADE_PHASE6_V27_SIGNAL_V1,V27_2025_DEVELOPMENT,2025.10.13 00:00:00,EURUSD,1,EVALUATED,NONE,-0.000198020655,-0.002892774721,0.001137172767,1.1613800000,1.1616100000,2020.09.14 00:00:00,2025.10.13 02:05:00,2025.10.17 23:55:00
SOLTRADE_PHASE6_V27_SIGNAL_V1,V27_2025_DEVELOPMENT,2025.10.13 00:00:00,GBPUSD,1,EVALUATED,NONE,-0.000599444034,-0.002451590620,0.001255492946,1.3341700000,1.3349700000,2020.09.14 00:00:00,2025.10.13 02:05:00,2025.10.17 23:55:00
SOLTRADE_PHASE6_V27_SIGNAL_V1,V27_2025_DEVELOPMENT,2025.10.13 00:00:00,AUDUSD,1,EVALUATED,UPPER,0.006718984763,-0.003982623873,0.001582843551,0.6510900000,0.6467300000,2020.09.14 00:00:00,2025.10.13 02:05:00,2025.10.17 23:55:00
SOLTRADE_PHASE6_V27_SIGNAL_V1,V27_2025_DEVELOPMENT,2025.10.13 00:00:00,NZDUSD,1,EVALUATED,UPPER,0.002778483408,-0.003676595416,0.001493003992,0.5730500000,0.5714600000,2020.09.07 00:00:00,2025.10.13 02:05:00,2025.10.17 23:55:00
SOLTRADE_PHASE6_V27_SIGNAL_V1,V27_2025_DEVELOPMENT,2025.10.13 00:00:00,USDCAD,-1,EVALUATED,NONE,0.001014735184,-0.001229166990,0.001589088595,1.3986700000,1.4000900000,2020.09.14 00:00:00,2025.10.13 02:05:00,2025.10.17 23:55:00
SOLTRADE_PHASE6_V27_SIGNAL_V1,V27_2025_DEVELOPMENT,2025.10.13 00:00:00,USDCHF,-1,EVALUATED,LOWER,-0.002065301799,-0.001416666904,0.003221343913,0.7997400000,0.7980900000,2020.09.14 00:00:00,2025.10.13 02:05:00,2025.10.17 23:55:00
SOLTRADE_PHASE6_V27_SIGNAL_V1,V27_2025_DEVELOPMENT,2025.10.13 00:00:00,USDJPY,-1,EVALUATED,LOWER,-0.004211338537,-0.002060410393,0.002418714479,151.8150000000,151.1770000000,2020.09.14 00:00:00,2025.10.13 02:05:00,2025.10.17 23:55:00
SOLTRADE_PHASE6_V27_SIGNAL_V1,V27_2025_DEVELOPMENT,2025.10.20 00:00:00,EURUSD,1,EVALUATED,NONE,0.000755079662,-0.002892774721,0.001137172767,1.1658800000,1.1650000000,2020.09.21 00:00:00,2025.10.20 02:05:00,2025.10.24 23:55:00
