deal_ticket,order_ticket,position_identifier,time,time_msc,entry,type,reason,volume,price,profit,commission,swap,fee,magic,symbol,comment,in_research_window
70,70,70,2025.06.09 10:05:01,1749463501790,0,1,3,0.01000000,1.3679500000,0.00000000,0.00000000,0.00000000,0.00000000,2908202605,USDCAD,SolTrade TBV1,YES
71,71,68,2025.06.16 10:05:00,1750068300332,1,0,3,0.01000000,0.6504900000,1.26000000,0.00000000,-0.06000000,0.00000000,2908202603,AUDUSD,SolTrade TBV1 exit,YES
72,72,69,2025.06.16 10:05:00,1750068300332,1,1,3,0.01000000,0.6027500000,-1.94000000,0.00000000,-0.20000000,0.00000000,2908202604,NZDUSD,SolTrade TBV1 exit,YES
73,73,70,2025.06.16 10:05:00,1750068300332,1,0,3,0.01000000,1.3581700000,7.20000000,0.00000000,-0.48000000,0.00000000,2908202605,USDCAD,SolTrade TBV1 exit,YES
74,74,74,2025.06.16 10:05:02,1750068302458,0,1,3,0.01000000,0.6503700000,0.00000000,0.00000000,0.00000000,0.00000000,2908202603,AUDUSD,SolTrade TBV1,YES
75,75,74,2025.06.23 10:05:00,1750673100400,1,0,3,0.01000000,0.6421400000,8.23000000,0.00000000,-0.06000000,0.00000000,2908202603,AUDUSD,SolTrade TBV1 exit,YES
76,76,76,2025.06.23 10:05:01,1750673101008,0,1,3,0.01000000,0.5929800000,0.00000000,0.00000000,0.00000000,0.00000000,2908202604,NZDUSD,SolTrade TBV1,YES
77,77,77,2025.06.23 10:05:01,1750673101008,0,1,3,0.01000000,0.8165600000,0.00000000,0.00000000,0.00000000,0.00000000,2908202606,USDCHF,SolTrade TBV1,YES
78,78,76,2025.06.30 10:05:00,1751277900104,1,0,3,0.01000000,0.6076500000,-14.67000000,0.00000000,0.01000000,0.00000000,2908202604,NZDUSD,SolTrade TBV1 exit,YES
79,79,77,2025.06.30 10:05:00,1751277900104,1,0,3,0.01000000,0.7981900000,23.01000000,0.00000000,-1.00000000,0.00000000,2908202606,USDCHF,SolTrade TBV1 exit,YES
80,80,80,2025.06.30 10:05:01,1751277901014,0,0,3,0.01000000,1.3660300000,0.00000000,0.00000000,0.00000000,0.00000000,2908202605,USDCAD,SolTrade TBV1,YES
81,81,81,2025.06.30 10:05:01,1751277901014,0,1,3,0.01000000,0.7980800000,0.00000000,0.00000000,0.00000000,0.00000000,2908202606,USDCHF,SolTrade TBV1,YES
82,82,80,2025.07.07 10:05:00,1751882700403,1,1,3,0.01000000,1.3646400000,-1.02000000,0.00000000,0.20000000,0.00000000,2908202605,USDCAD,SolTrade TBV1 exit,YES
83,83,81,2025.07.07 10:05:00,1751882700403,1,0,3,0.01000000,0.7953500000,3.43000000,0.00000000,-1.04000000,0.00000000,2908202606,USDCHF,SolTrade TBV1 exit,YES
84,84,84,2025.07.07 10:05:01,1751882701010,0,0,3,0.01000000,1.1755400000,0.00000000,0.00000000,0.00000000,0.00000000,2908202601,EURUSD,SolTrade TBV1,YES
85,85,85,2025.07.07 10:05:01,1751882701010,0,0,3,0.01000000,1.3648100000,0.00000000,0.00000000,0.00000000,0.00000000,2908202605,USDCAD,SolTrade TBV1,YES
86,86,86,2025.07.07 10:05:01,1751882701010,0,1,3,0.01000000,0.7951900000,0.00000000,0.00000000,0.00000000,0.00000000,2908202606,USDCHF,SolTrade TBV1,YES
87,87,84,2025.07.14 10:05:00,1752487500364,1,1,3,0.01000000,1.1663800000,-9.16000000,0.00000000,-0.69000000,0.00000000,2908202601,EURUSD,SolTrade TBV1 exit,YES
88,88,85,2025.07.14 10:05:00,1752487500364,1,1,3,0.01000000,1.3694600000,3.40000000,0.00000000,0.20000000,0.00000000,2908202605,USDCAD,SolTrade TBV1 exit,YES
89,89,86,2025.07.14 10:05:00,1752487500364,1,0,3,0.01000000,0.7980200000,-3.55000000,0.00000000,-1.04000000,0.00000000,2908202606,USDCHF,SolTrade TBV1 exit,YES
90,90,90,2025.07.14 10:05:02,1752487502590,0,0,3,0.01000000,0.6557700000,0.00000000,0.00000000,0.00000000,0.00000000,2908202603,AUDUSD,SolTrade TBV1,YES
91,91,91,2025.07.14 10:05:02,1752487502590,0,1,3,0.01000000,0.7978700000,0.00000000,0.00000000,0.00000000,0.00000000,2908202606,USDCHF,SolTrade TBV1,YES
92,92,90,2025.07.21 10:05:00,1753092300327,1,1,3,0.01000000,0.6517000000,-4.07000000,0.00000000,-0.13000000,0.00000000,2908202603,AUDUSD,SolTrade TBV1 exit,YES
93,93,91,2025.07.21 10:05:00,1753092300327,1,0,3,0.01000000,0.8003300000,-3.07000000,0.00000000,-1.00000000,0.00000000,2908202606,USDCHF,SolTrade TBV1 exit,YES
94,94,94,2025.07.28 10:05:00,1753697100383,0,0,3,0.01000000,0.6549100000,0.00000000,0.00000000,0.00000000,0.00000000,2908202603,AUDUSD,SolTrade TBV1,YES
95,95,95,2025.07.28 10:05:00,1753697100383,0,1,3,0.01000000,0.7964100000,0.00000000,0.00000000,0.00000000,0.00000000,2908202606,USDCHF,SolTrade TBV1,YES
96,96,95,2025.07.30 21:53:09,1753912389020,1,0,4,0.01000000,0.8135600000,-21.08000000,0.00000000,-0.28000000,0.00000000,2908202606,USDCHF,sl 0.81355,YES
97,97,94,2025.08.04 10:05:00,1754301900483,1,1,3,0.01000000,0.6472500000,-7.66000000,0.00000000,-0.13000000,0.00000000,2908202603,AUDUSD,SolTrade TBV1 exit,YES
98,98,98,2025.08.04 10:05:01,1754301901394,0,1,3,0.01000000,0.6472500000,0.00000000,0.00000000,0.00000000,0.00000000,2908202603,AUDUSD,SolTrade TBV1,YES
99,99,99,2025.08.04 10:05:01,1754301901394,0,1,3,0.01000000,1.3783100000,0.00000000,0.00000000,0.00000000,0.00000000,2908202605,USDCAD,SolTrade TBV1,YES
100,100,98,2025.08.11 10:05:00,1754906700662,1,0,3,0.01000000,0.6519400000,-4.69000000,0.00000000,-0.06000000,0.00000000,2908202603,AUDUSD,SolTrade TBV1 exit,YES
101,101,99,2025.08.11 10:05:00,1754906700662,1,0,3,0.01000000,1.3766900000,1.18000000,0.00000000,-0.48000000,0.00000000,2908202605,USDCAD,SolTrade TBV1 exit,YES
102,102,102,2025.08.18 10:05:00,1755511500471,0,1,3,0.01000000,0.5933900000,0.00000000,0.00000000,0.00000000,0.00000000,2908202604,NZDUSD,SolTrade TBV1,YES
103,103,103,2025.08.18 10:05:00,1755511500471,0,0,3,0.01000000,0.8061500000,0.00000000,0.00000000,0.00000000,0.00000000,2908202606,USDCHF,SolTrade TBV1,YES
104,104,102,2025.08.25 10:05:00,1756116300455,1,0,3,0.01000000,0.5875500000,5.84000000,0.00000000,0.01000000,0.00000000,2908202604,NZDUSD,SolTrade TBV1 exit,YES
105,105,103,2025.08.25 10:05:00,1756116300455,1,1,3,0.01000000,0.8020900000,-5.06000000,0.00000000,0.50000000,0.00000000,2908202606,USDCHF,SolTrade TBV1 exit,YES
106,106,106,2025.08.25 10:05:01,1756116301062,0,0,3,0.01000000,1.1716400000,0.00000000,0.00000000,0.00000000,0.00000000,2908202601,EURUSD,SolTrade TBV1,YES
107,107,107,2025.08.25 10:05:01,1756116301062,0,0,3,0.01000000,1.3518200000,0.00000000,0.00000000,0.00000000,0.00000000,2908202602,GBPUSD,SolTrade TBV1,YES
108,108,108,2025.08.25 10:05:01,1756116301062,0,1,3,0.01000000,0.5874100000,0.00000000,0.00000000,0.00000000,0.00000000,2908202604,NZDUSD,SolTrade TBV1,YES
109,109,109,2025.08.25 10:05:01,1756116301062,0,0,3,0.02000000,1.3829600000,0.00000000,0.00000000,0.00000000,0.00000000,2908202605,USDCAD,SolTrade TBV1,YES
110,110,106,2025.09.01 10:05:00,1756721100146,1,1,3,0.01000000,1.1724200000,0.78000000,0.00000000,-0.69000000,0.00000000,2908202601,EURUSD,SolTrade TBV1 exit,YES
111,111,107,2025.09.01 10:05:00,1756721100146,1,1,3,0.01000000,1.3532400000,1.42000000,0.00000000,-0.20000000,0.00000000,2908202602,GBPUSD,SolTrade TBV1 exit,YES
112,112,108,2025.09.01 10:05:00,1756721100146,1,0,3,0.01000000,0.5897500000,-2.34000000,0.00000000,0.01000000,0.00000000,2908202604,NZDUSD,SolTrade TBV1 exit,YES
113,113,109,2025.09.01 10:05:00,1756721100146,1,1,3,0.02000000,1.3747600000,-11.93000000,0.00000000,0.35000000,0.00000000,2908202605,USDCAD,SolTrade TBV1 exit,YES
114,114,114,2025.09.01 10:05:01,1756721101666,0,0,3,0.01000000,1.1726100000,0.00000000,0.00000000,0.00000000,0.00000000,2908202601,EURUSD,SolTrade TBV1,YES
115,115,115,2025.09.01 10:05:01,1756721101666,0,1,3,0.01000000,0.5896100000,0.00000000,0.00000000,0.00000000,0.00000000,2908202604,NZDUSD,SolTrade TBV1,YES
116,116,116,2025.09.01 10:05:01,1756721101666,0,0,3,0.02000000,1.3749300000,0.00000000,0.00000000,0.00000000,0.00000000,2908202605,USDCAD,SolTrade TBV1,YES
117,117,117,2025.09.01 10:05:01,1756721101666,0,1,3,0.01000000,0.7992300000,0.00000000,0.00000000,0.00000000,0.00000000,2908202606,USDCHF,SolTrade TBV1,YES
118,118,114,2025.09.08 10:05:00,1757325900464,1,1,3,0.01000000,1.1725400000,-0.07000000,0.00000000,-0.69000000,0.00000000,2908202601,EURUSD,SolTrade TBV1 exit,YES
119,119,115,2025.09.08 10:05:00,1757325900464,1,0,3,0.01000000,0.5919600000,-2.35000000,0.00000000,0.01000000,0.00000000,2908202604,NZDUSD,SolTrade TBV1 exit,YES
120,120,116,2025.09.08 10:05:00,1757325900464,1,1,3,0.02000000,1.3821600000,10.46000000,0.00000000,0.35000000,0.00000000,2908202605,USDCAD,SolTrade TBV1 exit,YES
121,121,117,2025.09.08 10:05:00,1757325900464,1,0,3,0.01000000,0.7964100000,3.54000000,0.00000000,-1.00000000,0.00000000,2908202606,USDCHF,SolTrade TBV1 exit,YES
122,122,122,2025.09.15 10:05:00,1757930700701,0,0,3,0.01000000,0.6658600000,0.00000000,0.00000000,0.00000000,0.00000000,2908202603,AUDUSD,SolTrade TBV1,YES
123,123,123,2025.09.15 10:05:00,1757930700701,0,0,3,0.01000000,0.5957100000,0.00000000,0.00000000,0.00000000,0.00000000,2908202604,NZDUSD,SolTrade TBV1,YES
124,124,124,2025.09.15 10:05:00,1757930700701,0,0,3,0.02000000,1.3837500000,0.00000000,0.00000000,0.00000000,0.00000000,2908202605,USDCAD,SolTrade TBV1,YES
125,125,125,2025.09.15 10:05:00,1757930700701,0,0,3,0.01000000,147.5530000000,0.00000000,0.00000000,0.00000000,0.00000000,2908202607,USDJPY,SolTrade TBV1,YES
126,126,122,2025.09.22 10:05:00,1758535500561,1,1,3,0.01000000,0.6587100000,-7.15000000,0.00000000,-0.13000000,0.00000000,2908202603,AUDUSD,SolTrade TBV1 exit,YES
127,127,123,2025.09.22 10:05:00,1758535500561,1,1,3,0.01000000,0.5850600000,-10.65000000,0.00000000,-0.20000000,0.00000000,2908202604,NZDUSD,SolTrade TBV1 exit,YES
128,128,124,2025.09.22 10:05:00,1758535500561,1,1,3,0.02000000,1.3799400000,-5.52000000,0.00000000,0.35000000,0.00000000,2908202605,USDCAD,SolTrade TBV1 exit,YES
129,129,125,2025.09.22 10:05:00,1758535500561,1,1,3,0.01000000,148.0260000000,3.20000000,0.00000000,0.44000000,0.00000000,2908202607,USDJPY,SolTrade TBV1 exit,YES
130,130,130,2025.09.29 10:05:00,1759140300244,0,0,3,0.01000000,1.1722700000,0.00000000,0.00000000,0.00000000,0.00000000,2908202601,EURUSD,SolTrade TBV1,YES
131,131,131,2025.09.29 10:05:00,1759140300244,0,1,3,0.01000000,0.5786200000,0.00000000,0.00000000,0.00000000,0.00000000,2908202604,NZDUSD,SolTrade TBV1,YES
132,132,132,2025.09.29 10:05:00,1759140300244,0,0,3,0.02000000,1.3928200000,0.00000000,0.00000000,0.00000000,0.00000000,2908202605,USDCAD,SolTrade TBV1,YES
133,133,133,2025.09.29 10:05:00,1759140300244,0,1,3,0.01000000,0.7963900000,0.00000000,0.00000000,0.00000000,0.00000000,2908202606,USDCHF,SolTrade TBV1,YES
134,134,130,2025.10.06 10:05:00,1759745100332,1,1,3,0.01000000,1.1697800000,-2.49000000,0.00000000,-0.69000000,0.00000000,2908202601,EURUSD,SolTrade TBV1 exit,YES
135,135,131,2025.10.06 10:05:00,1759745100332,1,0,3,0.01000000,0.5836300000,-5.01000000,0.00000000,0.01000000,0.00000000,2908202604,NZDUSD,SolTrade TBV1 exit,YES
136,136,132,2025.10.06 10:05:00,1759745100332,1,1,3,0.02000000,1.3946300000,2.60000000,0.00000000,0.35000000,0.00000000,2908202605,USDCAD,SolTrade TBV1 exit,YES
137,137,133,2025.10.06 10:05:00,1759745100332,1,0,3,0.01000000,0.7976200000,-1.54000000,0.00000000,-1.04000000,0.00000000,2908202606,USDCHF,SolTrade TBV1 exit,YES
138,138,138,2025.10.06 10:05:01,1759745101141,0,0,3,0.01000000,1.1699600000,0.00000000,0.00000000,0.00000000,0.00000000,2908202601,EURUSD,SolTrade TBV1,YES
139,139,139,2025.10.06 10:05:01,1759745101141,0,1,3,0.01000000,0.5834900000,0.00000000,0.00000000,0.00000000,0.00000000,2908202604,NZDUSD,SolTrade TBV1,YES
140,140,140,2025.10.06 10:05:01,1759745101141,0,1,3,0.01000000,0.7974300000,0.00000000,0.00000000,0.00000000,0.00000000,2908202606,USDCHF,SolTrade TBV1,YES
141,141,141,2025.10.06 10:05:01,1759745101141,0,0,3,0.01000000,150.0120000000,0.00000000,0.00000000,0.00000000,0.00000000,2908202607,USDJPY,SolTrade TBV1,YES
142,142,138,2025.10.13 10:05:00,1760349900490,1,1,3,0.01000000,1.1610300000,-8.93000000,0.00000000,-0.69000000,0.00000000,2908202601,EURUSD,SolTrade TBV1 exit,YES
143,143,139,2025.10.13 10:05:00,1760349900490,1,0,3,0.01000000,0.5734100000,10.08000000,0.00000000,0.01000000,0.00000000,2908202604,NZDUSD,SolTrade TBV1 exit,YES
144,144,140,2025.10.13 10:05:00,1760349900490,1,0,3,0.01000000,0.8014200000,-4.98000000,0.00000000,-1.02000000,0.00000000,2908202606,USDCHF,SolTrade TBV1 exit,YES
145,145,141,2025.10.13 10:05:00,1760349900490,1,1,3,0.01000000,152.0470000000,13.38000000,0.00000000,0.43000000,0.00000000,2908202607,USDJPY,SolTrade TBV1 exit,YES
146,146,146,2025.10.13 10:05:01,1760349901199,0,1,3,0.01000000,0.5732400000,0.00000000,0.00000000,0.00000000,0.00000000,2908202604,NZDUSD,SolTrade TBV1,YES
147,147,147,2025.10.13 10:05:01,1760349901199,0,1,3,0.01000000,0.8012600000,0.00000000,0.00000000,0.00000000,0.00000000,2908202606,USDCHF,SolTrade TBV1,YES
