run_id,segment,formal_dataset,cost_profile,execution_layer,position_identifier,direction,entry_time,exit_time,entry_price,exit_price,volume,initial_risk_amount,native_deal_net_before_external_commission,native_tester_commission,external_commission_adjustment,native_trade_net,spread_cost,swap_cost,fee_cost,adverse_entry_slippage_cost,adverse_exit_slippage_cost,native_friction,supplementary_multiplier,supplementary_charge,adjusted_trade_net,adjusted_net_R,exit_reason,holding_seconds,synthetic_equity_before,synthetic_cash_flow,synthetic_equity_after
029-2025-s3-high-delay200,2025_S3,V25_2025_DEVELOPMENT_REUSE,HIGH,FIXED_DELAY_200_MS,54,BUY,2025.05.14 18:05:01,2025.05.14 22:04:45,1.1208,1.11674,0.06,24.36,-24.36,0.0,0.36,-24.72,0.78,0.0,0.0,0.0,0.0,1.1400000000000001,0.5,0.5700000000000001,-25.29,-1.0381773399014778,STOP_LOSS_EXIT,14384.0,9683.40948454982,-25.13274074961668,9658.276743800203
029-2025-s3-high-delay200,2025_S3,V25_2025_DEVELOPMENT_REUSE,HIGH,FIXED_DELAY_200_MS,56,BUY,2025.05.15 18:05:00,2025.05.15 22:05:00,1.11856,1.11739,0.05,20.6,-5.85,0.0,0.30000000000000004,-6.1499999999999995,0.6000000000000001,0.0,0.0,0.0,0.0,0.9000000000000001,0.5,0.45000000000000007,-6.6,-0.3203883495145631,FIXING_REVERSAL_TIME_EXIT,14400.0,9658.276743800203,-7.735998362752589,9650.54074543745
029-2025-s3-high-delay200,2025_S3,V25_2025_DEVELOPMENT_REUSE,HIGH,FIXED_DELAY_200_MS,58,BUY,2025.05.16 18:05:01,2025.05.16 22:05:00,1.11587,1.11526,0.07,23.38,-4.27,0.0,0.42000000000000004,-4.6899999999999995,0.8400000000000001,0.0,0.0,0.0,0.0,1.2600000000000002,0.5,0.6300000000000001,-5.319999999999999,-0.2275449101796407,FIXING_REVERSAL_TIME_EXIT,14399.0,9650.54074543745,-5.489828567763819,9645.050916869686
029-2025-s3-high-delay200,2025_S3,V25_2025_DEVELOPMENT_REUSE,HIGH,FIXED_DELAY_200_MS,60,BUY,2025.05.19 18:05:00,2025.05.19 22:05:00,1.12498,1.12351,0.06,22.56,-8.82,0.0,0.36,-9.18,0.72,0.0,0.0,0.06000000000039307,0.0,1.1400000000003931,0.5,0.5700000000001966,-9.750000000000195,-0.43218085106383847,FIXING_REVERSAL_TIME_EXIT,14400.0,9645.050916869686,-10.421015784516992,9634.629901085169
029-2025-s3-high-delay200,2025_S3,V25_2025_DEVELOPMENT_REUSE,HIGH,FIXED_DELAY_200_MS,62,BUY,2025.05.20 18:05:01,2025.05.20 22:05:00,1.1266,1.1274,0.06,21.36,4.8,0.0,0.36,4.4399999999999995,0.72,0.0,0.0,0.0,0.0,1.08,0.5,0.54,3.8999999999999995,0.18258426966292132,FIXING_REVERSAL_TIME_EXIT,14399.0,9634.629901085169,4.397829659905449,9639.027730745074
029-2025-s3-high-delay200,2025_S3,V25_2025_DEVELOPMENT_REUSE,HIGH,FIXED_DELAY_200_MS,64,BUY,2025.05.21 18:05:00,2025.05.21 22:05:00,1.13437,1.13345,0.06,22.38,-5.52,0.0,0.36,-5.88,0.72,0.0,0.0,0.0,0.0,1.08,0.5,0.54,-6.42,-0.2868632707774799,FIXING_REVERSAL_TIME_EXIT,14400.0,9639.027730745074,-6.912707554890905,9632.115023190183
029-2025-s3-high-delay200,2025_S3,V25_2025_DEVELOPMENT_REUSE,HIGH,FIXED_DELAY_200_MS,66,BUY,2025.05.22 18:05:00,2025.05.22 22:05:02,1.12812,1.12835,0.06,23.82,1.38,0.0,0.36,1.02,0.72,0.0,0.0,0.0,0.0,1.08,0.5,0.54,0.48,0.020151133501259445,FIXING_REVERSAL_TIME_EXIT,14402.0,9632.115023190183,0.48524508932948024,9632.600268279512
029-2025-s3-high-delay200,2025_S3,V25_2025_DEVELOPMENT_REUSE,HIGH,FIXED_DELAY_200_MS,68,BUY,2025.05.23 18:05:00,2025.05.23 22:05:02,1.13415,1.13634,0.05,23.85,10.95,0.0,0.30000000000000004,10.649999999999999,0.6000000000000001,0.0,0.0,0.0,0.0,0.9000000000000001,0.5,0.45000000000000007,10.2,0.42767295597484273,FIXING_REVERSAL_TIME_EXIT,14402.0,9632.600268279512,10.299006576147905,9642.89927485566
029-2025-s3-high-delay200,2025_S3,V25_2025_DEVELOPMENT_REUSE,HIGH,FIXED_DELAY_200_MS,70,BUY,2025.05.26 18:05:00,2025.05.26 22:05:00,1.1382,1.138,0.08,24.16,-1.6,0.0,0.48,-2.08,1.04,0.0,0.0,0.0,0.0,1.52,0.5,0.76,-2.84,-0.11754966887417218,FIXING_REVERSAL_TIME_EXIT,14400.0,9642.89927485566,-2.8337990418656944,9640.065475813793
029-2025-s3-high-delay200,2025_S3,V25_2025_DEVELOPMENT_REUSE,HIGH,FIXED_DELAY_200_MS,72,BUY,2025.05.27 18:05:00,2025.05.27 22:05:04,1.134,1.13365,0.07,22.05,-2.45,0.0,0.42000000000000004,-2.87,0.8400000000000001,0.0,0.0,0.0,0.0,1.2600000000000002,0.5,0.6300000000000001,-3.5,-0.15873015873015872,FIXING_REVERSAL_TIME_EXIT,14404.0,9640.065475813793,-3.825422807862616,9636.240053005931
029-2025-s3-high-delay200,2025_S3,V25_2025_DEVELOPMENT_REUSE,HIGH,FIXED_DELAY_200_MS,74,BUY,2025.05.28 18:05:00,2025.05.28 22:05:00,1.13076,1.12918,0.07,21.98,-11.06,0.0,0.42000000000000004,-11.48,0.8400000000000001,0.0,0.0,0.0,0.0,1.2600000000000002,0.5,0.6300000000000001,-12.110000000000001,-0.550955414012739,FIXING_REVERSAL_TIME_EXIT,14400.0,9636.240053005931,-13.272846569825052,9622.967206436106
029-2025-s3-high-delay200,2025_S3,V25_2025_DEVELOPMENT_REUSE,HIGH,FIXED_DELAY_200_MS,76,BUY,2025.05.29 18:05:00,2025.05.29 22:05:04,1.1358,1.1375,0.05,22.8,8.5,0.0,0.30000000000000004,8.2,0.6000000000000001,0.0,0.0,0.0,0.0,0.9000000000000001,0.5,0.45000000000000007,7.749999999999999,0.33991228070175433,FIXING_REVERSAL_TIME_EXIT,14404.0,9622.967206436106,8.177411825644716,9631.144618261751
029-2025-s3-high-delay200,2025_S3,V25_2025_DEVELOPMENT_REUSE,HIGH,FIXED_DELAY_200_MS,78,BUY,2025.05.30 18:05:00,2025.05.30 22:05:01,1.13546,1.13586,0.06,23.76,2.4,0.0,0.36,2.04,0.72,0.0,0.0,0.0,0.0,1.08,0.5,0.54,1.5,0.06313131313131312,FIXING_REVERSAL_TIME_EXIT,14401.0,9631.144618261751,1.5200670167711094,9632.664685278522
029-2025-s3-high-delay200,2025_S3,V25_2025_DEVELOPMENT_REUSE,HIGH,FIXED_DELAY_200_MS,80,BUY,2025.06.02 18:05:00,2025.06.02 22:05:01,1.14328,1.14348,0.06,22.02,1.2,0.0,0.36,0.84,0.78,0.0,0.0,0.0,0.0,1.1400000000000001,0.5,0.5700000000000001,0.2699999999999999,0.012261580381471385,FIXING_REVERSAL_TIME_EXIT,14401.0,9632.664685278522,0.2952792308157584,9632.959964509337
029-2025-s3-high-delay200,2025_S3,V25_2025_DEVELOPMENT_REUSE,HIGH,FIXED_DELAY_200_MS,82,BUY,2025.06.03 18:05:01,2025.06.03 22:05:04,1.13883,1.13746,0.07,22.61,-9.59,0.0,0.42000000000000004,-10.01,0.8400000000000001,0.0,0.0,0.0,0.0,1.2600000000000002,0.5,0.6300000000000001,-10.64,-0.4705882352941177,FIXING_REVERSAL_TIME_EXIT,14403.0,9632.959964509337,-11.33289407589334,9621.627070433444
029-2025-s3-high-delay200,2025_S3,V25_2025_DEVELOPMENT_REUSE,HIGH,FIXED_DELAY_200_MS,84,BUY,2025.06.04 18:05:00,2025.06.04 22:05:03,1.14273,1.14188,0.06,21.36,-5.1,0.0,0.36,-5.46,0.72,0.0,0.0,0.0,0.0,1.08,0.5,0.54,-6.0,-0.2808988764044944,FIXING_REVERSAL_TIME_EXIT,14403.0,9621.627070433444,-6.756760583169553,9614.870309850274
029-2025-s3-high-delay200,2025_S3,V25_2025_DEVELOPMENT_REUSE,HIGH,FIXED_DELAY_200_MS,86,BUY,2025.06.05 18:05:00,2025.06.05 22:05:00,1.14536,1.14427,0.06,23.94,-6.54,0.0,0.36,-6.9,0.78,0.0,0.0,0.0,0.0,1.1400000000000001,0.5,0.5700000000000001,-7.470000000000001,-0.31203007518796994,FIXING_REVERSAL_TIME_EXIT,14400.0,9614.870309850274,-7.500321764262901,9607.369988086011
029-2025-s3-high-delay200,2025_S3,V25_2025_DEVELOPMENT_REUSE,HIGH,FIXED_DELAY_200_MS,88,BUY,2025.06.06 18:05:00,2025.06.06 22:05:01,1.13884,1.13971,0.06,21.84,5.22,0.0,0.36,4.859999999999999,0.72,0.0,0.0,0.0,0.0,1.08,0.5,0.54,4.319999999999999,0.19780219780219777,FIXING_REVERSAL_TIME_EXIT,14401.0,9607.369988086011,4.750897246855719,9612.120885332866
029-2025-s3-high-delay200,2025_S3,V25_2025_DEVELOPMENT_REUSE,HIGH,FIXED_DELAY_200_MS,90,BUY,2025.06.09 18:05:00,2025.06.09 22:05:00,1.14139,1.14253,0.08,24.08,9.12,0.0,0.48,8.639999999999999,0.96,0.0,0.0,0.0,0.0,1.44,0.5,0.72,7.919999999999999,0.3289036544850498,FIXING_REVERSAL_TIME_EXIT,14400.0,9612.120885332866,7.903654216345131,9620.024539549211
029-2025-s3-high-delay200,2025_S3,V25_2025_DEVELOPMENT_REUSE,HIGH,FIXED_DELAY_200_MS,92,BUY,2025.06.10 18:05:00,2025.06.10 22:05:00,1.14252,1.14189,0.07,22.54,-4.41,0.0,0.42000000000000004,-4.83,0.8400000000000001,0.0,0.0,0.0,0.0,1.2600000000000002,0.5,0.6300000000000001,-5.46,-0.2422360248447205,FIXING_REVERSAL_TIME_EXIT,14400.0,9620.024539549211,-5.82579125842266,9614.198748290788
029-2025-s3-high-delay200,2025_S3,V25_2025_DEVELOPMENT_REUSE,HIGH,FIXED_DELAY_200_MS,94,BUY,2025.06.11 18:05:00,2025.06.11 22:05:00,1.14767,1.14836,0.06,21.12,4.14,0.0,0.36,3.78,0.72,0.0,0.0,0.0,0.0,1.08,0.5,0.54,3.2399999999999998,0.15340909090909088,FIXING_REVERSAL_TIME_EXIT,14400.0,9614.198748290788,3.687263724486523,9617.886012015275
029-2025-s3-high-delay200,2025_S3,V25_2025_DEVELOPMENT_REUSE,HIGH,FIXED_DELAY_200_MS,96,BUY,2025.06.12 18:05:00,2025.06.12 22:05:00,1.15759,1.15761,0.05,22.45,0.1,0.0,0.30000000000000004,-0.20000000000000004,0.6000000000000001,0.0,0.0,0.0,0.0,0.9000000000000001,0.5,0.45000000000000007,-0.6500000000000001,-0.028953229398663703,FIXING_REVERSAL_TIME_EXIT,14400.0,9617.886012015275,-0.6961721500901926,9617.189839865185
029-2025-s3-high-delay200,2025_S3,V25_2025_DEVELOPMENT_REUSE,HIGH,FIXED_DELAY_200_MS,98,BUY,2025.06.13 18:05:00,2025.06.13 22:05:00,1.15447,1.15382,0.05,23.1,-3.25,0.0,0.30000000000000004,-3.55,0.6000000000000001,0.0,0.0,0.0,0.0,0.9000000000000001,0.5,0.45000000000000007,-4.0,-0.17316017316017315,FIXING_REVERSAL_TIME_EXIT,14400.0,9617.189839865185,-4.163285644963283,9613.026554220221
029-2025-s3-high-delay200,2025_S3,V25_2025_DEVELOPMENT_REUSE,HIGH,FIXED_DELAY_200_MS,100,BUY,2025.06.16 18:05:00,2025.06.16 22:05:00,1.15935,1.15747,0.06,21.9,-11.28,0.0,0.36,-11.639999999999999,0.72,0.0,0.0,0.0,0.0,1.08,0.5,0.54,-12.18,-0.5561643835616439,FIXING_REVERSAL_TIME_EXIT,14400.0,9613.026554220221,-13.366057469224007,9599.660496750997
029-2025-s3-high-delay200,2025_S3,V25_2025_DEVELOPMENT_REUSE,HIGH,FIXED_DELAY_200_MS,102,BUY,2025.06.17 18:05:00,2025.06.17 20:19:52,1.15255,1.14894,0.06,21.66,-21.66,0.0,0.36,-22.02,0.72,0.0,0.0,0.0,0.0,1.08,0.5,0.54,-22.56,-1.041551246537396,STOP_LOSS_EXIT,8092.0,9599.660496750997,-24.996345891817,9574.66415085918
029-2025-s3-high-delay200,2025_S3,V25_2025_DEVELOPMENT_REUSE,HIGH,FIXED_DELAY_200_MS,104,BUY,2025.06.18 18:05:00,2025.06.18 21:52:28,1.15148,1.14804,0.07,24.01,-24.08,0.0,0.42000000000000004,-24.5,0.8400000000000001,0.0,0.0,0.0,0.0,1.2600000000000002,0.5,0.6300000000000001,-25.13,-1.0466472303206995,STOP_LOSS_EXIT,13648.0,9574.66415085918,-25.053239286869132,9549.61091157231
029-2025-s3-high-delay200,2025_S3,V25_2025_DEVELOPMENT_REUSE,HIGH,FIXED_DELAY_200_MS,106,BUY,2025.06.19 18:05:02,2025.06.19 22:05:00,1.14705,1.14847,0.07,23.66,9.94,0.0,0.42000000000000004,9.52,0.8400000000000001,0.0,0.0,0.0,0.0,1.2600000000000002,0.5,0.6300000000000001,8.889999999999999,0.3757396449704141,FIXING_REVERSAL_TIME_EXIT,14398.0,9549.61091157231,8.970418533799432,9558.58133010611
029-2025-s3-high-delay200,2025_S3,V25_2025_DEVELOPMENT_REUSE,HIGH,FIXED_DELAY_200_MS,108,BUY,2025.06.20 18:05:00,2025.06.20 22:05:03,1.15177,1.15293,0.08,23.04,9.28,0.0,0.48,8.799999999999999,1.04,0.0,0.0,0.0,0.0,1.52,0.5,0.76,8.04,0.3489583333333333,FIXING_REVERSAL_TIME_EXIT,14403.0,9558.58133010611,8.338866524962361,9566.920196631072
029-2025-s3-high-delay200,2025_S3,V25_2025_DEVELOPMENT_REUSE,HIGH,FIXED_DELAY_200_MS,110,BUY,2025.06.23 18:05:00,2025.06.23 22:05:00,1.1536,1.15746,0.05,22.7,19.3,0.0,0.30000000000000004,19.0,0.65,0.0,0.0,0.0,0.0,0.9500000000000001,0.5,0.47500000000000003,18.525,0.816079295154185,FIXING_REVERSAL_TIME_EXIT,14400.0,9566.920196631072,19.518413727157554,9586.43861035823
029-2025-s3-high-delay200,2025_S3,V25_2025_DEVELOPMENT_REUSE,HIGH,FIXED_DELAY_200_MS,112,BUY,2025.06.24 18:05:00,2025.06.24 22:05:03,1.16251,1.16232,0.05,21.55,-0.95,0.0,0.30000000000000004,-1.25,0.6000000000000001,0.0,0.0,0.0,0.0,0.9000000000000001,0.5,0.45000000000000007,-1.7000000000000002,-0.0788863109048724,FIXING_REVERSAL_TIME_EXIT,14403.0,9586.43861035823,-1.8905969417179804,9584.548013416512
029-2025-s3-high-delay200,2025_S3,V25_2025_DEVELOPMENT_REUSE,HIGH,FIXED_DELAY_200_MS,114,BUY,2025.06.25 18:05:00,2025.06.25 22:05:00,1.16229,1.16618,0.07,22.68,27.23,0.0,0.42000000000000004,26.81,0.9100000000000001,0.0,0.0,0.0,0.0,1.33,0.5,0.665,26.145,1.1527777777777777,FIXING_REVERSAL_TIME_EXIT,14400.0,9584.548013416512,27.62213489977675,9612.170148316289
029-2025-s3-high-delay200,2025_S3,V25_2025_DEVELOPMENT_REUSE,HIGH,FIXED_DELAY_200_MS,116,BUY,2025.06.26 18:05:00,2025.06.26 22:05:02,1.17101,1.1718,0.06,22.5,4.74,0.0,0.36,4.38,0.72,0.0,0.0,0.0,0.0,1.08,0.5,0.54,3.84,0.17066666666666666,FIXING_REVERSAL_TIME_EXIT,14402.0,9612.170148316289,4.10119259661495,9616.271340912903
029-2025-s3-high-delay200,2025_S3,V25_2025_DEVELOPMENT_REUSE,HIGH,FIXED_DELAY_200_MS,118,BUY,2025.06.27 18:05:00,2025.06.27 22:05:00,1.17147,1.17051,0.05,20.9,-4.8,0.0,0.30000000000000004,-5.1,0.65,0.0,0.0,0.0,0.0,0.9500000000000001,0.5,0.47500000000000003,-5.574999999999999,-0.26674641148325356,FIXING_REVERSAL_TIME_EXIT,14400.0,9616.271340912903,-6.412764680094429,9609.858576232808
029-2025-s3-high-delay200,2025_S3,V25_2025_DEVELOPMENT_REUSE,HIGH,FIXED_DELAY_200_MS,120,BUY,2025.06.30 18:05:00,2025.06.30 22:05:00,1.17378,1.17749,0.06,21.48,22.26,0.0,0.36,21.900000000000002,0.72,0.0,0.0,0.0,0.0,1.08,0.5,0.54,21.360000000000003,0.9944134078212292,FIXING_REVERSAL_TIME_EXIT,14400.0,9609.858576232808,23.89043053867933,9633.749006771486
029-2025-s3-high-delay200,2025_S3,V25_2025_DEVELOPMENT_REUSE,HIGH,FIXED_DELAY_200_MS,122,BUY,2025.07.01 18:05:00,2025.07.01 22:05:00,1.17753,1.17817,0.06,21.78,3.84,0.0,0.36,3.48,0.72,0.0,0.0,0.0,0.0,1.08,0.5,0.54,2.94,0.1349862258953168,FIXING_REVERSAL_TIME_EXIT,14400.0,9633.749006771486,3.2510585491171,9637.000065320603
029-2025-s3-high-delay200,2025_S3,V25_2025_DEVELOPMENT_REUSE,HIGH,FIXED_DELAY_200_MS,124,BUY,2025.07.02 18:05:00,2025.07.02 22:05:00,1.17702,1.1798,0.07,23.59,19.46,0.0,0.42000000000000004,19.04,0.9100000000000001,0.0,0.0,0.0,0.0,1.33,0.5,0.665,18.375,0.7789317507418397,FIXING_REVERSAL_TIME_EXIT,14400.0,9637.000065320603,18.766413331948502,9655.766478652551
029-2025-s3-high-delay200,2025_S3,V25_2025_DEVELOPMENT_REUSE,HIGH,FIXED_DELAY_200_MS,126,BUY,2025.07.03 18:05:00,2025.07.03 22:05:07,1.17522,1.17446,0.06,23.7,-4.56,0.0,0.36,-4.92,0.72,0.0,0.0,0.0,0.0,1.08,0.5,0.54,-5.46,-0.23037974683544304,FIXING_REVERSAL_TIME_EXIT,14407.0,9655.766478652551,-5.56123259213533,9650.205246060415
029-2025-s3-high-delay200,2025_S3,V25_2025_DEVELOPMENT_REUSE,HIGH,FIXED_DELAY_200_MS,128,BUY,2025.07.04 18:05:00,2025.07.04 22:05:00,1.17782,1.17778,0.1,24.5,-0.4,0.0,0.6000000000000001,-1.0,1.3,0.0,0.0,0.0,0.0,1.9000000000000001,0.5,0.9500000000000001,-1.9500000000000002,-0.07959183673469389,FIXING_REVERSAL_TIME_EXIT,14400.0,9650.205246060415,-1.9201939010018179,9648.285052159414
029-2025-s3-high-delay200,2025_S3,V25_2025_DEVELOPMENT_REUSE,HIGH,FIXED_DELAY_200_MS,130,BUY,2025.07.07 18:05:00,2025.07.07 19:23:24,1.17363,1.17096,0.09,22.77,-24.03,0.0,0.54,-24.57,1.17,0.0,0.0,0.0,0.0,1.71,0.5,0.855,-25.425,-1.116600790513834,STOP_LOSS_EXIT,4704.0,9648.285052159414,-26.933206790860027,9621.351845368554
029-2025-s3-high-delay200,2025_S3,V25_2025_DEVELOPMENT_REUSE,HIGH,FIXED_DELAY_200_MS,132,BUY,2025.07.08 18:05:00,2025.07.08 22:05:00,1.16917,1.17284,0.07,22.54,25.69,0.0,0.42000000000000004,25.27,0.77,0.0,0.0,0.0,0.0,1.19,0.5,0.595,24.675,1.09472049689441,FIXING_REVERSAL_TIME_EXIT,14400.0,9621.351845368554,26.33172768239453,9647.683573050948
029-2025-s3-high-delay200,2025_S3,V25_2025_DEVELOPMENT_REUSE,HIGH,FIXED_DELAY_200_MS,134,BUY,2025.07.09 18:05:00,2025.07.09 22:05:00,1.17157,1.1713,0.07,22.68,-1.89,0.0,0.42000000000000004,-2.31,0.8400000000000001,0.0,0.0,0.0,0.0,1.2600000000000002,0.5,0.6300000000000001,-2.9400000000000004,-0.12962962962962965,FIXING_REVERSAL_TIME_EXIT,14400.0,9647.683573050948,-3.1265641208961417,9644.557008930053
029-2025-s3-high-delay200,2025_S3,V25_2025_DEVELOPMENT_REUSE,HIGH,FIXED_DELAY_200_MS,136,BUY,2025.07.10 18:05:01,2025.07.10 22:05:02,1.16837,1.16906,0.08,22.16,5.52,0.0,0.48,5.039999999999999,0.96,0.0,0.0,0.0,0.0,1.44,0.5,0.72,4.319999999999999,0.19494584837545123,FIXING_REVERSAL_TIME_EXIT,14401.0,9644.557008930053,4.700415870778184,9649.257424800831
029-2025-s3-high-delay200,2025_S3,V25_2025_DEVELOPMENT_REUSE,HIGH,FIXED_DELAY_200_MS,138,BUY,2025.07.11 18:05:00,2025.07.11 22:05:00,1.16926,1.16865,0.08,23.92,-4.88,0.0,0.48,-5.359999999999999,0.96,0.0,0.0,0.0,0.0,1.44,0.5,0.72,-6.079999999999999,-0.2541806020066889,FIXING_REVERSAL_TIME_EXIT,14400.0,9649.257424800831,-6.13163515288347,9643.125789647947
029-2025-s3-high-delay200,2025_S3,V25_2025_DEVELOPMENT_REUSE,HIGH,FIXED_DELAY_200_MS,140,BUY,2025.07.14 18:05:00,2025.07.14 22:05:02,1.16829,1.1668,0.09,24.57,-13.41,0.0,0.54,-13.95,1.08,0.0,0.0,0.0,0.0,1.62,0.5,0.81,-14.76,-0.6007326007326007,FIXING_REVERSAL_TIME_EXIT,14402.0,9643.125789647947,-14.482350087017064,9628.64343956093
029-2025-s3-high-delay200,2025_S3,V25_2025_DEVELOPMENT_REUSE,HIGH,FIXED_DELAY_200_MS,142,BUY,2025.07.15 18:05:00,2025.07.15 22:05:00,1.1614,1.16012,0.07,21.98,-8.96,0.0,0.42000000000000004,-9.38,0.8400000000000001,0.0,0.0,0.0,0.0,1.2600000000000002,0.5,0.6300000000000001,-10.010000000000002,-0.45541401273885357,FIXING_REVERSAL_TIME_EXIT,14400.0,9628.64343956093,-10.9625478651052,9617.680891695825
029-2025-s3-high-delay200,2025_S3,V25_2025_DEVELOPMENT_REUSE,HIGH,FIXED_DELAY_200_MS,144,BUY,2025.07.16 18:05:00,2025.07.16 22:05:00,1.1612,1.16237,0.07,22.96,8.19,0.0,0.42000000000000004,7.77,0.8400000000000001,0.0,0.0,0.0,0.0,1.2600000000000002,0.5,0.6300000000000001,7.14,0.31097560975609756,FIXING_REVERSAL_TIME_EXIT,14400.0,9617.680891695825,7.477160449336694,9625.158052145161
029-2025-s3-high-delay200,2025_S3,V25_2025_DEVELOPMENT_REUSE,HIGH,FIXED_DELAY_200_MS,146,BUY,2025.07.17 18:05:00,2025.07.17 22:05:02,1.15876,1.15873,0.06,22.68,-0.18,0.0,0.36,-0.54,0.78,0.0,0.0,0.0,0.0,1.1400000000000001,0.5,0.5700000000000001,-1.11,-0.048941798941798946,FIXING_REVERSAL_TIME_EXIT,14402.0,9625.158052145161,-1.1776813754278141,9623.980370769734
029-2025-s3-high-delay200,2025_S3,V25_2025_DEVELOPMENT_REUSE,HIGH,FIXED_DELAY_200_MS,148,BUY,2025.07.18 18:05:00,2025.07.18 20:31:56,1.16495,1.1621,0.08,22.8,-22.8,0.0,0.48,-23.28,0.96,0.0,0.0,0.0,0.0,1.44,0.5,0.72,-24.0,-1.0526315789473684,STOP_LOSS_EXIT,8816.0,9623.980370769734,-25.32626413360456,9598.65410663613
029-2025-s3-high-delay200,2025_S3,V25_2025_DEVELOPMENT_REUSE,HIGH,FIXED_DELAY_200_MS,150,BUY,2025.07.21 18:05:00,2025.07.21 22:05:08,1.17025,1.16913,0.08,22.16,-8.96,0.0,0.48,-9.440000000000001,0.96,0.0,0.0,0.0,0.0,1.44,0.5,0.72,-10.160000000000002,-0.45848375451263546,FIXING_REVERSAL_TIME_EXIT,14408.0,9598.65410663613,-11.002067432696649,9587.652039203433
029-2025-s3-high-delay200,2025_S3,V25_2025_DEVELOPMENT_REUSE,HIGH,FIXED_DELAY_200_MS,152,BUY,2025.07.22 18:05:00,2025.07.22 22:05:00,1.1718,1.17459,0.08,22.8,22.32,0.0,0.48,21.84,0.96,0.0,0.0,0.0,0.0,1.44,0.5,0.72,21.12,0.9263157894736842,FIXING_REVERSAL_TIME_EXIT,14400.0,9587.652039203433,22.202983669734262,9609.855022873167
029-2025-s3-high-delay200,2025_S3,V25_2025_DEVELOPMENT_REUSE,HIGH,FIXED_DELAY_200_MS,154,BUY,2025.07.23 18:05:00,2025.07.23 22:05:00,1.17315,1.17733,0.09,24.03,37.62,0.0,0.54,37.08,1.08,0.0,0.0,0.0,0.0,1.62,0.5,0.81,36.269999999999996,1.5093632958801495,FIXING_REVERSAL_TIME_EXIT,14400.0,9609.855022873167,36.26190612563563,9646.116928998803
029-2025-s3-high-delay200,2025_S3,V25_2025_DEVELOPMENT_REUSE,HIGH,FIXED_DELAY_200_MS,156,BUY,2025.07.24 18:05:00,2025.07.24 22:05:00,1.1765,1.17648,0.07,22.54,-0.14,0.0,0.42000000000000004,-0.56,0.8400000000000001,0.0,0.0,0.0,0.0,1.2600000000000002,0.5,0.6300000000000001,-1.1900000000000002,-0.05279503105590063,FIXING_REVERSAL_TIME_EXIT,14400.0,9646.116928998803,-1.2731676070883515,9644.843761391714
029-2025-s3-high-delay200,2025_S3,V25_2025_DEVELOPMENT_REUSE,HIGH,FIXED_DELAY_200_MS,158,BUY,2025.07.25 18:05:00,2025.07.25 22:05:02,1.17302,1.17438,0.08,24.16,10.88,0.0,0.48,10.4,0.96,0.0,0.0,0.0,0.0,1.44,0.5,0.72,9.68,0.40066225165562913,FIXING_REVERSAL_TIME_EXIT,14402.0,9644.843761391714,9.660812045764878,9654.504573437478
029-2025-s3-high-delay200,2025_S3,V25_2025_DEVELOPMENT_REUSE,HIGH,FIXED_DELAY_200_MS,160,BUY,2025.07.28 18:05:00,2025.07.28 19:36:25,1.16394,1.16016,0.06,22.68,-22.68,0.0,0.36,-23.04,0.78,0.0,0.0,0.0,0.0,1.1400000000000001,0.5,0.5700000000000001,-23.61,-1.041005291005291,STOP_LOSS_EXIT,5485.0,9654.504573437478,-25.125975857457984,9629.37859758002
029-2025-s3-high-delay200,2025_S3,V25_2025_DEVELOPMENT_REUSE,HIGH,FIXED_DELAY_200_MS,162,BUY,2025.07.29 18:05:00,2025.07.29 22:05:01,1.1527,1.15487,0.06,24.54,13.02,0.0,0.36,12.66,0.72,0.0,0.0,0.0,0.0,1.08,0.5,0.54,12.120000000000001,0.49388753056234724,FIXING_REVERSAL_TIME_EXIT,14401.0,9629.37859758002,11.889575041021788,9641.268172621041
029-2025-s3-high-delay200,2025_S3,V25_2025_DEVELOPMENT_REUSE,HIGH,FIXED_DELAY_200_MS,164,BUY,2025.07.30 18:05:00,2025.07.30 21:50:00,1.1479,1.14408,0.06,22.92,-22.92,0.0,0.36,-23.28,0.72,0.0,0.0,0.0,0.0,1.08,0.5,0.54,-23.82,-1.0392670157068062,STOP_LOSS_EXIT,13500.0,9641.268172621041,-25.049630003472206,9616.21854261757
029-2025-s3-high-delay200,2025_S3,V25_2025_DEVELOPMENT_REUSE,HIGH,FIXED_DELAY_200_MS,166,BUY,2025.07.31 18:05:00,2025.07.31 22:05:00,1.14471,1.14261,0.05,21.55,-10.5,0.0,0.30000000000000004,-10.8,0.6000000000000001,0.0,0.0,0.0,0.0,0.9000000000000001,0.5,0.45000000000000007,-11.25,-0.5220417633410672,FIXING_REVERSAL_TIME_EXIT,14400.0,9616.21854261757,-12.55016921165286,9603.668373405917
029-2025-s3-high-delay200,2025_S3,V25_2025_DEVELOPMENT_REUSE,HIGH,FIXED_DELAY_200_MS,168,BUY,2025.08.01 18:05:00,2025.08.01 22:05:00,1.15527,1.15311,0.04,23.36,-8.64,0.0,0.24,-8.88,0.48,0.0,0.0,0.0,0.0,0.72,0.5,0.36,-9.24,-0.3955479452054795,FIXING_REVERSAL_TIME_EXIT,14400.0,9603.668373405917,-9.496778228838899,9594.171595177078
