schema,time,dataset,execution_layer,symbol,record_type,signal_time,direction,requested_price,actual_price,spread_points,slippage_points,volume,initial_risk_amount,stop_loss,order_ticket,deal_ticket,broker_retcode,fill_confirmed,atr_or_exit_reason
SOLTRADE_PHASE6_V29_TRANSACTION_V1,2026.01.26 10:05:02,V29_2026_PRESEAL_DEVELOPMENT,FIXED_DELAY_200_MS,USDCAD,ENTRY_ATTEMPT,2026.01.26 10:05:00,BUY,1.3692600000,0.0000000000,17,0.0000,0.01000000,12.63519513,1.3519000000,29,29,10009,NO,0.005785000000
SOLTRADE_PHASE6_V29_TRANSACTION_V1,2026.01.26 10:05:02,V29_2026_PRESEAL_DEVELOPMENT,FIXED_DELAY_200_MS,AUDUSD,ENTRY_TRANSACTION,NONE,BUY,0.6914100000,0.6914100000,15,0.0000,0.01000000,14.83000000,0.6765800000,27,27,10009,YES,0.000000000000
SOLTRADE_PHASE6_V29_TRANSACTION_V1,2026.01.26 10:05:02,V29_2026_PRESEAL_DEVELOPMENT,FIXED_DELAY_200_MS,NZDUSD,ENTRY_TRANSACTION,NONE,BUY,0.5960400000,0.5960400000,14,0.0000,0.01000000,14.66000000,0.5813800000,28,28,10009,YES,0.000000000000
SOLTRADE_PHASE6_V29_TRANSACTION_V1,2026.01.26 10:05:02,V29_2026_PRESEAL_DEVELOPMENT,FIXED_DELAY_200_MS,USDCAD,ENTRY_TRANSACTION,NONE,BUY,1.3692600000,1.3692400000,17,-2.0000,0.01000000,12.62063846,1.3519000000,29,29,10009,YES,0.000000000000
SOLTRADE_PHASE6_V29_TRANSACTION_V1,2026.01.27 22:47:17,V29_2026_PRESEAL_DEVELOPMENT,FIXED_DELAY_200_MS,EURUSD,EXIT_TRANSACTION,NONE,SELL,0.0000000000,1.2034300000,0,0.0000,0.01000000,0,0,30,30,0,YES,STOP_LOSS_EXIT
SOLTRADE_PHASE6_V29_TRANSACTION_V1,2026.01.29 06:06:54,V29_2026_PRESEAL_DEVELOPMENT,FIXED_DELAY_200_MS,USDCAD,EXIT_TRANSACTION,NONE,BUY,0.0000000000,1.3519000000,0,0.0000,0.01000000,0,0,31,31,0,YES,STOP_LOSS_EXIT
SOLTRADE_PHASE6_V29_TRANSACTION_V1,2026.02.02 10:05:00,V29_2026_PRESEAL_DEVELOPMENT,FIXED_DELAY_200_MS,AUDUSD,EXIT_ATTEMPT,2026.02.02 10:05:00,BUY,0.6942900000,0.0000000000,0,0.0000,0.01000000,0,0,32,32,10009,NO,CROSS_SECTIONAL_WEEKLY_REBALANCE
SOLTRADE_PHASE6_V29_TRANSACTION_V1,2026.02.02 10:05:00,V29_2026_PRESEAL_DEVELOPMENT,FIXED_DELAY_200_MS,NZDUSD,EXIT_ATTEMPT,2026.02.02 10:05:00,BUY,0.6007900000,0.0000000000,0,0.0000,0.01000000,0,0,33,33,10009,NO,CROSS_SECTIONAL_WEEKLY_REBALANCE
SOLTRADE_PHASE6_V29_TRANSACTION_V1,2026.02.02 10:05:00,V29_2026_PRESEAL_DEVELOPMENT,FIXED_DELAY_200_MS,AUDUSD,EXIT_TRANSACTION,NONE,BUY,0.6942900000,0.6942900000,0,0.0000,0.01000000,0,0,32,32,10009,YES,CROSS_SECTIONAL_WEEKLY_REBALANCE
SOLTRADE_PHASE6_V29_TRANSACTION_V1,2026.02.02 10:05:00,V29_2026_PRESEAL_DEVELOPMENT,FIXED_DELAY_200_MS,NZDUSD,EXIT_TRANSACTION,NONE,BUY,0.6007900000,0.6008000000,0,-1.0000,0.01000000,0,0,33,33,10009,YES,CROSS_SECTIONAL_WEEKLY_REBALANCE
