schema,server_hour,opening_time_msc,closing_time_msc,opening_balance,opening_equity,closing_balance,closing_equity,minimum_equity,minimum_time_msc,profit_at_minimum,opening_positions,closing_positions,maximum_positions
SOLTRADE_FXIFY_V28_EQUITY_HOUR_V1,2025.03.20 12:00:00,1742472000211,1742475597643,9859.59000000,10119.84000000,9859.59000000,10098.15000000,10094.26000000,1742475479029,234.67000000,7,7,7
SOLTRADE_FXIFY_V28_EQUITY_HOUR_V1,2025.03.20 13:00:00,1742475600073,1742479108864,9859.59000000,10098.23000000,9859.59000000,10091.90000000,10086.76000000,1742476843455,227.17000000,7,7,7
SOLTRADE_FXIFY_V28_EQUITY_HOUR_V1,2025.03.20 14:00:00,1742479270038,1742482709391,9859.59000000,10092.52000000,9859.59000000,10094.60000000,10089.46000000,1742480593305,229.87000000,7,7,7
SOLTRADE_FXIFY_V28_EQUITY_HOUR_V1,2025.03.20 15:00:00,1742482868034,1742486397561,9859.59000000,10095.83000000,9859.59000000,10085.60000000,10082.56000000,1742484913085,222.97000000,7,7,7
SOLTRADE_FXIFY_V28_EQUITY_HOUR_V1,2025.03.20 16:00:00,1742486400089,1742489910921,9859.59000000,10085.72000000,9859.59000000,10080.23000000,10067.26000000,1742488427082,207.67000000,7,7,7
SOLTRADE_FXIFY_V28_EQUITY_HOUR_V1,2025.03.20 17:00:00,1742490091038,1742493599844,9859.59000000,10082.91000000,9859.59000000,10092.43000000,10081.93000000,1742490092454,222.34000000,7,7,7
SOLTRADE_FXIFY_V28_EQUITY_HOUR_V1,2025.03.20 18:00:00,1742493600249,1742497199808,9859.59000000,10092.47000000,9859.59000000,10108.91000000,10087.45000000,1742494226578,227.86000000,7,7,7
SOLTRADE_FXIFY_V28_EQUITY_HOUR_V1,2025.03.20 19:00:00,1742497200313,1742500799844,9859.59000000,10108.82000000,9859.59000000,10106.66000000,10103.46000000,1742497687878,243.87000000,7,7,7
SOLTRADE_FXIFY_V28_EQUITY_HOUR_V1,2025.03.20 20:00:00,1742500800048,1742504399644,9859.59000000,10106.65000000,9859.59000000,10107.83000000,10101.60000000,1742502483580,242.01000000,7,7,7
SOLTRADE_FXIFY_V28_EQUITY_HOUR_V1,2025.03.20 21:00:00,1742504400148,1742507999782,9859.59000000,10107.86000000,9859.59000000,10112.31000000,10105.65000000,1742504746374,246.06000000,7,7,7
SOLTRADE_FXIFY_V28_EQUITY_HOUR_V1,2025.03.20 22:00:00,1742508001702,1742511599932,9859.59000000,10112.31000000,9859.59000000,10118.90000000,10111.80000000,1742508541972,252.21000000,7,7,7
SOLTRADE_FXIFY_V28_EQUITY_HOUR_V1,2025.03.20 23:00:00,1742511600136,1742515199252,9859.59000000,10118.93000000,9859.59000000,10111.99000000,10111.99000000,1742515199252,252.40000000,7,7,7
SOLTRADE_FXIFY_V28_EQUITY_HOUR_V1,2025.03.21 00:00:00,1742515200433,1742518789356,9859.59000000,10109.76000000,9859.59000000,10109.11000000,10106.47000000,1742515382783,246.88000000,7,7,7
SOLTRADE_FXIFY_V28_EQUITY_HOUR_V1,2025.03.21 01:00:00,1742518800073,1742522398187,9859.59000000,10109.13000000,9859.59000000,10116.77000000,10109.13000000,1742518800073,249.54000000,7,7,7
SOLTRADE_FXIFY_V28_EQUITY_HOUR_V1,2025.03.21 02:00:00,1742522400008,1742525970199,9859.59000000,10116.72000000,9859.59000000,10116.74000000,10115.38000000,1742524528476,255.79000000,7,7,7
SOLTRADE_FXIFY_V28_EQUITY_HOUR_V1,2025.03.21 03:00:00,1742526152401,1742529592613,9859.59000000,10117.99000000,9859.59000000,10114.97000000,10111.08000000,1742527289174,251.49000000,7,7,7
SOLTRADE_FXIFY_V28_EQUITY_HOUR_V1,2025.03.21 04:00:00,1742529600605,1742533110007,9859.59000000,10114.88000000,9859.59000000,10111.04000000,10107.29000000,1742530194795,247.70000000,7,7,7
SOLTRADE_FXIFY_V28_EQUITY_HOUR_V1,2025.03.21 05:00:00,1742533292154,1742536799923,9859.59000000,10112.35000000,9859.59000000,10105.16000000,10104.41000000,1742536584526,244.82000000,7,7,7
SOLTRADE_FXIFY_V28_EQUITY_HOUR_V1,2025.03.21 06:00:00,1742536800225,1742540394643,9859.59000000,10105.20000000,9859.59000000,10096.87000000,10094.75000000,1742539061718,235.16000000,7,7,7
SOLTRADE_FXIFY_V28_EQUITY_HOUR_V1,2025.03.21 07:00:00,1742540400405,1742543995401,9859.59000000,10096.87000000,9859.59000000,10091.12000000,10088.34000000,1742543442887,228.75000000,7,7,7
SOLTRADE_FXIFY_V28_EQUITY_HOUR_V1,2025.03.21 08:00:00,1742544001466,1742547598906,9859.59000000,10090.71000000,9859.59000000,10088.51000000,10081.54000000,1742546838583,221.95000000,7,7,7
SOLTRADE_FXIFY_V28_EQUITY_HOUR_V1,2025.03.21 09:00:00,1742547600021,1742551198338,9859.59000000,10088.64000000,9859.59000000,10096.69000000,10086.24000000,1742547679027,226.65000000,7,7,7
SOLTRADE_FXIFY_V28_EQUITY_HOUR_V1,2025.03.21 10:00:00,1742551200148,1742554799145,9859.59000000,10096.57000000,9859.59000000,10100.39000000,10091.07000000,1742551425345,231.48000000,7,7,7
SOLTRADE_FXIFY_V28_EQUITY_HOUR_V1,2025.03.21 11:00:00,1742554800156,1742558310203,9859.59000000,10100.38000000,9859.59000000,10095.89000000,10089.11000000,1742556482894,229.52000000,7,7,7
SOLTRADE_FXIFY_V28_EQUITY_HOUR_V1,2025.03.21 12:00:00,1742558492424,1742561998459,9859.59000000,10097.16000000,9859.59000000,10089.69000000,10088.86000000,1742561958166,229.27000000,7,7,7
SOLTRADE_FXIFY_V28_EQUITY_HOUR_V1,2025.03.21 13:00:00,1742562000486,1742565599723,9859.59000000,10089.83000000,9859.59000000,10103.85000000,10089.83000000,1742562000486,230.24000000,7,7,7
SOLTRADE_FXIFY_V28_EQUITY_HOUR_V1,2025.03.21 14:00:00,1742565600837,1742569199842,9859.59000000,10103.76000000,9859.59000000,10110.34000000,10099.25000000,1742566321693,239.66000000,7,7,7
SOLTRADE_FXIFY_V28_EQUITY_HOUR_V1,2025.03.21 15:00:00,1742569200044,1742572799998,9859.59000000,10110.37000000,9859.59000000,10097.70000000,10096.18000000,1742572593141,236.59000000,7,7,7
SOLTRADE_FXIFY_V28_EQUITY_HOUR_V1,2025.03.21 16:00:00,1742572800302,1742576399777,9859.59000000,10097.65000000,9859.59000000,10090.02000000,10083.38000000,1742574743293,223.79000000,7,7,7
SOLTRADE_FXIFY_V28_EQUITY_HOUR_V1,2025.03.21 17:00:00,1742576400383,1742579910980,9859.59000000,10090.12000000,9859.59000000,10090.41000000,10084.72000000,1742576959478,225.13000000,7,7,7
SOLTRADE_FXIFY_V28_EQUITY_HOUR_V1,2025.03.21 18:00:00,1742580092476,1742583599954,9859.59000000,10092.08000000,9859.59000000,10066.33000000,10060.44000000,1742583223297,200.85000000,7,7,7
SOLTRADE_FXIFY_V28_EQUITY_HOUR_V1,2025.03.21 19:00:00,1742583600259,1742587199848,9859.59000000,10066.35000000,9859.59000000,10078.68000000,10063.45000000,1742583687284,203.86000000,7,7,7
SOLTRADE_FXIFY_V28_EQUITY_HOUR_V1,2025.03.21 20:00:00,1742587200456,1742590793240,9859.59000000,10078.75000000,9859.59000000,10081.24000000,10071.17000000,1742587796653,211.58000000,7,7,7
SOLTRADE_FXIFY_V28_EQUITY_HOUR_V1,2025.03.21 21:00:00,1742590800055,1742594399321,9859.59000000,10081.26000000,9859.59000000,10079.29000000,10073.87000000,1742592316550,214.28000000,7,7,7
SOLTRADE_FXIFY_V28_EQUITY_HOUR_V1,2025.03.21 22:00:00,1742594400028,1742597999873,9859.59000000,10079.34000000,9859.59000000,10077.24000000,10073.73000000,1742596985284,214.14000000,7,7,7
SOLTRADE_FXIFY_V28_EQUITY_HOUR_V1,2025.03.21 23:00:00,1742598000378,1742601539909,9859.59000000,10076.93000000,9859.59000000,10068.56000000,10066.54000000,1742601519998,206.95000000,7,7,7
SOLTRADE_FXIFY_V28_EQUITY_HOUR_V1,2025.03.24 00:00:00,1742774585235,1742777996087,9859.59000000,10063.42000000,9859.59000000,10071.46000000,10063.42000000,1742774585235,203.83000000,7,7,7
SOLTRADE_FXIFY_V28_EQUITY_HOUR_V1,2025.03.24 01:00:00,1742778000036,1742781597300,9859.59000000,10071.45000000,9859.59000000,10077.68000000,10071.45000000,1742778000036,211.86000000,7,7,7
SOLTRADE_FXIFY_V28_EQUITY_HOUR_V1,2025.03.24 02:00:00,1742781600081,1742785195708,9859.59000000,10077.60000000,9859.59000000,10088.10000000,10076.79000000,1742782039556,217.20000000,7,7,7
SOLTRADE_FXIFY_V28_EQUITY_HOUR_V1,2025.03.24 03:00:00,1742785200362,1742788798868,9859.59000000,10088.12000000,9859.59000000,10090.62000000,10085.60000000,1742785238204,226.01000000,7,7,7
SOLTRADE_FXIFY_V28_EQUITY_HOUR_V1,2025.03.24 04:00:00,1742788800087,1742792399603,9859.59000000,10090.53000000,9859.59000000,10077.21000000,10074.06000000,1742791992014,214.47000000,7,7,7
SOLTRADE_FXIFY_V28_EQUITY_HOUR_V1,2025.03.24 05:00:00,1742792401428,1742795998924,9859.59000000,10077.05000000,9859.59000000,10072.31000000,10071.75000000,1742795966356,212.16000000,7,7,7
SOLTRADE_FXIFY_V28_EQUITY_HOUR_V1,2025.03.24 06:00:00,1742796000137,1742799598342,9859.59000000,10072.32000000,9859.59000000,10067.43000000,10067.43000000,1742799568405,207.84000000,7,7,7
SOLTRADE_FXIFY_V28_EQUITY_HOUR_V1,2025.03.24 07:00:00,1742799600059,1742803199316,9859.59000000,10067.41000000,9859.59000000,10070.56000000,10063.81000000,1742801115894,204.22000000,7,7,7
SOLTRADE_FXIFY_V28_EQUITY_HOUR_V1,2025.03.24 08:00:00,1742803200530,1742806795303,9859.59000000,10070.50000000,9859.59000000,10072.61000000,10065.17000000,1742803449390,205.58000000,7,7,7
SOLTRADE_FXIFY_V28_EQUITY_HOUR_V1,2025.03.24 09:00:00,1742806800367,1742810397590,9859.59000000,10072.46000000,9859.59000000,10084.81000000,10072.26000000,1742806803907,212.67000000,7,7,7
SOLTRADE_FXIFY_V28_EQUITY_HOUR_V1,2025.03.24 10:00:00,1742810400020,1742813997810,9859.59000000,10085.03000000,9859.59000000,10090.02000000,10083.89000000,1742812849833,224.30000000,7,7,7
SOLTRADE_FXIFY_V28_EQUITY_HOUR_V1,2025.03.24 11:00:00,1742814000138,1742817599940,9859.59000000,10090.05000000,9859.59000000,10092.25000000,10089.11000000,1742814295490,229.52000000,7,7,7
SOLTRADE_FXIFY_V28_EQUITY_HOUR_V1,2025.03.24 12:00:00,1742817600034,1742821199269,9859.59000000,10092.28000000,9859.59000000,10098.20000000,10086.68000000,1742817975972,227.09000000,7,7,7
SOLTRADE_FXIFY_V28_EQUITY_HOUR_V1,2025.03.24 13:00:00,1742821200379,1742824793949,9859.59000000,10098.29000000,9859.59000000,10105.03000000,10095.78000000,1742821331114,236.19000000,7,7,7
SOLTRADE_FXIFY_V28_EQUITY_HOUR_V1,2025.03.24 14:00:00,1742824800020,1742828399261,9859.59000000,10105.23000000,9859.59000000,10091.71000000,10091.58000000,1742828394203,231.99000000,7,7,7
SOLTRADE_FXIFY_V28_EQUITY_HOUR_V1,2025.03.24 15:00:00,1742828400172,1742831994058,9859.59000000,10091.71000000,9859.59000000,10083.27000000,10077.06000000,1742830797515,217.47000000,7,7,7
SOLTRADE_FXIFY_V28_EQUITY_HOUR_V1,2025.03.24 16:00:00,1742832000333,1742835599540,9859.59000000,10083.23000000,9859.59000000,10065.22000000,10064.88000000,1742835197641,205.29000000,7,7,7
SOLTRADE_FXIFY_V28_EQUITY_HOUR_V1,2025.03.24 17:00:00,1742835600049,1742839198496,9859.59000000,10065.12000000,9859.59000000,10073.92000000,10062.58000000,1742835626873,202.99000000,7,7,7
SOLTRADE_FXIFY_V28_EQUITY_HOUR_V1,2025.03.24 18:00:00,1742839200010,1742842799816,9859.59000000,10074.03000000,9859.59000000,10065.92000000,10064.62000000,1742842679204,205.03000000,7,7,7
SOLTRADE_FXIFY_V28_EQUITY_HOUR_V1,2025.03.24 19:00:00,1742842800421,1742846396839,9859.59000000,10065.92000000,9859.59000000,10059.13000000,10052.29000000,1742845361623,192.70000000,7,7,7
SOLTRADE_FXIFY_V28_EQUITY_HOUR_V1,2025.03.24 20:00:00,1742846400378,1742849941086,9859.59000000,10058.90000000,9859.59000000,10056.91000000,10053.70000000,1742848578559,194.11000000,7,7,7
SOLTRADE_FXIFY_V28_EQUITY_HOUR_V1,2025.03.24 21:00:00,1742850046231,1742853599165,9859.59000000,10058.68000000,9859.59000000,10071.52000000,10055.57000000,1742850289665,195.98000000,7,7,7
SOLTRADE_FXIFY_V28_EQUITY_HOUR_V1,2025.03.24 22:00:00,1742853600378,1742857199970,9859.59000000,10071.45000000,9859.59000000,10069.67000000,10065.24000000,1742856644475,205.65000000,7,7,7
SOLTRADE_FXIFY_V28_EQUITY_HOUR_V1,2025.03.24 23:00:00,1742857200376,1742860796470,9859.59000000,10069.49000000,9859.59000000,10068.73000000,10068.73000000,1742860796470,209.14000000,7,7,7
SOLTRADE_FXIFY_V28_EQUITY_HOUR_V1,2025.03.25 00:00:00,1742860979843,1742864399022,9859.59000000,10064.27000000,9859.59000000,10065.69000000,10061.25000000,1742860980326,201.66000000,7,7,7
SOLTRADE_FXIFY_V28_EQUITY_HOUR_V1,2025.03.25 01:00:00,1742864400136,1742867998164,9859.59000000,10065.39000000,9859.59000000,10068.95000000,10064.17000000,1742865512398,204.58000000,7,7,7
SOLTRADE_FXIFY_V28_EQUITY_HOUR_V1,2025.03.25 02:00:00,1742868000046,1742871599554,9859.59000000,10068.89000000,9859.59000000,10070.71000000,10067.26000000,1742870470878,207.67000000,7,7,7
SOLTRADE_FXIFY_V28_EQUITY_HOUR_V1,2025.03.25 03:00:00,1742871600060,1742875197799,9859.59000000,10070.68000000,9859.59000000,10065.01000000,10060.38000000,1742873823434,200.79000000,7,7,7
SOLTRADE_FXIFY_V28_EQUITY_HOUR_V1,2025.03.25 04:00:00,1742875200124,1742878798920,9859.59000000,10064.99000000,9859.59000000,10071.05000000,10064.55000000,1742875212865,204.96000000,7,7,7
SOLTRADE_FXIFY_V28_EQUITY_HOUR_V1,2025.03.25 05:00:00,1742878800742,1742882386772,9859.59000000,10071.01000000,9859.59000000,10064.68000000,10062.51000000,1742881890784,202.92000000,7,7,7
SOLTRADE_FXIFY_V28_EQUITY_HOUR_V1,2025.03.25 06:00:00,1742882400335,1742885990854,9859.59000000,10064.80000000,9859.59000000,10070.37000000,10064.16000000,1742884252252,204.57000000,7,7,7
SOLTRADE_FXIFY_V28_EQUITY_HOUR_V1,2025.03.25 07:00:00,1742886000258,1742889497534,9859.59000000,10070.72000000,9859.59000000,10070.41000000,10069.44000000,1742888636187,209.85000000,7,7,7
SOLTRADE_FXIFY_V28_EQUITY_HOUR_V1,2025.03.25 08:00:00,1742889692466,1742893198598,9859.59000000,10070.19000000,9859.59000000,10073.98000000,10068.97000000,1742889751315,209.38000000,7,7,7
SOLTRADE_FXIFY_V28_EQUITY_HOUR_V1,2025.03.25 09:00:00,1742893200418,1742896799908,9859.59000000,10074.00000000,9859.59000000,10064.32000000,10064.17000000,1742896768938,204.58000000,7,7,7
SOLTRADE_FXIFY_V28_EQUITY_HOUR_V1,2025.03.25 10:00:00,1742896800413,1742900399709,9859.59000000,10064.34000000,9859.59000000,10056.76000000,10052.90000000,1742899433051,193.31000000,7,7,7
SOLTRADE_FXIFY_V28_EQUITY_HOUR_V1,2025.03.25 11:00:00,1742900400416,1742903999429,9859.59000000,10056.89000000,9859.59000000,10059.67000000,10050.71000000,1742901436439,191.12000000,7,7,7
SOLTRADE_FXIFY_V28_EQUITY_HOUR_V1,2025.03.25 12:00:00,1742904000227,1742907599939,9859.59000000,10059.66000000,9859.59000000,10073.64000000,10057.80000000,1742904558884,198.21000000,7,7,7
SOLTRADE_FXIFY_V28_EQUITY_HOUR_V1,2025.03.25 13:00:00,1742907600142,1742911108911,9859.59000000,10073.61000000,9859.59000000,10102.07000000,10072.81000000,1742907611478,213.22000000,7,7,7
SOLTRADE_FXIFY_V28_EQUITY_HOUR_V1,2025.03.25 14:00:00,1742911292428,1742914799386,9859.59000000,10102.13000000,9859.59000000,10102.36000000,10098.15000000,1742911823489,238.56000000,7,7,7
SOLTRADE_FXIFY_V28_EQUITY_HOUR_V1,2025.03.25 15:00:00,1742914800298,1742918399532,9859.59000000,10102.50000000,9859.59000000,10111.83000000,10102.33000000,1742916168096,242.74000000,7,7,7
SOLTRADE_FXIFY_V28_EQUITY_HOUR_V1,2025.03.25 16:00:00,1742918400336,1742921910798,9859.59000000,10111.49000000,9859.59000000,10105.40000000,10104.62000000,1742921719409,245.03000000,7,7,7
SOLTRADE_FXIFY_V28_EQUITY_HOUR_V1,2025.03.25 17:00:00,1742922008234,1742925599515,9859.59000000,10107.60000000,9859.59000000,10101.55000000,10090.98000000,1742923133752,231.39000000,7,7,7
SOLTRADE_FXIFY_V28_EQUITY_HOUR_V1,2025.03.25 18:00:00,1742925600019,1742929199217,9859.59000000,10101.54000000,9859.59000000,10092.67000000,10090.09000000,1742928983850,230.50000000,7,7,7
SOLTRADE_FXIFY_V28_EQUITY_HOUR_V1,2025.03.25 19:00:00,1742929200026,1742932799446,9859.59000000,10092.72000000,9859.59000000,10096.71000000,10091.62000000,1742929517329,232.03000000,7,7,7
SOLTRADE_FXIFY_V28_EQUITY_HOUR_V1,2025.03.25 20:00:00,1742932800053,1742936399034,9859.59000000,10096.68000000,9859.59000000,10099.25000000,10096.02000000,1742935831075,236.43000000,7,7,7
SOLTRADE_FXIFY_V28_EQUITY_HOUR_V1,2025.03.25 21:00:00,1742936400034,1742939999794,9859.59000000,10099.26000000,9859.59000000,10088.18000000,10086.02000000,1742939374352,226.43000000,7,7,7
SOLTRADE_FXIFY_V28_EQUITY_HOUR_V1,2025.03.25 22:00:00,1742940000399,1742943599444,9859.59000000,10088.25000000,9859.59000000,10092.97000000,10084.01000000,1742941705241,224.42000000,7,7,7
SOLTRADE_FXIFY_V28_EQUITY_HOUR_V1,2025.03.25 23:00:00,1742943600256,1742947196528,9859.59000000,10092.93000000,9859.59000000,10088.79000000,10087.25000000,1742945580061,227.66000000,7,7,7
SOLTRADE_FXIFY_V28_EQUITY_HOUR_V1,2025.03.26 00:00:00,1742947380086,1742950798423,9859.59000000,10086.01000000,9859.59000000,10087.79000000,10085.28000000,1742947500322,225.69000000,7,7,7
SOLTRADE_FXIFY_V28_EQUITY_HOUR_V1,2025.03.26 01:00:00,1742950800040,1742954399858,9859.59000000,10087.67000000,9859.59000000,10089.96000000,10087.67000000,1742950800040,228.08000000,7,7,7
SOLTRADE_FXIFY_V28_EQUITY_HOUR_V1,2025.03.26 02:00:00,1742954400004,1742957999055,9859.59000000,10089.96000000,9859.59000000,10092.22000000,10087.76000000,1742955679726,228.17000000,7,7,7
SOLTRADE_FXIFY_V28_EQUITY_HOUR_V1,2025.03.26 03:00:00,1742958000372,1742961598511,9859.59000000,10092.28000000,9859.59000000,10075.79000000,10075.79000000,1742961598310,216.20000000,7,7,7
SOLTRADE_FXIFY_V28_EQUITY_HOUR_V1,2025.03.26 04:00:00,1742961600228,1742965198815,9859.59000000,10076.01000000,9859.59000000,10091.21000000,10065.67000000,1742962053095,206.08000000,7,7,7
SOLTRADE_FXIFY_V28_EQUITY_HOUR_V1,2025.03.26 05:00:00,1742965200532,1742968798292,9859.59000000,10091.16000000,9859.59000000,10095.00000000,10085.24000000,1742966164272,225.65000000,7,7,7
SOLTRADE_FXIFY_V28_EQUITY_HOUR_V1,2025.03.26 06:00:00,1742968800615,1742972394447,9859.59000000,10094.74000000,9859.59000000,10089.64000000,10087.19000000,1742972277561,227.60000000,7,7,7
SOLTRADE_FXIFY_V28_EQUITY_HOUR_V1,2025.03.26 07:00:00,1742972400415,1742975997740,9859.59000000,10089.84000000,9859.59000000,10088.73000000,10084.82000000,1742973408082,225.23000000,7,7,7
SOLTRADE_FXIFY_V28_EQUITY_HOUR_V1,2025.03.26 08:00:00,1742976000468,1742979598347,9859.59000000,10088.67000000,9859.59000000,10090.61000000,10083.65000000,1742976723410,224.06000000,7,7,7
SOLTRADE_FXIFY_V28_EQUITY_HOUR_V1,2025.03.26 09:00:00,1742979600371,1742983196129,9859.59000000,10090.68000000,9859.59000000,10096.62000000,10089.62000000,1742980713757,230.03000000,7,7,7
SOLTRADE_FXIFY_V28_EQUITY_HOUR_V1,2025.03.26 10:00:00,1742983200243,1742986799743,9859.59000000,10096.56000000,9859.59000000,10097.55000000,10092.00000000,1742983296057,232.41000000,7,7,7
SOLTRADE_FXIFY_V28_EQUITY_HOUR_V1,2025.03.26 11:00:00,1742986800248,1742990310577,9859.59000000,10097.57000000,9859.59000000,10103.26000000,10093.14000000,1742987825466,233.55000000,7,7,7
SOLTRADE_FXIFY_V28_EQUITY_HOUR_V1,2025.03.26 12:00:00,1742990459091,1742993995661,9859.59000000,10103.57000000,9859.59000000,10103.16000000,10100.32000000,1742990954277,240.73000000,7,7,7
SOLTRADE_FXIFY_V28_EQUITY_HOUR_V1,2025.03.26 13:00:00,1742994000115,1742997596313,9859.59000000,10103.25000000,9859.59000000,10105.01000000,10101.78000000,1742994142887,242.19000000,7,7,7
SOLTRADE_FXIFY_V28_EQUITY_HOUR_V1,2025.03.26 14:00:00,1742997600361,1743001198191,9859.59000000,10105.16000000,9859.59000000,10097.88000000,10097.72000000,1743001106406,238.13000000,7,7,7
SOLTRADE_FXIFY_V28_EQUITY_HOUR_V1,2025.03.26 15:00:00,1743001200420,1743004799133,9859.59000000,10097.89000000,9859.59000000,10088.91000000,10086.91000000,1743001835343,227.32000000,7,7,7
SOLTRADE_FXIFY_V28_EQUITY_HOUR_V1,2025.03.26 16:00:00,1743004800033,1743008399876,9859.59000000,10088.93000000,9859.59000000,10084.33000000,10078.93000000,1743006601362,219.34000000,7,7,7
SOLTRADE_FXIFY_V28_EQUITY_HOUR_V1,2025.03.26 17:00:00,1743008400381,1743011999706,9859.59000000,10084.13000000,9859.59000000,10092.28000000,10083.06000000,1743008602069,223.47000000,7,7,7
SOLTRADE_FXIFY_V28_EQUITY_HOUR_V1,2025.03.26 18:00:00,1743012000011,1743015599588,9859.59000000,10092.23000000,9859.59000000,10082.83000000,10074.21000000,1743015385890,214.62000000,7,7,7
SOLTRADE_FXIFY_V28_EQUITY_HOUR_V1,2025.03.26 19:00:00,1743015600400,1743019199388,9859.59000000,10082.83000000,9859.59000000,10083.31000000,10077.40000000,1743016114009,217.81000000,7,7,7
SOLTRADE_FXIFY_V28_EQUITY_HOUR_V1,2025.03.26 20:00:00,1743019200095,1743022799940,9859.59000000,10083.40000000,9859.59000000,10063.29000000,10058.55000000,1743021092937,198.96000000,7,7,7
SOLTRADE_FXIFY_V28_EQUITY_HOUR_V1,2025.03.26 21:00:00,1743022800244,1743026399749,9859.59000000,10063.30000000,9859.59000000,10059.75000000,10059.75000000,1743026399749,200.16000000,7,7,7
SOLTRADE_FXIFY_V28_EQUITY_HOUR_V1,2025.03.26 22:00:00,1743026400051,1743029999928,9859.59000000,10059.84000000,9859.59000000,10061.46000000,10053.02000000,1743028254206,193.43000000,7,7,7
SOLTRADE_FXIFY_V28_EQUITY_HOUR_V1,2025.03.26 23:00:00,1743030000130,1743033598442,9859.59000000,10061.52000000,9859.59000000,10066.68000000,10060.62000000,1743030057904,201.03000000,7,7,7
SOLTRADE_FXIFY_V28_EQUITY_HOUR_V1,2025.03.27 00:00:00,1743033779918,1743037198394,9859.59000000,10062.41000000,9859.59000000,10047.44000000,10046.71000000,1743035681120,187.12000000,7,7,7
SOLTRADE_FXIFY_V28_EQUITY_HOUR_V1,2025.03.27 01:00:00,1743037200010,1743040798708,9859.59000000,10047.38000000,9859.59000000,10047.52000000,10041.15000000,1743038914489,181.56000000,7,7,7
SOLTRADE_FXIFY_V28_EQUITY_HOUR_V1,2025.03.27 02:00:00,1743040800054,1743044396618,9859.59000000,10047.42000000,9859.59000000,10050.34000000,10042.84000000,1743041302979,183.25000000,7,7,7
SOLTRADE_FXIFY_V28_EQUITY_HOUR_V1,2025.03.27 03:00:00,1743044400461,1743047997896,9859.59000000,10050.29000000,9859.59000000,10061.92000000,10049.55000000,1743044401372,189.96000000,7,7,7
SOLTRADE_FXIFY_V28_EQUITY_HOUR_V1,2025.03.27 04:00:00,1743048000525,1743051599676,9859.59000000,10062.07000000,9859.59000000,10071.79000000,10062.07000000,1743048000525,202.48000000,7,7,7
SOLTRADE_FXIFY_V28_EQUITY_HOUR_V1,2025.03.27 05:00:00,1743051601193,1743055197806,9859.59000000,10071.72000000,9859.59000000,10084.91000000,10071.24000000,1743051615452,211.65000000,7,7,7
SOLTRADE_FXIFY_V28_EQUITY_HOUR_V1,2025.03.27 06:00:00,1743055200640,1743058797665,9859.59000000,10084.84000000,9859.59000000,10085.60000000,10082.93000000,1743055217241,223.34000000,7,7,7
SOLTRADE_FXIFY_V28_EQUITY_HOUR_V1,2025.03.27 07:00:00,1743058801103,1743062399810,9859.59000000,10085.64000000,9859.59000000,10090.34000000,10084.56000000,1743058837904,224.97000000,7,7,7
SOLTRADE_FXIFY_V28_EQUITY_HOUR_V1,2025.03.27 08:00:00,1743062400621,1743065999988,9859.59000000,10090.35000000,9859.59000000,10079.32000000,10073.98000000,1743065828165,214.39000000,7,7,7
SOLTRADE_FXIFY_V28_EQUITY_HOUR_V1,2025.03.27 09:00:00,1743066000392,1743069599742,9859.59000000,10078.83000000,9859.59000000,10085.39000000,10077.85000000,1743066014149,218.26000000,7,7,7
SOLTRADE_FXIFY_V28_EQUITY_HOUR_V1,2025.03.27 10:00:00,1743069600349,1743073198610,9859.59000000,10085.18000000,9859.59000000,10069.95000000,10068.10000000,1743071631524,208.51000000,7,7,7
SOLTRADE_FXIFY_V28_EQUITY_HOUR_V1,2025.03.27 11:00:00,1743073200332,1743076711256,9859.59000000,10070.08000000,9859.59000000,10080.69000000,10066.21000000,1743073696168,206.62000000,7,7,7
SOLTRADE_FXIFY_V28_EQUITY_HOUR_V1,2025.03.27 12:00:00,1743076892405,1743080399882,9859.59000000,10082.96000000,9859.59000000,10072.59000000,10068.61000000,1743079210033,209.02000000,7,7,7
SOLTRADE_FXIFY_V28_EQUITY_HOUR_V1,2025.03.27 13:00:00,1743080400085,1743083998483,9859.59000000,10072.59000000,9859.59000000,10076.44000000,10067.02000000,1743081756203,207.43000000,7,7,7
SOLTRADE_FXIFY_V28_EQUITY_HOUR_V1,2025.03.27 14:00:00,1743084001824,1743087598974,9859.59000000,10076.54000000,9859.59000000,10083.78000000,10074.42000000,1743084091804,214.83000000,7,7,7
SOLTRADE_FXIFY_V28_EQUITY_HOUR_V1,2025.03.27 15:00:00,1743087600188,1743091199927,9859.59000000,10083.81000000,9859.59000000,10082.86000000,10079.33000000,1743087985843,219.74000000,7,7,7
SOLTRADE_FXIFY_V28_EQUITY_HOUR_V1,2025.03.27 16:00:00,1743091200231,1743094710401,9859.59000000,10082.84000000,9859.59000000,10070.27000000,10066.11000000,1743093301801,206.52000000,7,7,7
SOLTRADE_FXIFY_V28_EQUITY_HOUR_V1,2025.03.27 17:00:00,1743094800232,1743098399762,9859.59000000,10070.10000000,9859.59000000,10075.96000000,10062.97000000,1743096228364,203.38000000,7,7,7
SOLTRADE_FXIFY_V28_EQUITY_HOUR_V1,2025.03.27 18:00:00,1743098400167,1743101999549,9859.59000000,10076.05000000,9859.59000000,10083.06000000,10073.02000000,1743098610636,213.43000000,7,7,7
