schema,time,dataset,execution_layer,symbol,record_type,signal_time,scheduled_exit,direction,requested_price,actual_price,spread_points,slippage_points,volume,initial_risk_amount,stop_loss,order_ticket,deal_ticket,broker_retcode,fill_confirmed,atr_or_exit_reason
SOLTRADE_PHASE6_V28_TRANSACTION_V1,2025.02.03 10:05:05,V28_FXIFY_CONTINUOUS,FIXED_DELAY_200_MS,AUDUSD,ENTRY_ATTEMPT,2025.02.03 10:05:00,2025.03.03 10:05:00,SELL,0.6134800000,0.0000000000,14,0.0000,0.03000000,50.49000000,0.6303100000,18,18,10009,NO,0.005608571429
SOLTRADE_PHASE6_V28_TRANSACTION_V1,2025.02.03 10:05:06,V28_FXIFY_CONTINUOUS,FIXED_DELAY_200_MS,NZDUSD,ENTRY_ATTEMPT,2025.02.03 10:05:00,2025.03.03 10:05:00,SELL,0.5551700000,0.0000000000,16,0.0000,0.03000000,47.88000000,0.5711300000,19,19,10009,NO,0.005320000000
SOLTRADE_PHASE6_V28_TRANSACTION_V1,2025.02.03 10:05:06,V28_FXIFY_CONTINUOUS,FIXED_DELAY_200_MS,USDCAD,ENTRY_ATTEMPT,2025.02.03 10:05:00,2025.03.03 10:05:00,BUY,1.4712100000,0.0000000000,14,0.0000,0.02000000,46.87712429,1.4367300000,20,20,10009,NO,0.011491428571
SOLTRADE_PHASE6_V28_TRANSACTION_V1,2025.02.03 10:05:06,V28_FXIFY_CONTINUOUS,FIXED_DELAY_200_MS,USDCHF,ENTRY_ATTEMPT,2025.02.03 10:05:00,2025.03.03 10:05:00,BUY,0.9192800000,0.0000000000,16,0.0000,0.02000000,40.16667211,0.9008200000,21,21,10009,NO,0.006152142857
SOLTRADE_PHASE6_V28_TRANSACTION_V1,2025.02.03 10:05:06,V28_FXIFY_CONTINUOUS,FIXED_DELAY_200_MS,USDJPY,ENTRY_ATTEMPT,2025.02.03 10:05:00,2025.03.03 10:05:00,BUY,155.6850000000,0.0000000000,16,0.0000,0.01000000,28.38255417,151.2670000000,22,22,10009,NO,1.472500000000
SOLTRADE_PHASE6_V28_TRANSACTION_V1,2025.02.03 10:05:06,V28_FXIFY_CONTINUOUS,FIXED_DELAY_200_MS,GBPUSD,ENTRY_TRANSACTION,NONE,2025.03.03 10:05:00,SELL,1.2279100000,1.2279100000,16,0.0000,0.01000000,31.37000000,1.2592800000,17,17,10009,YES,0.000000000000
SOLTRADE_PHASE6_V28_TRANSACTION_V1,2025.02.03 10:05:06,V28_FXIFY_CONTINUOUS,FIXED_DELAY_200_MS,AUDUSD,ENTRY_TRANSACTION,NONE,2025.03.03 10:05:00,SELL,0.6134800000,0.6134500000,14,3.0000,0.03000000,50.58000000,0.6303100000,18,18,10009,YES,0.000000000000
SOLTRADE_PHASE6_V28_TRANSACTION_V1,2025.02.03 10:05:06,V28_FXIFY_CONTINUOUS,FIXED_DELAY_200_MS,NZDUSD,ENTRY_TRANSACTION,NONE,2025.03.03 10:05:00,SELL,0.5551700000,0.5551300000,16,4.0000,0.03000000,48.00000000,0.5711300000,19,19,10009,YES,0.000000000000
SOLTRADE_PHASE6_V28_TRANSACTION_V1,2025.02.03 10:05:06,V28_FXIFY_CONTINUOUS,FIXED_DELAY_200_MS,USDCAD,ENTRY_TRANSACTION,NONE,2025.03.03 10:05:00,BUY,1.4712100000,1.4714100000,14,20.0000,0.02000000,47.14294453,1.4367300000,20,20,10009,YES,0.000000000000
SOLTRADE_PHASE6_V28_TRANSACTION_V1,2025.02.03 10:05:06,V28_FXIFY_CONTINUOUS,FIXED_DELAY_200_MS,USDCHF,ENTRY_TRANSACTION,NONE,2025.03.03 10:05:00,BUY,0.9192800000,0.9193600000,16,8.0000,0.02000000,40.34074219,0.9008200000,21,21,10009,YES,0.000000000000
SOLTRADE_PHASE6_V28_TRANSACTION_V1,2025.02.03 10:05:06,V28_FXIFY_CONTINUOUS,FIXED_DELAY_200_MS,USDJPY,ENTRY_TRANSACTION,NONE,2025.03.03 10:05:00,BUY,155.6850000000,155.6890000000,16,4.0000,0.01000000,28.40825137,151.2670000000,22,22,10009,YES,0.000000000000
SOLTRADE_PHASE6_V28_TRANSACTION_V1,2025.03.03 10:05:00,V28_FXIFY_CONTINUOUS,FIXED_DELAY_200_MS,EURUSD,ENTRY_ATTEMPT,2025.03.03 10:05:00,2025.04.07 10:05:00,BUY,1.0403600000,0.0000000000,12,0.0000,0.02000000,43.04000000,1.0188400000,30,30,10009,NO,0.007172142857
SOLTRADE_PHASE6_V28_TRANSACTION_V1,2025.03.03 10:05:00,V28_FXIFY_CONTINUOUS,FIXED_DELAY_200_MS,GBPUSD,ENTRY_ATTEMPT,2025.03.03 10:05:00,2025.04.07 10:05:00,BUY,1.2601200000,0.0000000000,14,0.0000,0.01000000,24.69000000,1.2354300000,31,31,10009,NO,0.008227142857
