physical_run,run_id,segment,dataset,cost_profile,execution_layer,position_identifier,direction,entry_time,exit_time,entry_price,exit_price,volume,initial_risk_amount,native_deal_net_before_external_commission,native_tester_commission,external_commission_adjustment,native_trade_net,spread_cost,swap_cost,fee_cost,adverse_entry_slippage_cost,adverse_exit_slippage_cost,native_friction,supplementary_multiplier,supplementary_charge,adjusted_trade_net,realized_net_R,exit_reason,naturally_closed,holding_seconds,synthetic_equity_before,synthetic_cash_flow,synthetic_equity_after
7,007-d3-normal-native,D3,DEVELOPMENT,NORMAL,NATIVE_NORMAL_EXECUTION,20,LONG,2025-04-16T09:00:03,2025-04-17T09:00:00,1.13804,1.1352,0.05,22.8,-15.66,0.0,0.30000000000000004,-15.96,0.7000000000000001,1.46,0.0,0.0,0.0,2.46,0.0,0.0,-15.96,-0.7000000000000001,LONG_EXIT_BREAKOUT,True,86397.0,10103.232323348271,-17.680656565859476,10085.551666782412
7,007-d3-normal-native,D3,DEVELOPMENT,NORMAL,NATIVE_NORMAL_EXECUTION,22,LONG,2025-04-21T02:00:00,2025-04-21T18:00:00,1.14338,1.14973,0.08,23.84,50.8,0.0,0.48,50.32,1.04,0.0,0.0,0.0,0.0,1.52,0.0,0.0,50.32,2.110738255033557,LONG_EXIT_BREAKOUT,True,57600.0,10085.551666782412,53.21989931548772,10138.7715660979
7,007-d3-normal-native,D3,DEVELOPMENT,NORMAL,NATIVE_NORMAL_EXECUTION,24,SHORT,2025-04-23T02:00:00,2025-04-23T03:56:12,1.13368,1.1394,0.04,22.88,-22.88,0.0,0.24,-23.119999999999997,0.52,0.0,0.0,0.0,0.0,0.76,0.0,0.0,-23.119999999999997,-1.0104895104895104,STOP_LOSS_EXIT,True,6972.0,10138.7715660979,-25.612805791978083,10113.158760305922
7,007-d3-normal-native,D3,DEVELOPMENT,NORMAL,NATIVE_NORMAL_EXECUTION,26,SHORT,2025-04-25T07:00:00,2025-04-25T10:17:21,1.13254,1.13657,0.06,24.18,-24.18,0.0,0.36,-24.54,0.6599999999999999,0.0,0.0,0.0,0.0,1.02,0.0,0.0,-24.54,-1.0148883374689825,STOP_LOSS_EXIT,True,11841.0,10113.158760305922,-25.659317202016883,10087.499443103905
7,007-d3-normal-native,D3,DEVELOPMENT,NORMAL,NATIVE_NORMAL_EXECUTION,28,SHORT,2025-04-28T10:00:00,2025-04-28T15:24:59,1.13311,1.137,0.06,23.34,-23.34,0.0,0.36,-23.7,0.72,0.0,0.0,0.0,0.0,1.08,0.0,0.0,-23.7,-1.0154241645244215,STOP_LOSS_EXIT,True,19499.0,10087.499443103905,-25.607726735385878,10061.891716368518
7,007-d3-normal-native,D3,DEVELOPMENT,NORMAL,NATIVE_NORMAL_EXECUTION,30,SHORT,2025-04-30T05:00:00,2025-04-30T09:39:35,1.1358,1.13962,0.06,22.92,-22.92,0.0,0.36,-23.28,0.78,0.0,0.0,0.0,0.0,1.1400000000000001,0.0,0.0,-23.28,-1.0157068062827226,STOP_LOSS_EXIT,True,16775.0,10061.891716368518,-25.549829750988124,10036.34188661753
7,007-d3-normal-native,D3,DEVELOPMENT,NORMAL,NATIVE_NORMAL_EXECUTION,32,SHORT,2025-04-30T19:00:00,2025-05-01T14:00:00,1.13477,1.13328,0.05,22.0,8.13,0.0,0.30000000000000004,7.830000000000001,0.6000000000000001,0.68,0.0,0.0,0.0,1.58,0.0,0.0,7.830000000000001,0.35590909090909095,SHORT_EXIT_BREAKOUT,True,68400.0,10036.34188661753,8.93006329229719,10045.271949909828
7,007-d3-normal-native,D3,DEVELOPMENT,NORMAL,NATIVE_NORMAL_EXECUTION,34,SHORT,2025-05-01T18:00:00,2025-05-02T07:00:00,1.1281,1.13134,0.06,24.9,-19.17,0.0,0.36,-19.53,0.72,0.27,0.0,0.0,0.0,1.35,0.0,0.0,-19.53,-0.7843373493975905,SHORT_EXIT_BREAKOUT,True,46800.0,10045.271949909828,-19.697204937925598,10025.574744971902
7,007-d3-normal-native,D3,DEVELOPMENT,NORMAL,NATIVE_NORMAL_EXECUTION,36,LONG,2025-05-05T16:00:00,2025-05-05T18:34:54,1.13605,1.13225,0.06,22.8,-22.8,0.0,0.36,-23.16,0.72,0.0,0.0,0.0,0.0,1.08,0.0,0.0,-23.16,-1.0157894736842106,STOP_LOSS_EXIT,True,9294.0,10025.574744971902,-25.459683233941806,10000.11506173796
7,007-d3-normal-native,D3,DEVELOPMENT,NORMAL,NATIVE_NORMAL_EXECUTION,38,SHORT,2025-05-06T04:00:00,2025-05-06T07:02:32,1.12857,1.13185,0.07,22.96,-22.96,0.0,0.42000000000000004,-23.380000000000003,0.9100000000000001,0.0,0.0,0.0,0.0,1.33,0.0,0.0,-23.380000000000003,-1.0182926829268293,STOP_LOSS_EXIT,True,10952.0,10000.11506173796,-25.45760998948536,9974.657451748475
7,007-d3-normal-native,D3,DEVELOPMENT,NORMAL,NATIVE_NORMAL_EXECUTION,40,SHORT,2025-05-07T23:00:00,2025-05-09T09:00:00,1.1306,1.12359,0.06,24.9,43.14,0.0,0.36,42.78,1.08,1.08,0.0,0.0,0.0,2.52,0.0,0.0,42.78,1.7180722891566267,SHORT_EXIT_BREAKOUT,True,122400.0,9974.657451748475,42.84295640419677,10017.500408152671
7,007-d3-normal-native,D3,DEVELOPMENT,NORMAL,NATIVE_NORMAL_EXECUTION,42,SHORT,2025-05-12T11:00:00,2025-05-13T07:00:00,1.11046,1.1117,0.05,24.6,-5.97,0.0,0.30000000000000004,-6.27,0.6000000000000001,0.23,0.0,0.0,0.0,1.1300000000000001,0.0,0.0,-6.27,-0.25487804878048775,SHORT_EXIT_BREAKOUT,True,72000.0,10017.500408152671,-6.383102394219231,10011.117305758453
7,007-d3-normal-native,D3,DEVELOPMENT,NORMAL,NATIVE_NORMAL_EXECUTION,44,SHORT,2025-05-14T23:00:00,2025-05-15T09:22:38,1.11667,1.12071,0.06,24.24,-23.43,0.0,0.36,-23.79,0.96,0.81,0.0,0.0,0.0,2.13,0.0,0.0,-23.79,-0.9814356435643564,STOP_LOSS_EXIT,True,37358.0,10011.117305758453,-24.563168389438285,9986.554137369014
7,007-d3-normal-native,D3,DEVELOPMENT,NORMAL,NATIVE_NORMAL_EXECUTION,46,SHORT,2025-05-16T18:00:00,2025-05-19T01:06:31,1.1154,1.11874,0.07,23.38,-23.06,0.0,0.42000000000000004,-23.48,0.8400000000000001,0.32,0.0,0.0,0.0,1.5800000000000003,0.0,0.0,-23.48,-1.0042771599657827,STOP_LOSS_EXIT,True,198391.0,9986.554137369014,-25.073170567303723,9961.48096680171
7,007-d3-normal-native,D3,DEVELOPMENT,NORMAL,NATIVE_NORMAL_EXECUTION,48,LONG,2025-05-20T23:00:00,2025-05-22T02:00:00,1.12811,1.13146,0.07,23.59,20.73,0.0,0.42000000000000004,20.31,0.8400000000000001,2.72,0.0,0.0,0.0,3.9800000000000004,0.0,0.0,20.31,0.860958033064858,LONG_EXIT_BREAKOUT,True,97200.0,9961.48096680171,21.441042648976552,9982.922009450685
7,007-d3-normal-native,D3,DEVELOPMENT,NORMAL,NATIVE_NORMAL_EXECUTION,50,LONG,2025-05-23T11:00:00,2025-05-23T14:52:23,1.134,1.13063,0.07,23.45,-23.59,0.0,0.42000000000000004,-24.01,0.8400000000000001,0.0,0.0,0.0,0.0,1.2600000000000002,0.0,0.0,-24.01,-1.0238805970149254,STOP_LOSS_EXIT,True,13943.0,9982.922009450685,-25.553300367474517,9957.368709083212
7,007-d3-normal-native,D3,DEVELOPMENT,NORMAL,NATIVE_NORMAL_EXECUTION,52,LONG,2025-05-26T04:00:00,2025-05-27T08:00:00,1.13974,1.13783,0.06,23.7,-12.040000000000001,0.0,0.36,-12.4,0.72,0.58,0.0,0.0,0.0,1.6600000000000001,0.0,0.0,-12.4,-0.5232067510548524,LONG_EXIT_BREAKOUT,True,100800.0,9957.368709083212,-13.024406328336692,9944.344302754875
7,007-d3-normal-native,D3,DEVELOPMENT,NORMAL,NATIVE_NORMAL_EXECUTION,54,SHORT,2025-05-28T19:00:00,2025-05-29T14:00:00,1.12845,1.12867,0.07,22.89,-0.5900000000000001,0.0,0.42000000000000004,-1.0100000000000002,0.8400000000000001,0.95,0.0,0.0,0.0,2.21,0.0,0.0,-1.0100000000000002,-0.044124071647007435,SHORT_EXIT_BREAKOUT,True,68400.0,9944.344302754875,-1.0969624012431658,9943.247340353631
7,007-d3-normal-native,D3,DEVELOPMENT,NORMAL,NATIVE_NORMAL_EXECUTION,56,LONG,2025-06-02T04:00:00,2025-06-03T12:00:00,1.13692,1.14105,0.07,22.89,28.23,0.0,0.42000000000000004,27.81,0.8400000000000001,0.68,0.0,0.0,0.0,1.9400000000000004,0.0,0.0,27.81,1.2149410222804717,LONG_EXIT_BREAKOUT,True,115200.0,9943.247340353631,30.201147721192058,9973.448488074824
7,007-d3-normal-native,D3,DEVELOPMENT,NORMAL,NATIVE_NORMAL_EXECUTION,58,LONG,2025-06-04T12:00:00,2025-06-05T09:00:00,1.14001,1.14055,0.08,24.56,1.9900000000000002,0.0,0.48,1.5100000000000002,0.96,2.33,0.0,0.0,0.0,3.77,0.0,0.0,1.5100000000000002,0.06148208469055376,LONG_EXIT_BREAKOUT,True,75600.0,9973.448488074824,1.5329710115017292,9974.981459086326
7,007-d3-normal-native,D3,DEVELOPMENT,NORMAL,NATIVE_NORMAL_EXECUTION,60,LONG,2025-06-05T17:00:00,2025-06-05T18:06:03,1.14814,1.14425,0.06,23.22,-23.34,0.0,0.36,-23.7,0.72,0.0,0.0,0.0,0.0,1.08,0.0,0.0,-23.7,-1.020671834625323,STOP_LOSS_EXIT,True,3963.0,9974.981459086326,-25.452956565498056,9949.528502520829
7,007-d3-normal-native,D3,DEVELOPMENT,NORMAL,NATIVE_NORMAL_EXECUTION,62,LONG,2025-06-10T17:00:00,2025-06-11T04:50:02,1.14434,1.14126,0.08,24.64,-25.42,0.0,0.48,-25.900000000000002,1.04,0.78,0.0,0.0,0.0,2.3,0.0,0.0,-25.900000000000002,-1.0511363636363638,STOP_LOSS_EXIT,True,42602.0,9949.528502520829,-26.145778025090248,9923.38272449574
7,007-d3-normal-native,D3,DEVELOPMENT,NORMAL,NATIVE_NORMAL_EXECUTION,64,LONG,2025-06-11T16:00:00,2025-06-13T04:00:00,1.14614,1.15581,0.07,24.08,64.97,0.0,0.42000000000000004,64.55,0.8400000000000001,2.72,0.0,0.0,0.0,3.9800000000000004,0.0,0.0,64.55,2.6806478405315617,LONG_EXIT_BREAKOUT,True,129600.0,9923.38272449574,66.50273617796927,9989.885460673708
7,007-d3-normal-native,D3,DEVELOPMENT,NORMAL,NATIVE_NORMAL_EXECUTION,66,LONG,2025-06-16T10:00:00,2025-06-16T23:00:00,1.1574,1.15548,0.06,23.82,-11.52,0.0,0.36,-11.879999999999999,0.78,0.0,0.0,0.0,0.0,1.1400000000000001,0.0,0.0,-11.879999999999999,-0.49874055415617125,LONG_EXIT_BREAKOUT,True,46800.0,9989.885460673708,-12.455902526532707,9977.429558147174
7,007-d3-normal-native,D3,DEVELOPMENT,NORMAL,NATIVE_NORMAL_EXECUTION,68,SHORT,2025-06-19T05:00:00,2025-06-19T22:11:46,1.14524,1.1492,0.06,22.86,-23.76,0.0,0.36,-24.12,0.78,0.0,0.0,0.0,0.0,1.1400000000000001,0.0,0.0,-24.12,-1.0551181102362206,STOP_LOSS_EXIT,True,61906.0,9977.429558147174,-26.318416551018142,9951.111141596157
7,007-d3-normal-native,D3,DEVELOPMENT,NORMAL,NATIVE_NORMAL_EXECUTION,70,LONG,2025-06-19T23:00:00,2025-06-23T00:01:01,1.14979,1.14534,0.07,22.75,-32.51,0.0,0.42000000000000004,-32.93,1.12,1.36,0.0,0.0,0.0,2.9000000000000004,0.0,0.0,-32.93,-1.4474725274725275,STOP_LOSS_EXIT,True,262861.0,9951.111141596157,-36.009899988215544,9915.101241607941
7,007-d3-normal-native,D3,DEVELOPMENT,NORMAL,NATIVE_NORMAL_EXECUTION,72,LONG,2025-06-24T02:00:00,2025-06-25T11:00:00,1.15937,1.15984,0.05,21.05,1.86,0.0,0.30000000000000004,1.56,0.65,0.49,0.0,0.0,0.0,1.44,0.0,0.0,1.56,0.07410926365795724,LONG_EXIT_BREAKOUT,True,118800.0,9915.101241607941,1.8370021302741553,9916.938243738216
7,007-d3-normal-native,D3,DEVELOPMENT,NORMAL,NATIVE_NORMAL_EXECUTION,74,LONG,2025-06-25T21:00:00,2025-06-27T02:00:00,1.16432,1.16828,0.07,22.54,25.0,0.0,0.42000000000000004,24.58,0.8400000000000001,2.72,0.0,0.0,0.0,3.9800000000000004,0.0,0.0,24.58,1.090505767524401,LONG_EXIT_BREAKOUT,True,104400.0,9916.938243738216,27.03619587744957,9943.974439615666
7,007-d3-normal-native,D3,DEVELOPMENT,NORMAL,NATIVE_NORMAL_EXECUTION,76,LONG,2025-06-27T16:00:00,2025-06-27T17:46:46,1.17475,1.17097,0.06,22.26,-22.68,0.0,0.36,-23.04,0.72,0.0,0.0,0.0,0.0,1.08,0.0,0.0,-23.04,-1.0350404312668462,STOP_LOSS_EXIT,True,6406.0,9943.974439615666,-25.731038981215733,9918.24340063445
7,007-d3-normal-native,D3,DEVELOPMENT,NORMAL,NATIVE_NORMAL_EXECUTION,78,LONG,2025-06-30T19:00:00,2025-07-01T20:00:00,1.17699,1.17649,0.06,23.22,-3.58,0.0,0.36,-3.94,0.72,0.58,0.0,0.0,0.0,1.6600000000000001,0.0,0.0,-3.94,-0.16968130921619295,LONG_EXIT_BREAKOUT,True,90000.0,9918.24340063445,-4.207351313361299,9914.036049321088
8,008-d3-high-native,D3,DEVELOPMENT,HIGH,NATIVE_NORMAL_EXECUTION,2,SHORT,2025-03-21T19:00:00,2025-03-24T02:55:13,1.08058,1.08378,0.07,22.33,-22.08,0.0,0.42000000000000004,-22.5,0.8400000000000001,0.32,0.0,0.0,0.0,1.5800000000000003,0.5,0.7900000000000001,-23.29,-1.0429914912673535,STOP_LOSS_EXIT,True,201313.0,10000.0,-26.074787281683836,9973.925212718315
8,008-d3-high-native,D3,DEVELOPMENT,HIGH,NATIVE_NORMAL_EXECUTION,4,SHORT,2025-03-24T17:00:00,2025-03-25T13:52:40,1.07925,1.0825,0.07,22.75,-22.43,0.0,0.42000000000000004,-22.85,0.9100000000000001,0.32,0.0,0.0,0.0,1.6500000000000001,0.5,0.8250000000000001,-23.675,-1.0406593406593407,STOP_LOSS_EXIT,True,75160.0,9973.925212718315,-25.94864608913254,9947.976566629182
8,008-d3-high-native,D3,DEVELOPMENT,HIGH,NATIVE_NORMAL_EXECUTION,6,SHORT,2025-03-26T21:00:00,2025-03-27T07:36:38,1.07562,1.07873,0.08,24.8,-23.799999999999997,0.0,0.48,-24.279999999999998,0.96,1.08,0.0,0.0,0.0,2.52,0.5,1.26,-25.54,-1.0298387096774193,STOP_LOSS_EXIT,True,38198.0,9947.976566629182,-25.612028378196502,9922.364538250986
8,008-d3-high-native,D3,DEVELOPMENT,HIGH,NATIVE_NORMAL_EXECUTION,8,SHORT,2025-03-28T13:00:00,2025-03-28T16:08:14,1.07733,1.07983,0.1,24.7,-25.0,0.0,0.6000000000000001,-25.6,1.2000000000000002,0.0,0.0,0.0,0.0,1.8000000000000003,0.5,0.9000000000000001,-26.5,-1.0728744939271255,STOP_LOSS_EXIT,True,11294.0,9922.364538250986,-26.613629581341208,9895.750908669645
8,008-d3-high-native,D3,DEVELOPMENT,HIGH,NATIVE_NORMAL_EXECUTION,10,SHORT,2025-03-31T16:00:00,2025-04-01T04:00:00,1.0803,1.08257,0.07,22.47,-15.57,0.0,0.42000000000000004,-15.99,0.9100000000000001,0.32,0.0,0.0,0.0,1.6500000000000001,0.5,0.8250000000000001,-16.815,-0.7483311081441923,SHORT_EXIT_BREAKOUT,True,43200.0,9895.750908669645,-18.513245608509134,9877.237663061136
8,008-d3-high-native,D3,DEVELOPMENT,HIGH,NATIVE_NORMAL_EXECUTION,12,SHORT,2025-04-01T15:00:00,2025-04-01T17:13:12,1.07806,1.08091,0.08,22.8,-22.8,0.0,0.48,-23.28,1.04,0.0,0.0,0.0,0.0,1.52,0.5,0.76,-24.040000000000003,-1.0543859649122809,STOP_LOSS_EXIT,True,7992.0,9877.237663061136,-26.036051910086595,9851.20161115105
8,008-d3-high-native,D3,DEVELOPMENT,HIGH,NATIVE_NORMAL_EXECUTION,14,LONG,2025-04-02T16:00:00,2025-04-04T11:00:00,1.08195,1.10036,0.09,23.13,162.2,0.0,0.54,161.66,1.08,3.49,0.0,0.0,0.0,5.11,0.5,2.555,159.105,6.878728923476005,LONG_EXIT_BREAKOUT,True,154800.0,9851.20161115105,169.40936363404535,10020.610974785095
8,008-d3-high-native,D3,DEVELOPMENT,HIGH,NATIVE_NORMAL_EXECUTION,16,LONG,2025-04-09T04:00:00,2025-04-09T20:25:52,1.10154,1.09541,0.04,24.36,-24.52,0.0,0.24,-24.759999999999998,0.52,0.0,0.0,0.0,0.0,0.76,0.5,0.38,-25.139999999999997,-1.0320197044334973,STOP_LOSS_EXIT,True,59152.0,10020.610974785095,-25.853669941101934,9994.757304843994
8,008-d3-high-native,D3,DEVELOPMENT,HIGH,NATIVE_NORMAL_EXECUTION,18,LONG,2025-04-10T14:00:00,2025-04-14T16:00:00,1.10804,1.13383,0.03,19.23,76.79,0.0,0.18,76.61,0.39,0.58,0.0,0.0,0.0,1.15,0.5,0.575,76.035,3.9539781591263647,LONG_EXIT_BREAKOUT,True,352800.0,9994.757304843994,98.7976302228046,10093.554935066799
8,008-d3-high-native,D3,DEVELOPMENT,HIGH,NATIVE_NORMAL_EXECUTION,20,LONG,2025-04-16T09:00:03,2025-04-17T09:00:00,1.13804,1.1352,0.05,22.8,-15.66,0.0,0.30000000000000004,-15.96,0.7000000000000001,1.46,0.0,0.0,0.0,2.46,0.5,1.23,-17.19,-0.7539473684210527,LONG_EXIT_BREAKOUT,True,86397.0,10093.554935066799,-19.025022953267356,10074.529912113532
8,008-d3-high-native,D3,DEVELOPMENT,HIGH,NATIVE_NORMAL_EXECUTION,22,LONG,2025-04-21T02:00:00,2025-04-21T18:00:00,1.14338,1.14973,0.08,23.84,50.8,0.0,0.48,50.32,1.04,0.0,0.0,0.0,0.0,1.52,0.5,0.76,49.56,2.0788590604026846,LONG_EXIT_BREAKOUT,True,57600.0,10074.529912113532,52.358819467737696,10126.88873158127
8,008-d3-high-native,D3,DEVELOPMENT,HIGH,NATIVE_NORMAL_EXECUTION,24,SHORT,2025-04-23T02:00:00,2025-04-23T03:56:12,1.13368,1.1394,0.04,22.88,-22.88,0.0,0.24,-23.119999999999997,0.52,0.0,0.0,0.0,0.0,0.76,0.5,0.38,-23.499999999999996,-1.027097902097902,STOP_LOSS_EXIT,True,6972.0,10126.88873158127,-26.00326542746502,10100.885466153804
8,008-d3-high-native,D3,DEVELOPMENT,HIGH,NATIVE_NORMAL_EXECUTION,26,SHORT,2025-04-25T07:00:00,2025-04-25T10:17:21,1.13254,1.13657,0.06,24.18,-24.18,0.0,0.36,-24.54,0.6599999999999999,0.0,0.0,0.0,0.0,1.02,0.5,0.51,-25.05,-1.0359801488833746,STOP_LOSS_EXIT,True,11841.0,10100.885466153804,-26.160792072699834,10074.724674081104
8,008-d3-high-native,D3,DEVELOPMENT,HIGH,NATIVE_NORMAL_EXECUTION,28,SHORT,2025-04-28T10:00:00,2025-04-28T15:24:59,1.13311,1.137,0.06,23.34,-23.34,0.0,0.36,-23.7,0.72,0.0,0.0,0.0,0.0,1.08,0.5,0.54,-24.24,-1.038560411311054,STOP_LOSS_EXIT,True,19499.0,10074.724674081104,-26.158025503398243,10048.566648577706
8,008-d3-high-native,D3,DEVELOPMENT,HIGH,NATIVE_NORMAL_EXECUTION,30,SHORT,2025-04-30T05:00:00,2025-04-30T09:39:35,1.1358,1.13962,0.06,22.92,-22.92,0.0,0.36,-23.28,0.78,0.0,0.0,0.0,0.0,1.1400000000000001,0.5,0.5700000000000001,-23.85,-1.0405759162303665,STOP_LOSS_EXIT,True,16775.0,10048.566648577706,-26.140741117864124,10022.425907459841
8,008-d3-high-native,D3,DEVELOPMENT,HIGH,NATIVE_NORMAL_EXECUTION,32,SHORT,2025-04-30T19:00:00,2025-05-01T14:00:00,1.13477,1.13328,0.05,22.0,8.13,0.0,0.30000000000000004,7.830000000000001,0.6000000000000001,0.68,0.0,0.0,0.0,1.58,0.5,0.79,7.040000000000001,0.32000000000000006,SHORT_EXIT_BREAKOUT,True,68400.0,10022.425907459841,8.017940725967875,10030.443848185809
8,008-d3-high-native,D3,DEVELOPMENT,HIGH,NATIVE_NORMAL_EXECUTION,34,SHORT,2025-05-01T18:00:00,2025-05-02T07:00:00,1.1281,1.13134,0.06,24.9,-19.17,0.0,0.36,-19.53,0.72,0.27,0.0,0.0,0.0,1.35,0.5,0.675,-20.205000000000002,-0.8114457831325302,SHORT_EXIT_BREAKOUT,True,46800.0,10030.443848185809,-20.34790340889501,10010.095944776915
8,008-d3-high-native,D3,DEVELOPMENT,HIGH,NATIVE_NORMAL_EXECUTION,36,LONG,2025-05-05T16:00:00,2025-05-05T18:34:54,1.13605,1.13225,0.06,22.8,-22.8,0.0,0.36,-23.16,0.72,0.0,0.0,0.0,0.0,1.08,0.5,0.54,-23.7,-1.0394736842105263,STOP_LOSS_EXIT,True,9294.0,10010.095944776915,-26.013078277545272,9984.08286649937
8,008-d3-high-native,D3,DEVELOPMENT,HIGH,NATIVE_NORMAL_EXECUTION,38,SHORT,2025-05-06T04:00:00,2025-05-06T07:02:32,1.12857,1.13185,0.07,22.96,-22.96,0.0,0.42000000000000004,-23.380000000000003,0.9100000000000001,0.0,0.0,0.0,0.0,1.33,0.5,0.665,-24.045,-1.0472560975609757,STOP_LOSS_EXIT,True,10952.0,9984.08286649937,-26.139729151238825,9957.943137348131
8,008-d3-high-native,D3,DEVELOPMENT,HIGH,NATIVE_NORMAL_EXECUTION,40,SHORT,2025-05-07T23:00:00,2025-05-09T09:00:00,1.1306,1.12359,0.06,24.9,43.14,0.0,0.36,42.78,1.08,1.08,0.0,0.0,0.0,2.52,0.5,1.26,41.52,1.6674698795180725,SHORT_EXIT_BREAKOUT,True,122400.0,9957.943137348131,41.511425608704265,9999.454562956835
8,008-d3-high-native,D3,DEVELOPMENT,HIGH,NATIVE_NORMAL_EXECUTION,42,SHORT,2025-05-12T11:00:00,2025-05-13T07:00:00,1.11046,1.1117,0.05,24.6,-5.97,0.0,0.30000000000000004,-6.27,0.6000000000000001,0.23,0.0,0.0,0.0,1.1300000000000001,0.5,0.5650000000000001,-6.835,-0.27784552845528454,SHORT_EXIT_BREAKOUT,True,72000.0,9999.454562956835,-6.94575934327337,9992.508803613562
8,008-d3-high-native,D3,DEVELOPMENT,HIGH,NATIVE_NORMAL_EXECUTION,44,SHORT,2025-05-14T23:00:00,2025-05-15T09:22:38,1.11667,1.12071,0.06,24.24,-23.43,0.0,0.36,-23.79,0.96,0.81,0.0,0.0,0.0,2.13,0.5,1.065,-24.855,-1.025371287128713,STOP_LOSS_EXIT,True,37358.0,9992.508803613562,-25.615079034015587,9966.893724579546
8,008-d3-high-native,D3,DEVELOPMENT,HIGH,NATIVE_NORMAL_EXECUTION,46,SHORT,2025-05-16T18:00:00,2025-05-19T01:06:31,1.1154,1.11874,0.07,23.38,-23.06,0.0,0.42000000000000004,-23.48,0.8400000000000001,0.32,0.0,0.0,0.0,1.5800000000000003,0.5,0.7900000000000001,-24.27,-1.0380667236954662,STOP_LOSS_EXIT,True,198391.0,9966.893724579546,-25.86575178523798,9941.027972794309
8,008-d3-high-native,D3,DEVELOPMENT,HIGH,NATIVE_NORMAL_EXECUTION,48,LONG,2025-05-20T23:00:00,2025-05-22T02:00:00,1.12811,1.13146,0.07,23.59,20.73,0.0,0.42000000000000004,20.31,0.8400000000000001,2.72,0.0,0.0,0.0,3.9800000000000004,0.5,1.9900000000000002,18.32,0.7766002543450615,LONG_EXIT_BREAKOUT,True,97200.0,9941.027972794309,19.30051213030858,9960.328484924617
8,008-d3-high-native,D3,DEVELOPMENT,HIGH,NATIVE_NORMAL_EXECUTION,50,LONG,2025-05-23T11:00:00,2025-05-23T14:52:23,1.134,1.13063,0.07,23.45,-23.59,0.0,0.42000000000000004,-24.01,0.8400000000000001,0.0,0.0,0.0,0.0,1.2600000000000002,0.5,0.6300000000000001,-24.64,-1.0507462686567164,STOP_LOSS_EXIT,True,13943.0,9960.328484924617,-26.16444497532437,9934.164039949294
8,008-d3-high-native,D3,DEVELOPMENT,HIGH,NATIVE_NORMAL_EXECUTION,52,LONG,2025-05-26T04:00:00,2025-05-27T08:00:00,1.13974,1.13783,0.06,23.7,-12.040000000000001,0.0,0.36,-12.4,0.72,0.58,0.0,0.0,0.0,1.6600000000000001,0.5,0.8300000000000001,-13.23,-0.5582278481012659,LONG_EXIT_BREAKOUT,True,100800.0,9934.164039949294,-13.86381753676468,9920.300222412528
8,008-d3-high-native,D3,DEVELOPMENT,HIGH,NATIVE_NORMAL_EXECUTION,54,SHORT,2025-05-28T19:00:00,2025-05-29T14:00:00,1.12845,1.12867,0.07,22.89,-0.5900000000000001,0.0,0.42000000000000004,-1.0100000000000002,0.8400000000000001,0.95,0.0,0.0,0.0,2.21,0.5,1.105,-2.115,-0.09239842726081259,SHORT_EXIT_BREAKOUT,True,68400.0,9920.300222412528,-2.2915503462650175,9918.008672066264
8,008-d3-high-native,D3,DEVELOPMENT,HIGH,NATIVE_NORMAL_EXECUTION,56,LONG,2025-06-02T04:00:00,2025-06-03T12:00:00,1.13692,1.14105,0.07,22.89,28.23,0.0,0.42000000000000004,27.81,0.8400000000000001,0.68,0.0,0.0,0.0,1.9400000000000004,0.5,0.9700000000000002,26.84,1.1725644386194845,LONG_EXIT_BREAKOUT,True,115200.0,9918.008672066264,29.073760676961395,9947.082432743226
8,008-d3-high-native,D3,DEVELOPMENT,HIGH,NATIVE_NORMAL_EXECUTION,58,LONG,2025-06-04T12:00:00,2025-06-05T09:00:00,1.14001,1.14055,0.08,24.56,1.9900000000000002,0.0,0.48,1.5100000000000002,0.96,2.33,0.0,0.0,0.0,3.77,0.5,1.885,-0.3749999999999998,-0.015268729641693802,LONG_EXIT_BREAKOUT,True,75600.0,9947.082432743226,-0.37969828097299546,9946.702734462253
8,008-d3-high-native,D3,DEVELOPMENT,HIGH,NATIVE_NORMAL_EXECUTION,60,LONG,2025-06-05T17:00:00,2025-06-05T18:06:03,1.14814,1.14425,0.06,23.22,-23.34,0.0,0.36,-23.7,0.72,0.0,0.0,0.0,0.0,1.08,0.5,0.54,-24.24,-1.0439276485788114,STOP_LOSS_EXIT,True,3963.0,9946.702734462253,-25.959094991749033,9920.743639470504
8,008-d3-high-native,D3,DEVELOPMENT,HIGH,NATIVE_NORMAL_EXECUTION,62,LONG,2025-06-10T17:00:00,2025-06-11T04:50:02,1.14434,1.14126,0.08,24.64,-25.42,0.0,0.48,-25.900000000000002,1.04,0.78,0.0,0.0,0.0,2.3,0.5,1.15,-27.05,-1.0978084415584415,STOP_LOSS_EXIT,True,42602.0,9920.743639470504,-27.227690284869837,9893.515949185634
8,008-d3-high-native,D3,DEVELOPMENT,HIGH,NATIVE_NORMAL_EXECUTION,64,LONG,2025-06-11T16:00:00,2025-06-13T04:00:00,1.14614,1.15581,0.07,24.08,64.97,0.0,0.42000000000000004,64.55,0.8400000000000001,2.72,0.0,0.0,0.0,3.9800000000000004,0.5,1.9900000000000002,62.559999999999995,2.5980066445182723,LONG_EXIT_BREAKOUT,True,129600.0,9893.515949185634,64.25855043407945,9957.774499619713
