schema,dataset,target,currency,symbol,orientation,rank,formation_return,portfolio_side,chart_direction,recent_h1,recent_close,anchor_h1,anchor_close,scheduled_exit
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2026_PRESEAL_DEVELOPMENT,2026.05.25 10:05:00,CHF,USDCHF,-1,1,-0.000422227056,LONG,SELL,2026.05.25 09:00:00,0.7815700000,2026.05.04 09:00:00,0.7812400000,2026.06.01 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2026_PRESEAL_DEVELOPMENT,2026.05.25 10:05:00,JPY,USDJPY,-1,6,-0.012485683000,SHORT,BUY,2026.05.25 09:00:00,158.9020000000,2026.05.04 09:00:00,156.9180000000,2026.06.01 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2026_PRESEAL_DEVELOPMENT,2026.06.01 10:05:00,EUR,EURUSD,1,4,-0.008753293108,NONE,NONE,2026.06.01 09:00:00,1.1664000000,2026.05.11 09:00:00,1.1767000000,2026.06.08 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2026_PRESEAL_DEVELOPMENT,2026.06.01 10:05:00,GBP,GBPUSD,1,6,-0.009310329612,SHORT,SELL,2026.06.01 09:00:00,1.3471200000,2026.05.11 09:00:00,1.3597800000,2026.06.08 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2026_PRESEAL_DEVELOPMENT,2026.06.01 10:05:00,AUD,AUDUSD,1,3,-0.008148608522,NONE,NONE,2026.06.01 09:00:00,0.7181500000,2026.05.11 09:00:00,0.7240500000,2026.06.08 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2026_PRESEAL_DEVELOPMENT,2026.06.01 10:05:00,NZD,NZDUSD,1,1,0.003613506109,LONG,BUY,2026.06.01 09:00:00,0.5971400000,2026.05.11 09:00:00,0.5949900000,2026.06.08 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2026_PRESEAL_DEVELOPMENT,2026.06.01 10:05:00,CAD,USDCAD,-1,5,-0.009019451588,NONE,NONE,2026.06.01 09:00:00,1.3803500000,2026.05.11 09:00:00,1.3679000000,2026.06.08 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2026_PRESEAL_DEVELOPMENT,2026.06.01 10:05:00,CHF,USDCHF,-1,2,-0.005473285762,LONG,SELL,2026.06.01 09:00:00,0.7819800000,2026.05.11 09:00:00,0.7777000000,2026.06.08 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2026_PRESEAL_DEVELOPMENT,2026.06.01 10:05:00,JPY,USDJPY,-1,7,-0.015236577823,SHORT,BUY,2026.06.01 09:00:00,159.4190000000,2026.05.11 09:00:00,156.9900000000,2026.06.08 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2026_PRESEAL_DEVELOPMENT,2026.06.08 10:05:00,EUR,EURUSD,1,4,-0.010347998728,NONE,NONE,2026.06.08 09:00:00,1.1514700000,2026.05.18 09:00:00,1.1635100000,2026.06.15 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2026_PRESEAL_DEVELOPMENT,2026.06.08 10:05:00,GBP,GBPUSD,1,1,-0.002478491041,LONG,BUY,2026.06.08 09:00:00,1.3321800000,2026.05.18 09:00:00,1.3354900000,2026.06.15 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2026_PRESEAL_DEVELOPMENT,2026.06.08 10:05:00,AUD,AUDUSD,1,6,-0.014856679210,SHORT,SELL,2026.06.08 09:00:00,0.7042100000,2026.05.18 09:00:00,0.7148300000,2026.06.15 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2026_PRESEAL_DEVELOPMENT,2026.06.08 10:05:00,NZD,NZDUSD,1,3,-0.008754680847,NONE,NONE,2026.06.08 09:00:00,0.5797100000,2026.05.18 09:00:00,0.5848300000,2026.06.15 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2026_PRESEAL_DEVELOPMENT,2026.06.08 10:05:00,CAD,USDCAD,-1,5,-0.014471344157,NONE,NONE,2026.06.08 09:00:00,1.3944800000,2026.05.18 09:00:00,1.3743000000,2026.06.15 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2026_PRESEAL_DEVELOPMENT,2026.06.08 10:05:00,CHF,USDCHF,-1,7,-0.014999498345,SHORT,BUY,2026.06.08 09:00:00,0.7973600000,2026.05.18 09:00:00,0.7854000000,2026.06.15 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2026_PRESEAL_DEVELOPMENT,2026.06.08 10:05:00,JPY,USDJPY,-1,2,-0.008548821885,LONG,SELL,2026.06.08 09:00:00,160.2560000000,2026.05.18 09:00:00,158.8860000000,2026.06.15 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2026_PRESEAL_DEVELOPMENT,2026.06.15 10:05:00,EUR,EURUSD,1,1,-0.002972431982,LONG,BUY,2026.06.15 09:00:00,1.1605700000,2026.05.25 09:00:00,1.1640300000,2026.06.22 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2026_PRESEAL_DEVELOPMENT,2026.06.15 10:05:00,GBP,GBPUSD,1,2,-0.003285082906,LONG,BUY,2026.06.15 09:00:00,1.3440900000,2026.05.25 09:00:00,1.3485200000,2026.06.22 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2026_PRESEAL_DEVELOPMENT,2026.06.15 10:05:00,AUD,AUDUSD,1,6,-0.012727830965,SHORT,SELL,2026.06.15 09:00:00,0.7074200000,2026.05.25 09:00:00,0.7165400000,2026.06.22 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2026_PRESEAL_DEVELOPMENT,2026.06.15 10:05:00,NZD,NZDUSD,1,3,-0.004035485024,NONE,NONE,2026.06.15 09:00:00,0.5849200000,2026.05.25 09:00:00,0.5872900000,2026.06.22 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2026_PRESEAL_DEVELOPMENT,2026.06.15 10:05:00,CAD,USDCAD,-1,5,-0.011609430694,NONE,NONE,2026.06.15 09:00:00,1.3971400000,2026.05.25 09:00:00,1.3809200000,2026.06.22 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2026_PRESEAL_DEVELOPMENT,2026.06.15 10:05:00,CHF,USDCHF,-1,7,-0.015270445640,SHORT,BUY,2026.06.15 09:00:00,0.7936900000,2026.05.25 09:00:00,0.7815700000,2026.06.22 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2026_PRESEAL_DEVELOPMENT,2026.06.15 10:05:00,JPY,USDJPY,-1,4,-0.007619190367,NONE,NONE,2026.06.15 09:00:00,160.1220000000,2026.05.25 09:00:00,158.9020000000,2026.06.22 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2026_PRESEAL_DEVELOPMENT,2026.06.22 10:05:00,EUR,EURUSD,1,2,-0.017541152263,LONG,BUY,2026.06.22 09:00:00,1.1459400000,2026.06.01 09:00:00,1.1664000000,2026.06.29 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2026_PRESEAL_DEVELOPMENT,2026.06.22 10:05:00,GBP,GBPUSD,1,3,-0.019448898391,NONE,NONE,2026.06.22 09:00:00,1.3209200000,2026.06.01 09:00:00,1.3471200000,2026.06.29 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2026_PRESEAL_DEVELOPMENT,2026.06.22 10:05:00,AUD,AUDUSD,1,4,-0.024771983569,NONE,NONE,2026.06.22 09:00:00,0.7003600000,2026.06.01 09:00:00,0.7181500000,2026.06.29 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2026_PRESEAL_DEVELOPMENT,2026.06.22 10:05:00,NZD,NZDUSD,1,7,-0.040710721104,SHORT,SELL,2026.06.22 09:00:00,0.5728300000,2026.06.01 09:00:00,0.5971400000,2026.06.29 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2026_PRESEAL_DEVELOPMENT,2026.06.22 10:05:00,CAD,USDCAD,-1,5,-0.026688760401,NONE,NONE,2026.06.22 09:00:00,1.4182000000,2026.06.01 09:00:00,1.3803500000,2026.06.29 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2026_PRESEAL_DEVELOPMENT,2026.06.22 10:05:00,CHF,USDCHF,-1,6,-0.032059216715,SHORT,BUY,2026.06.22 09:00:00,0.8078800000,2026.06.01 09:00:00,0.7819800000,2026.06.29 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2026_PRESEAL_DEVELOPMENT,2026.06.22 10:05:00,JPY,USDJPY,-1,1,-0.013953919901,LONG,SELL,2026.06.22 09:00:00,161.6750000000,2026.06.01 09:00:00,159.4190000000,2026.06.29 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2026_PRESEAL_DEVELOPMENT,2026.06.29 10:05:00,EUR,EURUSD,1,2,-0.008936403033,LONG,BUY,2026.06.29 09:00:00,1.1411800000,2026.06.08 09:00:00,1.1514700000,2026.07.06 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2026_PRESEAL_DEVELOPMENT,2026.06.29 10:05:00,GBP,GBPUSD,1,1,-0.007303817802,LONG,BUY,2026.06.29 09:00:00,1.3224500000,2026.06.08 09:00:00,1.3321800000,2026.07.06 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2026_PRESEAL_DEVELOPMENT,2026.06.29 10:05:00,AUD,AUDUSD,1,6,-0.019923034322,SHORT,SELL,2026.06.29 09:00:00,0.6901800000,2026.06.08 09:00:00,0.7042100000,2026.07.06 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2026_PRESEAL_DEVELOPMENT,2026.06.29 10:05:00,NZD,NZDUSD,1,7,-0.024184506046,SHORT,SELL,2026.06.29 09:00:00,0.5656900000,2026.06.08 09:00:00,0.5797100000,2026.07.06 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2026_PRESEAL_DEVELOPMENT,2026.06.29 10:05:00,CAD,USDCAD,-1,5,-0.016309255079,NONE,NONE,2026.06.29 09:00:00,1.4176000000,2026.06.08 09:00:00,1.3944800000,2026.07.06 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2026_PRESEAL_DEVELOPMENT,2026.06.29 10:05:00,CHF,USDCHF,-1,4,-0.013742006506,NONE,NONE,2026.06.29 09:00:00,0.8084700000,2026.06.08 09:00:00,0.7973600000,2026.07.06 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2026_PRESEAL_DEVELOPMENT,2026.06.29 10:05:00,JPY,USDJPY,-1,3,-0.009420200272,NONE,NONE,2026.06.29 09:00:00,161.7800000000,2026.06.08 09:00:00,160.2560000000,2026.07.06 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2026_PRESEAL_DEVELOPMENT,2026.07.06 10:05:00,EUR,EURUSD,1,4,-0.015802579767,NONE,NONE,2026.07.06 09:00:00,1.1422300000,2026.06.15 09:00:00,1.1605700000,2026.07.13 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2026_PRESEAL_DEVELOPMENT,2026.07.06 10:05:00,GBP,GBPUSD,1,1,-0.008020296260,LONG,BUY,2026.07.06 09:00:00,1.3333100000,2026.06.15 09:00:00,1.3440900000,2026.07.13 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2026_PRESEAL_DEVELOPMENT,2026.07.06 10:05:00,AUD,AUDUSD,1,6,-0.020694919567,SHORT,SELL,2026.07.06 09:00:00,0.6927800000,2026.06.15 09:00:00,0.7074200000,2026.07.13 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2026_PRESEAL_DEVELOPMENT,2026.07.06 10:05:00,NZD,NZDUSD,1,7,-0.028140600424,SHORT,SELL,2026.07.06 09:00:00,0.5684600000,2026.06.15 09:00:00,0.5849200000,2026.07.13 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2026_PRESEAL_DEVELOPMENT,2026.07.06 10:05:00,CAD,USDCAD,-1,5,-0.017185224787,NONE,NONE,2026.07.06 09:00:00,1.4215700000,2026.06.15 09:00:00,1.3971400000,2026.07.13 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2026_PRESEAL_DEVELOPMENT,2026.07.06 10:05:00,CHF,USDCHF,-1,3,-0.014796241357,NONE,NONE,2026.07.06 09:00:00,0.8056100000,2026.06.15 09:00:00,0.7936900000,2026.07.13 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2026_PRESEAL_DEVELOPMENT,2026.07.06 10:05:00,JPY,USDJPY,-1,2,-0.013079066098,LONG,SELL,2026.07.06 09:00:00,162.2440000000,2026.06.15 09:00:00,160.1220000000,2026.07.13 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2026_PRESEAL_DEVELOPMENT,2026.07.13 10:05:00,EUR,EURUSD,1,6,-0.005166064541,SHORT,SELL,2026.07.13 09:00:00,1.1400200000,2026.06.22 09:00:00,1.1459400000,2026.07.20 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2026_PRESEAL_DEVELOPMENT,2026.07.13 10:05:00,GBP,GBPUSD,1,1,0.012725978863,LONG,BUY,2026.07.13 09:00:00,1.3377300000,2026.06.22 09:00:00,1.3209200000,2026.07.20 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2026_PRESEAL_DEVELOPMENT,2026.07.13 10:05:00,AUD,AUDUSD,1,7,-0.010780170198,SHORT,SELL,2026.07.13 09:00:00,0.6928100000,2026.06.22 09:00:00,0.7003600000,2026.07.20 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2026_PRESEAL_DEVELOPMENT,2026.07.13 10:05:00,NZD,NZDUSD,1,2,0.005446642110,LONG,BUY,2026.07.13 09:00:00,0.5759500000,2026.06.22 09:00:00,0.5728300000,2026.07.20 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2026_PRESEAL_DEVELOPMENT,2026.07.13 10:05:00,CAD,USDCAD,-1,3,0.001433443725,NONE,NONE,2026.07.13 09:00:00,1.4161700000,2026.06.22 09:00:00,1.4182000000,2026.07.20 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2026_PRESEAL_DEVELOPMENT,2026.07.13 10:05:00,CHF,USDCHF,-1,4,-0.001705261597,NONE,NONE,2026.07.13 09:00:00,0.8092600000,2026.06.22 09:00:00,0.8078800000,2026.07.20 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2026_PRESEAL_DEVELOPMENT,2026.07.13 10:05:00,JPY,USDJPY,-1,5,-0.003445640248,NONE,NONE,2026.07.13 09:00:00,162.2340000000,2026.06.22 09:00:00,161.6750000000,2026.07.20 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2026_PRESEAL_DEVELOPMENT,2026.07.20 10:05:00,EUR,EURUSD,1,5,0.001989169106,NONE,NONE,2026.07.20 09:00:00,1.1434500000,2026.06.29 09:00:00,1.1411800000,2026.07.27 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2026_PRESEAL_DEVELOPMENT,2026.07.20 10:05:00,GBP,GBPUSD,1,2,0.017633937011,LONG,BUY,2026.07.20 09:00:00,1.3457700000,2026.06.29 09:00:00,1.3224500000,2026.07.27 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2026_PRESEAL_DEVELOPMENT,2026.07.20 10:05:00,AUD,AUDUSD,1,3,0.012663363181,NONE,NONE,2026.07.20 09:00:00,0.6989200000,2026.06.29 09:00:00,0.6901800000,2026.07.27 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2026_PRESEAL_DEVELOPMENT,2026.07.20 10:05:00,NZD,NZDUSD,1,1,0.033587300465,LONG,BUY,2026.07.20 09:00:00,0.5846900000,2026.06.29 09:00:00,0.5656900000,2026.07.27 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2026_PRESEAL_DEVELOPMENT,2026.07.20 10:05:00,CAD,USDCAD,-1,4,0.011928131402,NONE,NONE,2026.07.20 09:00:00,1.4008900000,2026.06.29 09:00:00,1.4176000000,2026.07.27 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2026_PRESEAL_DEVELOPMENT,2026.07.20 10:05:00,CHF,USDCHF,-1,6,0.001461680437,SHORT,BUY,2026.07.20 09:00:00,0.8072900000,2026.06.29 09:00:00,0.8084700000,2026.07.27 10:05:00
SOLTRADE_PHASE6_V26_SIGNAL_V1,V26_2026_PRESEAL_DEVELOPMENT,2026.07.20 10:05:00,JPY,USDJPY,-1,7,-0.003830002094,SHORT,BUY,2026.07.20 09:00:00,162.4020000000,2026.06.29 09:00:00,161.7800000000,2026.07.27 10:05:00
