schema,time,open,high,low,close,tick_volume,spread,real_volume
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 10:48:00,0.5848600000,0.5850300000,0.5848200000,0.5849800000,41,12,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 10:49:00,0.5849700000,0.5849800000,0.5848400000,0.5848700000,75,12,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 10:50:00,0.5848800000,0.5849600000,0.5846600000,0.5846800000,71,12,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 10:51:00,0.5846900000,0.5847300000,0.5846200000,0.5846200000,55,13,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 10:52:00,0.5846200000,0.5847300000,0.5846200000,0.5847300000,39,13,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 10:53:00,0.5847200000,0.5847200000,0.5846200000,0.5847100000,37,14,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 10:54:00,0.5847100000,0.5847300000,0.5846200000,0.5846700000,40,13,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 10:55:00,0.5846600000,0.5846600000,0.5845500000,0.5846100000,49,12,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 10:56:00,0.5846200000,0.5846700000,0.5845700000,0.5846000000,45,12,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 10:57:00,0.5846100000,0.5846100000,0.5844600000,0.5845100000,35,13,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 10:58:00,0.5845200000,0.5845200000,0.5844200000,0.5844400000,35,12,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 10:59:00,0.5844300000,0.5845600000,0.5844300000,0.5844600000,54,12,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 11:00:00,0.5844400000,0.5844900000,0.5842600000,0.5844800000,109,12,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 11:01:00,0.5844800000,0.5845600000,0.5844300000,0.5845300000,98,12,0
