schema,time,open,high,low,close,tick_volume,spread,real_volume
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 14:54:00,151.0960000000,151.1190000000,151.0920000000,151.1180000000,139,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 14:55:00,151.1180000000,151.1770000000,151.1180000000,151.1680000000,158,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 14:56:00,151.1680000000,151.1870000000,151.1650000000,151.1800000000,116,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 14:57:00,151.1800000000,151.2100000000,151.1680000000,151.1940000000,159,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 14:58:00,151.1940000000,151.2190000000,151.1780000000,151.1840000000,195,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 14:59:00,151.1850000000,151.1850000000,151.1470000000,151.1640000000,194,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 15:00:00,151.1640000000,151.1900000000,151.1550000000,151.1770000000,242,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 15:01:00,151.1790000000,151.1870000000,151.1670000000,151.1710000000,160,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 15:02:00,151.1720000000,151.2060000000,151.1550000000,151.1970000000,177,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 15:03:00,151.1980000000,151.2010000000,151.1850000000,151.1990000000,127,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 15:04:00,151.2010000000,151.2240000000,151.1980000000,151.2030000000,185,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 15:05:00,151.2020000000,151.2050000000,151.1740000000,151.1910000000,177,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 15:06:00,151.1900000000,151.2000000000,151.1410000000,151.1450000000,151,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 15:07:00,151.1450000000,151.1560000000,151.1230000000,151.1250000000,125,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 15:08:00,151.1240000000,151.1580000000,151.1240000000,151.1360000000,145,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 15:09:00,151.1370000000,151.1460000000,151.1260000000,151.1410000000,155,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 15:10:00,151.1410000000,151.1610000000,151.1290000000,151.1320000000,211,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 15:11:00,151.1320000000,151.1470000000,151.1260000000,151.1440000000,157,11,0
