schema,time,open,high,low,close,tick_volume,spread,real_volume
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.10 12:01:00,0.8803500000,0.8803600000,0.8801400000,0.8801700000,35,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.10 12:02:00,0.8801900000,0.8802000000,0.8800900000,0.8801000000,26,12,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.10 12:03:00,0.8801000000,0.8801200000,0.8800300000,0.8800300000,34,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.10 12:04:00,0.8800300000,0.8801400000,0.8798800000,0.8798900000,49,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.10 12:05:00,0.8798800000,0.8799300000,0.8798300000,0.8798400000,41,13,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.10 12:06:00,0.8798400000,0.8799100000,0.8797600000,0.8797900000,41,12,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.10 12:07:00,0.8797800000,0.8798200000,0.8796800000,0.8798200000,57,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.10 12:08:00,0.8798500000,0.8798500000,0.8797100000,0.8797100000,15,12,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.10 12:09:00,0.8796900000,0.8797000000,0.8796300000,0.8796300000,28,13,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.10 12:10:00,0.8796300000,0.8796800000,0.8795500000,0.8796100000,29,12,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.10 12:11:00,0.8796100000,0.8796400000,0.8794000000,0.8794000000,37,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.10 12:12:00,0.8794000000,0.8795600000,0.8793800000,0.8795600000,37,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.10 12:13:00,0.8795500000,0.8795500000,0.8794000000,0.8794500000,36,14,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.10 12:14:00,0.8794800000,0.8796700000,0.8794500000,0.8796400000,36,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.10 12:15:00,0.8796500000,0.8796800000,0.8795800000,0.8796100000,48,12,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.10 12:16:00,0.8796400000,0.8796600000,0.8795800000,0.8796600000,78,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.10 12:17:00,0.8796600000,0.8797700000,0.8796200000,0.8797700000,58,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.10 12:18:00,0.8797700000,0.8797700000,0.8796400000,0.8796700000,38,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.10 12:19:00,0.8796700000,0.8797900000,0.8796700000,0.8797700000,24,12,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.10 12:20:00,0.8797700000,0.8798800000,0.8797400000,0.8797400000,32,12,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.10 12:21:00,0.8797500000,0.8797800000,0.8797000000,0.8797700000,44,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.10 12:22:00,0.8797600000,0.8798800000,0.8797300000,0.8797800000,60,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.10 12:23:00,0.8797600000,0.8798000000,0.8796900000,0.8797100000,39,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.10 12:24:00,0.8797100000,0.8797800000,0.8797100000,0.8797400000,20,12,0
