schema,time,open,high,low,close,tick_volume,spread,real_volume
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 18:19:00,1.0520200000,1.0522600000,1.0519700000,1.0522000000,127,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 18:20:00,1.0522000000,1.0527700000,1.0521300000,1.0526100000,188,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 18:21:00,1.0525900000,1.0526300000,1.0525100000,1.0526100000,149,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 18:22:00,1.0526100000,1.0528400000,1.0526000000,1.0528200000,125,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 18:23:00,1.0528200000,1.0529600000,1.0528200000,1.0528900000,108,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 18:24:00,1.0529000000,1.0531900000,1.0528700000,1.0529900000,133,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 18:25:00,1.0529900000,1.0533100000,1.0529900000,1.0532500000,122,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 18:26:00,1.0532500000,1.0532900000,1.0530900000,1.0531800000,121,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 18:27:00,1.0531800000,1.0533700000,1.0531800000,1.0532300000,121,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 18:28:00,1.0532300000,1.0533000000,1.0529900000,1.0531000000,167,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 18:29:00,1.0531000000,1.0532200000,1.0529100000,1.0532000000,121,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 18:30:00,1.0532300000,1.0533600000,1.0531800000,1.0533200000,96,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 18:31:00,1.0533200000,1.0536100000,1.0533100000,1.0534900000,122,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 18:32:00,1.0534900000,1.0536200000,1.0533000000,1.0533000000,119,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 18:33:00,1.0533000000,1.0533900000,1.0531400000,1.0531500000,94,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 18:34:00,1.0531400000,1.0532400000,1.0531400000,1.0532000000,51,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 18:35:00,1.0532000000,1.0532200000,1.0530300000,1.0530500000,83,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 18:36:00,1.0530500000,1.0530800000,1.0529300000,1.0529800000,82,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 18:37:00,1.0529700000,1.0529800000,1.0527700000,1.0528400000,110,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 18:38:00,1.0528400000,1.0529200000,1.0527900000,1.0528200000,125,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 18:39:00,1.0528200000,1.0529200000,1.0527800000,1.0528300000,98,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 18:40:00,1.0528400000,1.0529100000,1.0525000000,1.0525000000,140,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 18:41:00,1.0525200000,1.0525600000,1.0523300000,1.0525100000,124,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 18:42:00,1.0525100000,1.0526400000,1.0524900000,1.0526300000,42,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 18:43:00,1.0526300000,1.0526400000,1.0523300000,1.0524200000,108,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 18:44:00,1.0524100000,1.0524100000,1.0520700000,1.0521700000,116,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 18:45:00,1.0521700000,1.0521900000,1.0521000000,1.0521200000,59,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 18:46:00,1.0521200000,1.0521900000,1.0520700000,1.0521100000,61,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 18:47:00,1.0521100000,1.0521800000,1.0520700000,1.0521300000,91,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 18:48:00,1.0521500000,1.0521900000,1.0521100000,1.0521300000,55,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 18:49:00,1.0521700000,1.0523700000,1.0521400000,1.0523600000,86,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 18:50:00,1.0523600000,1.0523800000,1.0522300000,1.0523800000,76,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 18:51:00,1.0523800000,1.0524500000,1.0521100000,1.0521300000,86,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 18:52:00,1.0521300000,1.0523400000,1.0521200000,1.0523000000,64,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 18:53:00,1.0523200000,1.0523800000,1.0521700000,1.0521700000,67,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 18:54:00,1.0521700000,1.0522300000,1.0521700000,1.0521700000,67,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 18:55:00,1.0521800000,1.0522800000,1.0521400000,1.0522800000,65,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 18:56:00,1.0522700000,1.0525300000,1.0522700000,1.0524600000,67,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 18:57:00,1.0524600000,1.0525200000,1.0524600000,1.0525200000,68,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 18:58:00,1.0525200000,1.0526900000,1.0524500000,1.0525600000,84,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 18:59:00,1.0525600000,1.0526500000,1.0525600000,1.0526300000,74,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 19:00:00,1.0526300000,1.0527900000,1.0526100000,1.0527300000,99,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 19:01:00,1.0527400000,1.0527800000,1.0524500000,1.0524700000,77,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 19:02:00,1.0524700000,1.0526000000,1.0524500000,1.0525700000,78,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 19:03:00,1.0525700000,1.0526900000,1.0525500000,1.0526300000,47,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 19:04:00,1.0526200000,1.0526800000,1.0525200000,1.0526600000,84,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 19:05:00,1.0526600000,1.0530800000,1.0526500000,1.0530300000,92,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 19:06:00,1.0530300000,1.0530300000,1.0528200000,1.0528400000,97,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 19:07:00,1.0528400000,1.0529000000,1.0526500000,1.0528600000,107,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.04 19:08:00,1.0528500000,1.0530100000,1.0528300000,1.0529100000,138,11,0
