schema,time,open,high,low,close,tick_volume,spread,real_volume
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.05 19:46:00,1.2743800000,1.2745700000,1.2743800000,1.2744300000,131,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.05 19:47:00,1.2744200000,1.2744900000,1.2744000000,1.2744600000,52,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.05 19:48:00,1.2744800000,1.2745500000,1.2744000000,1.2744100000,56,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.05 19:49:00,1.2744100000,1.2744700000,1.2742800000,1.2743000000,74,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.05 19:50:00,1.2743100000,1.2743900000,1.2742800000,1.2743200000,58,12,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.05 19:51:00,1.2743200000,1.2745000000,1.2743100000,1.2744900000,107,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.05 19:52:00,1.2744900000,1.2747900000,1.2744900000,1.2747800000,81,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.05 19:53:00,1.2747700000,1.2748200000,1.2747200000,1.2747900000,56,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.05 19:54:00,1.2747900000,1.2748700000,1.2747600000,1.2747800000,50,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.05 19:55:00,1.2747800000,1.2747800000,1.2746000000,1.2747200000,46,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.05 19:56:00,1.2747500000,1.2747600000,1.2745800000,1.2746400000,49,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.05 19:57:00,1.2746400000,1.2746500000,1.2745100000,1.2745200000,44,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.05 19:58:00,1.2745200000,1.2746600000,1.2744600000,1.2746300000,56,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.05 19:59:00,1.2746200000,1.2746700000,1.2745600000,1.2745700000,51,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.05 20:00:00,1.2745600000,1.2746700000,1.2745000000,1.2746100000,50,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.05 20:01:00,1.2746100000,1.2746100000,1.2744400000,1.2744700000,58,11,0
SOLTRADE_PHASE6_V31A_WARMUP_RATE_V1,2024.12.05 20:02:00,1.2744800000,1.2745500000,1.2744600000,1.2744600000,19,12,0
