schema,time,segment_id,record_type,signal_bar_time,position_identifier,direction,requested_price,actual_price,spread_points,slippage_points,volume,initial_risk_amount,stop_loss,order_ticket,deal_ticket,broker_retcode,exit_reason,fill_confirmed,retest_candle_number,confirmation_timestamp,confirmation_atr
SOLTRADE_PHASE6_V23_TRANSACTION_V1,2026.02.17 04:00:00,2026_P1,ENTRY_ATTEMPT,2026.02.17 03:00:00,0,SELL,1.1843700000,0.0000000000,12,0.0000,0.16000000,23.52000000,1.1858400000,12,12,10009,NONE,NO,1,2026.02.17 03:00:00,0.000732401020
SOLTRADE_PHASE6_V23_TRANSACTION_V1,2026.02.18 00:00:00,2026_P1,EXIT_ATTEMPT,2026.02.17 23:00:00,12,SELL,1.1856300000,0.0000000000,0,0.0000,0.16000000,0,0,0,0,10018,DONCHIAN_10_EXIT,NO,0,NONE,0
SOLTRADE_PHASE6_V23_TRANSACTION_V1,2026.02.18 00:01:11,2026_P1,EXIT_TRANSACTION,NONE,12,SELL,1.1856300000,1.1860600000,0,43.0000,0.16000000,0,0,13,13,10018,DONCHIAN_10_EXIT,YES,0,NONE,0
SOLTRADE_PHASE6_V23_TRANSACTION_V1,2026.02.18 23:00:00,2026_P1,ENTRY_ATTEMPT,2026.02.18 22:00:00,0,SELL,1.1783000000,0.0000000000,12,0.0000,0.10000000,23.00000000,1.1806000000,14,14,10009,NONE,NO,1,2026.02.18 22:00:00,0.001149794380
SOLTRADE_PHASE6_V23_TRANSACTION_V1,2026.02.19 09:00:00,2026_P1,EXIT_ATTEMPT,2026.02.19 08:00:00,14,SELL,1.1798700000,0.0000000000,0,0.0000,0.10000000,0,0,15,15,10009,DONCHIAN_10_EXIT,NO,0,NONE,0
SOLTRADE_PHASE6_V23_TRANSACTION_V1,2026.02.19 09:00:00,2026_P1,EXIT_TRANSACTION,NONE,14,SELL,1.1798700000,1.1798700000,0,0.0000,0.10000000,0,0,15,15,10009,DONCHIAN_10_EXIT,YES,0,NONE,0
SOLTRADE_PHASE6_V23_TRANSACTION_V1,2026.02.26 03:00:00,2026_P1,ENTRY_ATTEMPT,2026.02.26 02:00:00,0,BUY,1.1819700000,0.0000000000,13,0.0000,0.12000000,23.04000000,1.1800500000,16,16,10009,NONE,NO,1,2026.02.26 02:00:00,0.000957779886
SOLTRADE_PHASE6_V23_TRANSACTION_V1,2026.02.26 11:00:00,2026_P1,EXIT_ATTEMPT,2026.02.26 10:00:00,16,BUY,1.1801800000,0.0000000000,0,0.0000,0.12000000,0,0,17,17,10009,DONCHIAN_10_EXIT,NO,0,NONE,0
SOLTRADE_PHASE6_V23_TRANSACTION_V1,2026.02.26 11:00:00,2026_P1,EXIT_TRANSACTION,NONE,16,BUY,1.1801800000,1.1801800000,0,0.0000,0.12000000,0,0,17,17,10009,DONCHIAN_10_EXIT,YES,0,NONE,0
SOLTRADE_PHASE6_V23_TRANSACTION_V1,2026.03.02 05:00:00,2026_P1,ENTRY_ATTEMPT,2026.03.02 04:00:00,0,SELL,1.1788100000,0.0000000000,12,0.0000,0.07000000,22.96000000,1.1820900000,18,18,10009,NONE,NO,4,2026.03.02 04:00:00,0.001637123613
SOLTRADE_PHASE6_V23_TRANSACTION_V1,2026.03.04 13:00:00,2026_P1,EXIT_ATTEMPT,2026.03.04 12:00:00,18,SELL,1.1635000000,0.0000000000,0,0.0000,0.07000000,0,0,19,19,10009,DONCHIAN_10_EXIT,NO,0,NONE,0
SOLTRADE_PHASE6_V23_TRANSACTION_V1,2026.03.04 13:00:00,2026_P1,EXIT_TRANSACTION,NONE,18,SELL,1.1635000000,1.1635000000,0,0.0000,0.07000000,0,0,19,19,10009,DONCHIAN_10_EXIT,YES,0,NONE,0
SOLTRADE_PHASE6_V23_TRANSACTION_V1,2026.03.06 16:00:00,2026_P1,ENTRY_ATTEMPT,2026.03.06 15:00:00,0,SELL,1.1554300000,0.0000000000,13,0.0000,0.06000000,21.66000000,1.1590400000,20,20,10009,NONE,NO,1,2026.03.06 15:00:00,0.001803872013
SOLTRADE_PHASE6_V23_TRANSACTION_V1,2026.03.06 17:02:05,2026_P1,EXIT_TRANSACTION,NONE,20,SELL,0.0000000000,1.1590500000,0,0.0000,0.06000000,0,0,21,21,0,STOP_LOSS_EXIT,YES,0,NONE,0
SOLTRADE_PHASE6_V23_TRANSACTION_V1,2026.03.11 15:00:00,2026_P1,ENTRY_ATTEMPT,2026.03.11 14:00:00,0,SELL,1.1593500000,0.0000000000,12,0.0000,0.07000000,23.80000000,1.1627500000,22,22,10009,NONE,NO,2,2026.03.11 14:00:00,0.001697674322
SOLTRADE_PHASE6_V23_TRANSACTION_V1,2026.03.12 13:00:00,2026_P1,EXIT_ATTEMPT,2026.03.12 12:00:00,22,SELL,1.1560100000,0.0000000000,0,0.0000,0.07000000,0,0,23,23,10009,DONCHIAN_10_EXIT,NO,0,NONE,0
SOLTRADE_PHASE6_V23_TRANSACTION_V1,2026.03.12 13:00:00,2026_P1,EXIT_TRANSACTION,NONE,22,SELL,1.1560100000,1.1560100000,0,0.0000,0.07000000,0,0,23,23,10009,DONCHIAN_10_EXIT,YES,0,NONE,0
SOLTRADE_PHASE6_V23_TRANSACTION_V1,2026.03.12 18:00:00,2026_P1,ENTRY_ATTEMPT,2026.03.12 17:00:00,0,SELL,1.1519600000,0.0000000000,13,0.0000,0.07000000,22.75000000,1.1552100000,24,24,10009,NONE,NO,1,2026.03.12 17:00:00,0.001621638332
SOLTRADE_PHASE6_V23_TRANSACTION_V1,2026.03.16 14:00:00,2026_P1,EXIT_ATTEMPT,2026.03.16 13:00:00,24,SELL,1.1476000000,0.0000000000,0,0.0000,0.07000000,0,0,25,25,10009,DONCHIAN_10_EXIT,NO,0,NONE,0
SOLTRADE_PHASE6_V23_TRANSACTION_V1,2026.03.16 14:00:00,2026_P1,EXIT_TRANSACTION,NONE,24,SELL,1.1476000000,1.1476000000,0,0.0000,0.07000000,0,0,25,25,10009,DONCHIAN_10_EXIT,YES,0,NONE,0
SOLTRADE_PHASE6_V23_TRANSACTION_V1,2026.03.18 18:00:00,2026_P1,ENTRY_ATTEMPT,2026.03.18 17:00:00,0,SELL,1.1515700000,0.0000000000,12,0.0000,0.07000000,22.89000000,1.1548400000,26,26,10009,NONE,NO,2,2026.03.18 17:00:00,0.001630533093
SOLTRADE_PHASE6_V23_TRANSACTION_V1,2026.03.19 17:00:00,2026_P1,EXIT_ATTEMPT,2026.03.19 16:00:00,26,SELL,1.1518500000,0.0000000000,0,0.0000,0.07000000,0,0,27,27,10009,DONCHIAN_10_EXIT,NO,0,NONE,0
SOLTRADE_PHASE6_V23_TRANSACTION_V1,2026.03.19 17:00:00,2026_P1,EXIT_TRANSACTION,NONE,26,SELL,1.1518500000,1.1518500000,0,0.0000,0.07000000,0,0,27,27,10009,DONCHIAN_10_EXIT,YES,0,NONE,0
SOLTRADE_PHASE6_V23_TRANSACTION_V1,2026.03.26 17:00:00,2026_P1,ENTRY_ATTEMPT,2026.03.26 16:00:00,0,SELL,1.1541700000,0.0000000000,12,0.0000,0.08000000,24.00000000,1.1571700000,28,28,10009,NONE,NO,2,2026.03.26 16:00:00,0.001497170558
SOLTRADE_PHASE6_V23_TRANSACTION_V1,2026.03.31 04:00:00,2026_P1,EXIT_ATTEMPT,2026.03.31 03:00:00,28,SELL,1.1475300000,0.0000000000,0,0.0000,0.08000000,0,0,29,29,10009,DONCHIAN_10_EXIT,NO,0,NONE,0
SOLTRADE_PHASE6_V23_TRANSACTION_V1,2026.03.31 04:00:00,2026_P1,EXIT_TRANSACTION,NONE,28,SELL,1.1475300000,1.1475300000,0,0.0000,0.08000000,0,0,29,29,10009,DONCHIAN_10_EXIT,YES,0,NONE,0
SOLTRADE_PHASE6_V23_TRANSACTION_V1,2026.04.01 06:00:00,2026_P1,ENTRY_ATTEMPT,2026.04.01 05:00:00,0,BUY,1.1569300000,0.0000000000,13,0.0000,0.07000000,22.47000000,1.1537200000,30,30,10009,NONE,NO,3,2026.04.01 05:00:00,0.001603099763
SOLTRADE_PHASE6_V23_TRANSACTION_V1,2026.04.02 05:00:00,2026_P1,EXIT_ATTEMPT,2026.04.02 04:00:00,30,BUY,1.1552000000,0.0000000000,0,0.0000,0.07000000,0,0,31,31,10009,DONCHIAN_10_EXIT,NO,0,NONE,0
SOLTRADE_PHASE6_V23_TRANSACTION_V1,2026.04.02 05:00:00,2026_P1,EXIT_TRANSACTION,NONE,30,BUY,1.1552000000,1.1552000000,0,0.0000,0.07000000,0,0,31,31,10009,DONCHIAN_10_EXIT,YES,0,NONE,0
SOLTRADE_PHASE6_V23_TRANSACTION_V1,2026.04.06 14:00:00,2026_P1,ENTRY_ATTEMPT,2026.04.06 13:00:00,0,BUY,1.1549000000,0.0000000000,13,0.0000,0.09000000,23.67000000,1.1522700000,32,32,10009,NONE,NO,3,2026.04.06 13:00:00,0.001311580202
SOLTRADE_PHASE6_V23_TRANSACTION_V1,2026.04.07 05:00:00,2026_P1,EXIT_ATTEMPT,2026.04.07 04:00:00,32,BUY,1.1529500000,0.0000000000,0,0.0000,0.09000000,0,0,33,33,10009,DONCHIAN_10_EXIT,NO,0,NONE,0
SOLTRADE_PHASE6_V23_TRANSACTION_V1,2026.04.07 05:00:00,2026_P1,EXIT_TRANSACTION,NONE,32,BUY,1.1529500000,1.1529500000,0,0.0000,0.09000000,0,0,33,33,10009,DONCHIAN_10_EXIT,YES,0,NONE,0
SOLTRADE_PHASE6_V23_TRANSACTION_V1,2026.04.07 18:00:00,2026_P1,ENTRY_ATTEMPT,2026.04.07 17:00:00,0,BUY,1.1572500000,0.0000000000,13,0.0000,0.09000000,23.85000000,1.1546000000,34,34,10009,NONE,NO,6,2026.04.07 17:00:00,0.001323416134
SOLTRADE_PHASE6_V23_TRANSACTION_V1,2026.04.08 22:00:00,2026_P1,EXIT_ATTEMPT,2026.04.08 21:00:00,34,BUY,1.1649600000,0.0000000000,0,0.0000,0.09000000,0,0,35,35,10009,DONCHIAN_10_EXIT,NO,0,NONE,0
SOLTRADE_PHASE6_V23_TRANSACTION_V1,2026.04.08 22:00:00,2026_P1,EXIT_TRANSACTION,NONE,34,BUY,1.1649600000,1.1649600000,0,0.0000,0.09000000,0,0,35,35,10009,DONCHIAN_10_EXIT,YES,0,NONE,0
